,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4,box5,angry5,disgust5,fear5,happy5,sad5,surprise5,neutral5,box6,angry6,disgust6,fear6,happy6,sad6,surprise6,neutral6,box7,angry7,disgust7,fear7,happy7,sad7,surprise7,neutral7,box8,angry8,disgust8,fear8,happy8,sad8,surprise8,neutral8,box9,angry9,disgust9,fear9,happy9,sad9,surprise9,neutral9
132,"[561, 130, 92, 116]",0.13,0.0,0.09,0.12,0.15,0.01,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,"[576, 118, 88, 114]",0.42,0.0,0.07,0.05,0.17,0.01,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,"[535, 90, 99, 129]",0.38,0.0,0.01,0.01,0.04,0.01,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,"[574, 135, 92, 118]",0.36,0.0,0.01,0.02,0.25,0.0,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,"[533, 129, 93, 115]",0.22,0.0,0.01,0.05,0.11,0.0,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,"[586, 94, 101, 134]",0.3,0.0,0.01,0.37,0.02,0.09,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,"[547, 117, 96, 123]",0.05,0.0,0.0,0.86,0.03,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,"[504, 142, 96, 118]",0.14,0.0,0.01,0.49,0.11,0.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,"[527, 146, 95, 119]",0.3,0.0,0.01,0.37,0.17,0.01,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,"[579, 138, 94, 117]",0.45,0.0,0.01,0.2,0.19,0.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,"[536, 144, 91, 114]",0.21,0.0,0.0,0.59,0.07,0.01,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,"[581, 85, 103, 130]",0.48,0.0,0.02,0.1,0.03,0.02,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,"[552, 145, 101, 126]",0.6,0.0,0.01,0.31,0.02,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,"[532, 142, 102, 124]",0.68,0.0,0.03,0.04,0.16,0.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,"[494, 77, 100, 133]",0.51,0.0,0.11,0.07,0.06,0.06,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,"[546, 147, 97, 120]",0.45,0.0,0.03,0.05,0.31,0.0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,"[559, 141, 94, 119]",0.35,0.0,0.01,0.02,0.33,0.0,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,"[572, 122, 91, 118]",0.18,0.0,0.01,0.01,0.32,0.0,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,"[1078, 262, 22, 27]",0.4,0.0,0.08,0.02,0.46,0.01,0.04,"[749, 462, 62, 79]",0.39,0.0,0.14,0.09,0.35,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,"[1076, 260, 23, 28]",0.15,0.0,0.17,0.37,0.26,0.01,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,"[818, 80, 152, 186]",0.5,0.0,0.04,0.23,0.11,0.07,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,"[553, 159, 88, 109]",0.22,0.0,0.01,0.06,0.23,0.0,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,"[639, 145, 93, 116]",0.09,0.0,0.01,0.0,0.72,0.0,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,"[551, 122, 96, 120]",0.07,0.0,0.02,0.72,0.04,0.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,"[572, 140, 91, 114]",0.44,0.0,0.02,0.13,0.14,0.0,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,"[552, 93, 102, 126]",0.77,0.0,0.02,0.01,0.04,0.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,"[579, 95, 101, 131]",0.18,0.0,0.02,0.02,0.07,0.01,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,"[357, 192, 89, 112]",0.34,0.0,0.12,0.06,0.17,0.08,0.22,"[894, 96, 102, 137]",0.22,0.0,0.07,0.11,0.11,0.03,0.46,"[453, 129, 128, 166]",0.22,0.0,0.09,0.31,0.11,0.03,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,"[347, 183, 86, 111]",0.36,0.0,0.06,0.01,0.3,0.01,0.26,"[885, 97, 103, 131]",0.25,0.0,0.08,0.03,0.12,0.01,0.5,"[747, 317, 51, 68]",0.54,0.0,0.07,0.02,0.34,0.0,0.04,"[1112, 445, 107, 156]",0.04,0.0,0.07,0.01,0.65,0.01,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,"[996, 299, 17, 19]",0.04,0.0,0.14,0.01,0.81,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,"[984, 314, 17, 21]",0.08,0.0,0.11,0.06,0.67,0.03,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,"[542, 156, 91, 113]",0.42,0.0,0.04,0.0,0.49,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,"[576, 151, 87, 108]",0.41,0.0,0.04,0.0,0.51,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,"[558, 121, 100, 123]",0.29,0.0,0.01,0.01,0.45,0.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,"[563, 149, 97, 118]",0.17,0.0,0.01,0.41,0.07,0.02,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,"[572, 118, 95, 125]",0.12,0.0,0.0,0.08,0.01,0.0,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,"[641, 114, 98, 122]",0.1,0.0,0.02,0.06,0.15,0.0,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,"[563, 126, 97, 121]",0.33,0.0,0.01,0.01,0.19,0.0,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,"[618, 132, 96, 122]",0.33,0.0,0.01,0.03,0.37,0.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,"[603, 84, 99, 127]",0.46,0.0,0.34,0.0,0.05,0.1,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,"[573, 152, 98, 123]",0.24,0.0,0.02,0.05,0.14,0.0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,"[556, 134, 99, 125]",0.23,0.0,0.01,0.03,0.2,0.0,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,"[944, 331, 16, 20]",0.16,0.0,0.11,0.03,0.68,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,"[949, 384, 17, 21]",0.39,0.0,0.32,0.03,0.23,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,"[949, 403, 18, 21]",0.57,0.0,0.05,0.01,0.32,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,"[627, 126, 90, 115]",0.02,0.0,0.01,0.95,0.01,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,"[568, 126, 91, 111]",0.29,0.0,0.02,0.08,0.29,0.0,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,"[1031, 201, 108, 137]",0.22,0.0,0.1,0.04,0.26,0.18,0.21,"[218, 154, 55, 74]",0.45,0.01,0.05,0.12,0.22,0.09,0.05,"[561, 0, 61, 91]",0.56,0.01,0.02,0.02,0.3,0.01,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,"[960, 251, 77, 102]",0.1,0.0,0.12,0.09,0.4,0.03,0.25,"[313, 193, 50, 71]",0.09,0.0,0.03,0.5,0.17,0.02,0.2,"[507, 231, 55, 72]",0.33,0.0,0.1,0.03,0.44,0.06,0.05,"[808, 185, 39, 47]",0.16,0.0,0.06,0.18,0.3,0.03,0.26,"[1032, 141, 27, 35]",0.22,0.01,0.12,0.11,0.52,0.01,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,"[632, 94, 34, 50]",0.1,0.0,0.19,0.3,0.08,0.02,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,"[541, 96, 102, 134]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,"[567, 146, 96, 118]",0.4,0.0,0.01,0.0,0.38,0.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,"[565, 106, 95, 127]",0.13,0.0,0.01,0.44,0.02,0.2,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,"[514, 124, 98, 124]",0.15,0.0,0.01,0.05,0.24,0.0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,"[543, 82, 100, 124]",0.8,0.0,0.02,0.02,0.02,0.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,"[575, 92, 104, 133]",0.42,0.0,0.02,0.12,0.07,0.0,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,"[587, 97, 95, 125]",0.18,0.0,0.01,0.04,0.02,0.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,"[648, 75, 106, 134]",0.19,0.0,0.02,0.04,0.04,0.0,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
