,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4,box5,angry5,disgust5,fear5,happy5,sad5,surprise5,neutral5,box6,angry6,disgust6,fear6,happy6,sad6,surprise6,neutral6,box7,angry7,disgust7,fear7,happy7,sad7,surprise7,neutral7,box8,angry8,disgust8,fear8,happy8,sad8,surprise8,neutral8
70,"[570, 128, 165, 216]",0.05,0.0,0.12,0.04,0.58,0.0,0.2,"[195, 588, 49, 58]",0.0,0.0,0.0,0.92,0.01,0.0,0.06,"[1101, 456, 47, 58]",0.17,0.0,0.03,0.0,0.22,0.0,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,"[573, 123, 166, 216]",0.21,0.0,0.18,0.0,0.3,0.0,0.3,"[193, 587, 50, 59]",0.0,0.0,0.0,0.88,0.01,0.0,0.11,"[1104, 474, 44, 54]",0.54,0.0,0.02,0.09,0.19,0.01,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,"[571, 110, 172, 229]",0.19,0.0,0.18,0.01,0.28,0.0,0.35,"[195, 587, 50, 60]",0.0,0.0,0.0,0.92,0.02,0.0,0.06,"[1106, 461, 47, 57]",0.08,0.0,0.01,0.0,0.36,0.0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,"[579, 172, 161, 194]",0.03,0.0,0.04,0.0,0.93,0.0,0.0,"[195, 588, 50, 59]",0.0,0.0,0.0,0.92,0.01,0.0,0.06,"[1102, 456, 46, 58]",0.15,0.0,0.18,0.04,0.11,0.25,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,"[468, 148, 180, 236]",0.14,0.01,0.16,0.0,0.6,0.0,0.09,"[193, 587, 50, 60]",0.01,0.0,0.0,0.89,0.01,0.0,0.09,"[1100, 459, 46, 58]",0.45,0.0,0.19,0.0,0.13,0.03,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,"[470, 138, 183, 242]",0.07,0.0,0.25,0.0,0.47,0.02,0.17,"[124, 137, 149, 193]",0.04,0.0,0.03,0.32,0.26,0.0,0.34,"[194, 588, 51, 59]",0.0,0.0,0.0,0.92,0.01,0.0,0.06,"[1108, 465, 42, 54]",0.1,0.0,0.02,0.01,0.09,0.0,0.78,"[262, 302, 24, 31]",0.05,0.0,0.15,0.23,0.51,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,"[511, 120, 175, 227]",0.04,0.0,0.09,0.01,0.5,0.01,0.35,"[194, 587, 50, 60]",0.0,0.0,0.0,0.93,0.01,0.0,0.06,"[1099, 463, 46, 59]",0.51,0.0,0.03,0.0,0.34,0.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,"[548, 110, 165, 213]",0.57,0.0,0.17,0.0,0.21,0.0,0.04,"[194, 587, 50, 60]",0.0,0.0,0.0,0.93,0.01,0.0,0.05,"[1103, 464, 47, 58]",0.13,0.02,0.03,0.0,0.34,0.0,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,"[559, 167, 169, 211]",0.02,0.0,0.12,0.0,0.86,0.0,0.0,"[195, 587, 50, 59]",0.0,0.0,0.0,0.93,0.01,0.0,0.06,"[1107, 470, 45, 56]",0.2,0.0,0.3,0.01,0.4,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,"[422, 140, 188, 236]",0.01,0.0,0.02,0.93,0.03,0.01,0.01,"[154, 127, 155, 202]",0.05,0.0,0.02,0.21,0.31,0.0,0.42,"[194, 587, 50, 59]",0.0,0.0,0.0,0.93,0.0,0.0,0.06,"[1105, 464, 46, 57]",0.03,0.0,0.01,0.01,0.09,0.0,0.86,"[303, 309, 25, 31]",0.08,0.0,0.31,0.29,0.26,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,"[-18, 26, 210, 255]",0.16,0.0,0.01,0.0,0.42,0.0,0.41,"[194, 589, 49, 56]",0.0,0.0,0.0,0.96,0.0,0.0,0.03,"[1103, 458, 47, 57]",0.2,0.0,0.08,0.01,0.39,0.0,0.32,"[331, 81, 23, 28]",0.07,0.01,0.22,0.11,0.13,0.1,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,"[569, 163, 170, 203]",0.06,0.0,0.03,0.0,0.87,0.0,0.04,"[1103, 460, 46, 58]",0.2,0.01,0.13,0.0,0.37,0.01,0.29,"[195, 590, 47, 55]",0.0,0.0,0.0,0.96,0.0,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,"[556, 155, 173, 210]",0.03,0.0,0.04,0.0,0.92,0.0,0.0,"[1102, 460, 56, 73]",0.05,0.0,0.11,0.05,0.39,0.01,0.39,"[195, 588, 49, 58]",0.0,0.0,0.0,0.94,0.01,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,"[551, 137, 171, 211]",0.02,0.0,0.14,0.0,0.82,0.0,0.02,"[1099, 462, 43, 55]",0.1,0.0,0.02,0.0,0.3,0.0,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,"[541, 132, 176, 219]",0.06,0.0,0.08,0.0,0.85,0.0,0.0,"[194, 589, 50, 58]",0.0,0.0,0.0,0.96,0.0,0.0,0.03,"[1096, 464, 46, 60]",0.28,0.01,0.07,0.0,0.45,0.02,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,"[552, 152, 168, 208]",0.09,0.0,0.04,0.0,0.82,0.0,0.06,"[1101, 456, 45, 55]",0.28,0.0,0.03,0.0,0.53,0.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,"[557, 142, 174, 220]",0.05,0.0,0.1,0.0,0.85,0.0,0.0,"[1099, 463, 47, 58]",0.32,0.0,0.03,0.0,0.42,0.01,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,"[545, 143, 172, 211]",0.09,0.0,0.08,0.0,0.82,0.0,0.01,"[1089, 460, 44, 57]",0.46,0.0,0.08,0.01,0.24,0.04,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,"[519, 144, 170, 211]",0.06,0.0,0.06,0.0,0.87,0.0,0.01,"[1088, 463, 46, 58]",0.15,0.0,0.04,0.0,0.45,0.0,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,"[523, 135, 181, 223]",0.08,0.0,0.04,0.0,0.71,0.0,0.16,"[194, 590, 52, 59]",0.0,0.0,0.0,0.96,0.01,0.0,0.03,"[1094, 464, 46, 58]",0.11,0.0,0.04,0.02,0.69,0.01,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,"[525, 142, 170, 216]",0.1,0.0,0.07,0.0,0.82,0.0,0.01,"[1101, 457, 47, 58]",0.41,0.01,0.19,0.01,0.15,0.09,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,"[509, 126, 178, 219]",0.08,0.0,0.08,0.0,0.68,0.0,0.15,"[193, 589, 49, 58]",0.0,0.0,0.0,0.95,0.0,0.0,0.04,"[1100, 462, 45, 56]",0.24,0.0,0.06,0.0,0.44,0.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,"[529, 123, 173, 223]",0.04,0.0,0.06,0.0,0.88,0.0,0.03,"[192, 588, 52, 60]",0.0,0.0,0.0,0.93,0.01,0.0,0.06,"[1094, 460, 48, 61]",0.3,0.01,0.12,0.0,0.36,0.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,"[518, 141, 173, 223]",0.12,0.0,0.09,0.0,0.74,0.0,0.05,"[1098, 461, 46, 57]",0.2,0.01,0.03,0.0,0.35,0.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,"[518, 132, 176, 217]",0.05,0.0,0.12,0.0,0.72,0.0,0.11,"[1103, 465, 48, 59]",0.33,0.0,0.04,0.0,0.47,0.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,"[519, 137, 171, 210]",0.03,0.0,0.06,0.0,0.9,0.0,0.02,"[1095, 460, 49, 57]",0.21,0.0,0.02,0.0,0.54,0.0,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,"[524, 92, 175, 217]",0.04,0.0,0.03,0.0,0.1,0.02,0.82,"[194, 588, 50, 59]",0.0,0.0,0.0,0.96,0.0,0.0,0.03,"[1097, 467, 46, 55]",0.34,0.0,0.03,0.0,0.48,0.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,"[512, 139, 176, 222]",0.11,0.0,0.05,0.0,0.63,0.0,0.21,"[1094, 457, 48, 58]",0.52,0.0,0.15,0.05,0.2,0.01,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,"[527, 137, 170, 213]",0.07,0.0,0.15,0.0,0.67,0.0,0.1,"[1100, 461, 47, 58]",0.44,0.0,0.1,0.0,0.25,0.01,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,"[507, 132, 180, 222]",0.14,0.0,0.13,0.0,0.61,0.0,0.11,"[1100, 462, 47, 56]",0.26,0.0,0.06,0.0,0.27,0.01,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,"[527, 117, 166, 212]",0.02,0.0,0.06,0.0,0.6,0.0,0.31,"[1096, 462, 48, 62]",0.12,0.0,0.02,0.0,0.11,0.03,0.72,"[194, 587, 50, 59]",0.0,0.0,0.0,0.93,0.01,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,"[522, 150, 161, 202]",0.05,0.0,0.11,0.0,0.83,0.0,0.01,"[1099, 459, 47, 57]",0.45,0.0,0.26,0.0,0.15,0.07,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,"[507, 137, 181, 222]",0.07,0.0,0.08,0.0,0.49,0.0,0.35,"[1095, 463, 48, 57]",0.41,0.0,0.03,0.0,0.23,0.0,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,"[519, 129, 177, 217]",0.24,0.0,0.11,0.0,0.47,0.0,0.18,"[1100, 459, 47, 60]",0.32,0.01,0.26,0.0,0.24,0.05,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,"[518, 130, 170, 206]",0.02,0.0,0.02,0.0,0.76,0.0,0.2,"[1096, 464, 49, 60]",0.32,0.0,0.02,0.0,0.37,0.0,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,"[513, 145, 178, 213]",0.02,0.0,0.03,0.0,0.94,0.0,0.0,"[1097, 456, 47, 57]",0.32,0.0,0.12,0.05,0.27,0.0,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,"[512, 118, 177, 216]",0.24,0.0,0.09,0.0,0.32,0.04,0.31,"[1109, 460, 45, 57]",0.54,0.0,0.02,0.01,0.07,0.0,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,"[523, 139, 174, 215]",0.05,0.0,0.03,0.0,0.75,0.0,0.17,"[1101, 459, 47, 55]",0.38,0.0,0.06,0.01,0.25,0.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,"[524, 119, 177, 226]",0.1,0.0,0.16,0.0,0.69,0.0,0.05,"[1100, 462, 45, 59]",0.23,0.01,0.04,0.01,0.22,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,"[513, 132, 180, 221]",0.06,0.0,0.02,0.0,0.87,0.0,0.05,"[1097, 463, 47, 58]",0.11,0.0,0.12,0.0,0.27,0.02,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,"[513, 135, 177, 217]",0.14,0.0,0.12,0.0,0.67,0.0,0.06,"[193, 587, 52, 62]",0.0,0.0,0.0,0.93,0.01,0.0,0.05,"[1108, 463, 47, 60]",0.2,0.01,0.31,0.0,0.39,0.02,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,"[523, 140, 166, 210]",0.13,0.0,0.17,0.0,0.5,0.0,0.19,"[1099, 467, 48, 58]",0.39,0.0,0.01,0.0,0.52,0.0,0.08,"[199, 673, 16, 17]",0.24,0.0,0.03,0.23,0.49,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,"[538, 147, 171, 216]",0.12,0.0,0.12,0.0,0.74,0.0,0.01,"[195, 588, 49, 57]",0.0,0.0,0.0,0.93,0.01,0.0,0.06,"[1101, 454, 47, 55]",0.27,0.0,0.03,0.01,0.21,0.0,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,"[530, 138, 170, 214]",0.01,0.0,0.03,0.0,0.95,0.0,0.01,"[195, 588, 50, 58]",0.0,0.0,0.0,0.93,0.01,0.0,0.05,"[1104, 458, 48, 57]",0.13,0.01,0.04,0.0,0.31,0.0,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,"[536, 139, 163, 204]",0.03,0.0,0.06,0.0,0.89,0.0,0.02,"[195, 589, 48, 57]",0.0,0.0,0.0,0.96,0.01,0.0,0.03,"[1102, 455, 47, 57]",0.1,0.0,0.03,0.0,0.38,0.0,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,"[557, 83, 166, 223]",0.08,0.0,0.04,0.01,0.34,0.0,0.53,"[1103, 459, 48, 58]",0.11,0.03,0.07,0.0,0.4,0.03,0.36,"[196, 589, 48, 56]",0.0,0.0,0.0,0.94,0.01,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,"[509, 137, 171, 209]",0.04,0.0,0.04,0.0,0.78,0.0,0.13,"[196, 588, 49, 57]",0.0,0.0,0.0,0.94,0.01,0.0,0.05,"[1106, 457, 45, 56]",0.11,0.0,0.04,0.0,0.67,0.0,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,"[512, 114, 154, 194]",0.15,0.02,0.15,0.0,0.62,0.02,0.05,"[1104, 459, 45, 57]",0.21,0.01,0.14,0.0,0.55,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,"[521, 136, 165, 208]",0.04,0.0,0.02,0.0,0.8,0.0,0.14,"[1115, 459, 44, 58]",0.13,0.0,0.04,0.4,0.25,0.01,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,"[531, 132, 171, 214]",0.08,0.0,0.07,0.0,0.76,0.0,0.08,"[194, 588, 49, 58]",0.0,0.0,0.0,0.95,0.0,0.0,0.04,"[1112, 460, 45, 56]",0.39,0.0,0.01,0.0,0.45,0.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,"[0, 215, 74, 99]",0.23,0.0,0.05,0.13,0.47,0.09,0.03,"[1222, 295, 76, 97]",0.08,0.0,0.11,0.01,0.52,0.01,0.26,"[587, 388, 68, 101]",0.09,0.0,0.14,0.11,0.52,0.0,0.14,"[907, 330, 64, 92]",0.23,0.0,0.02,0.05,0.62,0.0,0.08,"[447, 191, 62, 79]",0.04,0.0,0.05,0.63,0.07,0.01,0.2,"[510, 152, 53, 77]",0.07,0.0,0.05,0.31,0.46,0.0,0.1,"[195, 587, 51, 61]",0.01,0.0,0.0,0.94,0.01,0.0,0.04,"[1105, 449, 46, 58]",0.21,0.0,0.05,0.0,0.66,0.0,0.08,,,,,,,,
121,"[531, 156, 147, 181]",0.02,0.0,0.01,0.02,0.73,0.0,0.22,"[194, 590, 48, 56]",0.0,0.0,0.0,0.95,0.0,0.0,0.04,"[1107, 456, 47, 58]",0.26,0.01,0.07,0.0,0.35,0.01,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,"[522, 132, 174, 217]",0.03,0.0,0.04,0.0,0.83,0.0,0.09,"[194, 588, 50, 58]",0.0,0.0,0.0,0.95,0.0,0.0,0.05,"[1106, 454, 48, 57]",0.17,0.0,0.04,0.0,0.57,0.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,"[506, 139, 171, 212]",0.22,0.0,0.06,0.0,0.66,0.0,0.06,"[1092, 452, 47, 58]",0.29,0.0,0.01,0.0,0.38,0.0,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,"[537, 112, 175, 219]",0.02,0.0,0.01,0.01,0.33,0.0,0.62,"[194, 587, 51, 59]",0.0,0.0,0.0,0.9,0.01,0.0,0.08,"[1097, 453, 47, 59]",0.25,0.0,0.05,0.0,0.45,0.02,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,"[542, 139, 160, 196]",0.02,0.0,0.06,0.0,0.9,0.0,0.03,"[1094, 455, 47, 58]",0.08,0.0,0.02,0.0,0.2,0.0,0.69,"[196, 589, 48, 56]",0.0,0.0,0.0,0.93,0.01,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,"[527, 125, 168, 210]",0.03,0.0,0.04,0.0,0.83,0.0,0.09,"[195, 587, 49, 58]",0.0,0.0,0.0,0.88,0.01,0.0,0.1,"[1085, 458, 48, 58]",0.47,0.0,0.04,0.0,0.4,0.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,"[544, 139, 164, 202]",0.06,0.0,0.02,0.0,0.57,0.0,0.36,"[195, 588, 50, 58]",0.0,0.0,0.0,0.93,0.01,0.0,0.06,"[1088, 453, 45, 54]",0.15,0.0,0.06,0.04,0.3,0.0,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,"[533, 131, 170, 215]",0.04,0.0,0.09,0.0,0.57,0.0,0.29,"[195, 588, 50, 58]",0.0,0.0,0.0,0.93,0.01,0.0,0.06,"[1088, 455, 46, 57]",0.24,0.0,0.02,0.0,0.26,0.0,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,"[535, 122, 180, 228]",0.01,0.0,0.06,0.0,0.69,0.0,0.24,"[1086, 466, 47, 57]",0.12,0.0,0.01,0.0,0.8,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,"[576, 161, 155, 193]",0.0,0.0,0.01,0.0,0.86,0.0,0.12,"[195, 588, 49, 57]",0.0,0.0,0.0,0.94,0.0,0.0,0.05,"[1096, 453, 47, 58]",0.18,0.0,0.04,0.0,0.31,0.0,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,"[539, 108, 175, 221]",0.03,0.0,0.04,0.01,0.14,0.0,0.79,"[1106, 455, 47, 59]",0.44,0.0,0.12,0.01,0.21,0.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,"[519, 130, 181, 226]",0.06,0.0,0.04,0.0,0.51,0.0,0.39,"[1100, 456, 46, 60]",0.11,0.0,0.05,0.0,0.22,0.0,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,"[516, 135, 173, 215]",0.03,0.0,0.06,0.0,0.76,0.0,0.16,"[1100, 451, 46, 57]",0.25,0.0,0.08,0.0,0.37,0.02,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,"[519, 137, 169, 210]",0.01,0.0,0.03,0.0,0.58,0.0,0.38,"[197, 589, 49, 57]",0.0,0.0,0.0,0.95,0.01,0.0,0.03,"[1104, 451, 47, 60]",0.16,0.0,0.1,0.0,0.48,0.03,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,"[527, 136, 175, 220]",0.19,0.0,0.18,0.0,0.62,0.0,0.01,"[1208, 497, 94, 133]",0.26,0.0,0.09,0.01,0.52,0.01,0.11,"[193, 589, 50, 58]",0.0,0.0,0.0,0.95,0.0,0.0,0.04,"[1098, 455, 46, 58]",0.13,0.0,0.01,0.0,0.31,0.0,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,"[537, 129, 165, 209]",0.05,0.0,0.06,0.0,0.7,0.0,0.2,"[194, 589, 49, 57]",0.0,0.0,0.0,0.97,0.0,0.0,0.03,"[1095, 450, 46, 59]",0.32,0.0,0.06,0.0,0.37,0.0,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,"[535, 93, 177, 233]",0.0,0.0,0.01,0.02,0.14,0.0,0.84,"[1097, 450, 47, 58]",0.29,0.01,0.05,0.0,0.37,0.0,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,"[538, 154, 169, 205]",0.08,0.0,0.01,0.0,0.86,0.0,0.05,"[195, 587, 49, 59]",0.0,0.0,0.0,0.93,0.01,0.0,0.05,"[1092, 454, 47, 57]",0.06,0.0,0.02,0.0,0.46,0.0,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,"[194, 588, 51, 58]",0.0,0.0,0.0,0.95,0.01,0.0,0.04,"[1089, 451, 48, 60]",0.29,0.0,0.04,0.01,0.31,0.02,0.33,"[754, 555, 44, 52]",0.06,0.0,0.39,0.12,0.16,0.01,0.26,"[573, 462, 39, 53]",0.18,0.0,0.07,0.26,0.43,0.0,0.05,"[269, 513, 10, 12]",0.12,0.0,0.08,0.23,0.37,0.18,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,"[195, 589, 50, 57]",0.01,0.0,0.0,0.93,0.01,0.0,0.05,"[1100, 448, 47, 58]",0.38,0.0,0.05,0.0,0.22,0.0,0.34,"[768, 566, 38, 37]",0.11,0.0,0.17,0.33,0.12,0.0,0.26,"[-4, 508, 23, 28]",0.27,0.0,0.13,0.32,0.21,0.02,0.05,"[33, 508, 13, 17]",0.41,0.0,0.17,0.06,0.34,0.0,0.02,"[784, 553, 12, 16]",0.08,0.0,0.07,0.06,0.68,0.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,
141,"[529, 154, 174, 214]",0.14,0.0,0.1,0.0,0.6,0.0,0.17,"[1098, 453, 46, 58]",0.15,0.0,0.04,0.0,0.23,0.02,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,"[556, 178, 164, 198]",0.03,0.0,0.13,0.05,0.41,0.01,0.36,"[1097, 447, 47, 55]",0.33,0.0,0.05,0.0,0.36,0.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,"[517, 124, 169, 210]",0.01,0.0,0.03,0.0,0.44,0.0,0.52,"[1095, 448, 45, 55]",0.24,0.0,0.31,0.01,0.16,0.03,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,"[513, 127, 176, 217]",0.02,0.0,0.08,0.0,0.51,0.01,0.38,"[1092, 452, 48, 59]",0.43,0.0,0.21,0.0,0.33,0.01,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,"[513, 132, 174, 215]",0.01,0.0,0.04,0.0,0.37,0.0,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,"[529, 145, 167, 208]",0.01,0.0,0.03,0.0,0.71,0.0,0.25,"[1094, 456, 49, 59]",0.27,0.01,0.04,0.01,0.44,0.0,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,"[520, 139, 164, 202]",0.02,0.0,0.03,0.0,0.65,0.0,0.29,"[194, 589, 49, 57]",0.0,0.0,0.0,0.96,0.0,0.0,0.03,"[1098, 460, 47, 58]",0.28,0.01,0.18,0.0,0.46,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,"[509, 131, 171, 206]",0.02,0.0,0.07,0.0,0.73,0.0,0.17,"[1091, 465, 46, 57]",0.35,0.0,0.02,0.0,0.49,0.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,"[525, 118, 172, 220]",0.04,0.0,0.07,0.0,0.31,0.0,0.58,"[1094, 472, 39, 50]",0.2,0.01,0.06,0.0,0.39,0.0,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,"[528, 140, 165, 202]",0.1,0.0,0.03,0.0,0.57,0.0,0.3,"[1100, 468, 38, 47]",0.28,0.0,0.03,0.0,0.65,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
