,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4
173,"[532, 99, 133, 179]",0.15,0.0,0.01,0.02,0.04,0.0,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,"[529, 127, 139, 177]",0.25,0.42,0.0,0.01,0.21,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,"[523, 117, 138, 179]",0.11,0.01,0.01,0.07,0.05,0.01,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,"[572, 88, 136, 189]",0.08,0.0,0.02,0.01,0.02,0.0,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,"[571, 117, 133, 174]",0.73,0.0,0.04,0.0,0.09,0.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,"[569, 92, 138, 180]",0.33,0.01,0.01,0.02,0.14,0.0,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,"[541, 105, 132, 171]",0.38,0.01,0.05,0.04,0.1,0.0,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,"[605, 115, 128, 179]",0.65,0.07,0.02,0.0,0.15,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,"[583, 147, 129, 174]",0.35,0.0,0.06,0.0,0.25,0.0,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,"[564, 167, 130, 172]",0.01,0.0,0.01,0.91,0.01,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,"[578, 132, 131, 181]",0.31,0.01,0.05,0.01,0.38,0.0,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,"[562, 89, 134, 175]",0.44,0.04,0.03,0.04,0.15,0.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,"[549, 135, 139, 184]",0.06,0.0,0.0,0.63,0.18,0.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,"[532, 136, 139, 179]",0.39,0.05,0.01,0.1,0.27,0.0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,"[525, 99, 138, 175]",0.23,0.01,0.02,0.29,0.1,0.0,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,"[534, 103, 143, 179]",0.07,0.0,0.01,0.4,0.11,0.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,"[536, 111, 143, 182]",0.14,0.0,0.02,0.01,0.12,0.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,"[530, 102, 135, 180]",0.07,0.0,0.01,0.54,0.04,0.0,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,"[509, 126, 135, 180]",0.02,0.0,0.0,0.86,0.03,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,"[559, 120, 135, 176]",0.06,0.03,0.0,0.84,0.02,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,"[544, 93, 137, 187]",0.13,0.0,0.01,0.03,0.1,0.0,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,"[565, 104, 133, 174]",0.45,0.02,0.04,0.08,0.19,0.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,"[558, 121, 128, 179]",0.29,0.0,0.03,0.03,0.4,0.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,"[569, 93, 139, 189]",0.11,0.0,0.01,0.13,0.09,0.09,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,"[560, 108, 139, 182]",0.01,0.0,0.0,0.93,0.01,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,"[536, 133, 132, 179]",0.06,0.01,0.01,0.44,0.09,0.01,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,"[547, 103, 138, 184]",0.15,0.01,0.01,0.04,0.14,0.0,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,"[539, 109, 139, 178]",0.24,0.0,0.01,0.31,0.07,0.0,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,"[549, 122, 135, 179]",0.38,0.02,0.02,0.24,0.17,0.0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,"[552, 126, 126, 177]",0.35,0.0,0.05,0.01,0.24,0.0,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,"[557, 186, 138, 166]",0.01,0.0,0.02,0.0,0.96,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,"[1037, 200, 18, 23]",0.07,0.0,0.04,0.12,0.71,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,"[609, 281, 42, 50]",0.07,0.0,0.02,0.76,0.05,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,"[617, 274, 39, 50]",0.26,0.0,0.08,0.03,0.15,0.0,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,"[549, 166, 114, 166]",0.07,0.0,0.01,0.0,0.11,0.0,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,"[547, 167, 136, 172]",0.05,0.0,0.04,0.0,0.79,0.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,"[552, 162, 131, 170]",0.05,0.0,0.03,0.01,0.65,0.0,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,"[540, 116, 138, 183]",0.08,0.0,0.01,0.33,0.2,0.01,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,"[538, 149, 138, 178]",0.1,0.01,0.02,0.38,0.29,0.0,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,"[532, 108, 141, 183]",0.42,0.0,0.02,0.04,0.18,0.0,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,"[543, 129, 134, 184]",0.03,0.0,0.01,0.04,0.08,0.0,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,"[538, 152, 138, 179]",0.05,0.08,0.0,0.34,0.19,0.0,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,"[554, 123, 135, 182]",0.05,0.0,0.0,0.63,0.03,0.0,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,"[538, 124, 136, 179]",0.41,0.07,0.06,0.18,0.09,0.0,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,"[530, 145, 132, 179]",0.19,0.01,0.02,0.36,0.09,0.0,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,"[544, 123, 142, 187]",0.48,0.01,0.01,0.0,0.34,0.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,"[532, 105, 136, 185]",0.07,0.0,0.01,0.06,0.16,0.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,"[526, 117, 138, 185]",0.25,0.01,0.02,0.0,0.18,0.0,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,"[515, 135, 134, 180]",0.27,0.02,0.05,0.04,0.14,0.0,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,"[537, 138, 133, 177]",0.31,0.15,0.01,0.07,0.23,0.0,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,"[547, 118, 141, 190]",0.36,0.01,0.01,0.02,0.37,0.0,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,"[518, 126, 134, 181]",0.03,0.0,0.0,0.14,0.08,0.0,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,"[531, 125, 144, 181]",0.03,0.0,0.0,0.57,0.11,0.0,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,"[535, 121, 138, 188]",0.23,0.01,0.03,0.01,0.26,0.0,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,"[517, 144, 139, 174]",0.27,0.04,0.03,0.19,0.37,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,"[525, 102, 137, 179]",0.5,0.0,0.07,0.11,0.15,0.01,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,"[523, 134, 138, 179]",0.04,0.0,0.0,0.83,0.06,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,"[537, 109, 135, 184]",0.05,0.0,0.01,0.57,0.05,0.03,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,"[548, 148, 138, 179]",0.69,0.02,0.0,0.11,0.08,0.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,"[531, 143, 132, 180]",0.04,0.01,0.0,0.86,0.06,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,"[545, 120, 139, 181]",0.12,0.01,0.01,0.15,0.11,0.0,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,"[528, 132, 136, 182]",0.68,0.15,0.01,0.03,0.13,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,"[533, 111, 139, 181]",0.3,0.01,0.01,0.02,0.31,0.0,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,"[531, 117, 135, 184]",0.36,0.01,0.02,0.05,0.09,0.01,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,"[561, 117, 135, 182]",0.12,0.0,0.04,0.02,0.1,0.05,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,"[530, 122, 136, 184]",0.1,0.0,0.01,0.04,0.13,0.0,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,"[529, 149, 137, 176]",0.23,0.0,0.04,0.01,0.51,0.01,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,"[505, 128, 134, 184]",0.08,0.0,0.01,0.05,0.05,0.0,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,"[529, 118, 141, 183]",0.03,0.0,0.0,0.54,0.04,0.0,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,"[532, 137, 136, 179]",0.09,0.0,0.0,0.17,0.06,0.0,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,"[535, 126, 134, 183]",0.15,0.01,0.01,0.03,0.13,0.0,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,"[538, 130, 137, 182]",0.01,0.0,0.0,0.36,0.02,0.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,"[512, 158, 142, 176]",0.13,0.01,0.01,0.49,0.29,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,"[582, 125, 138, 179]",0.02,0.0,0.0,0.9,0.01,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,"[562, 146, 138, 178]",0.01,0.0,0.0,0.63,0.02,0.0,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,"[521, 139, 142, 180]",0.11,0.0,0.03,0.37,0.12,0.0,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,"[529, 150, 132, 172]",0.41,0.15,0.01,0.08,0.29,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,"[529, 125, 136, 182]",0.17,0.01,0.02,0.41,0.22,0.0,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,"[545, 124, 137, 187]",0.22,0.0,0.03,0.02,0.16,0.0,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,"[547, 116, 135, 182]",0.01,0.0,0.0,0.67,0.01,0.0,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,"[533, 130, 136, 180]",0.18,0.03,0.05,0.08,0.47,0.0,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,"[555, 128, 135, 179]",0.17,0.0,0.01,0.25,0.15,0.0,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,"[535, 120, 134, 184]",0.26,0.01,0.03,0.1,0.21,0.0,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,"[527, 129, 143, 182]",0.49,0.02,0.02,0.18,0.2,0.04,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,"[553, 135, 130, 174]",0.28,0.3,0.03,0.05,0.2,0.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,"[526, 126, 141, 181]",0.38,0.0,0.14,0.08,0.26,0.04,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,"[518, 137, 138, 182]",0.34,0.0,0.02,0.12,0.3,0.01,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,"[529, 118, 138, 184]",0.18,0.0,0.01,0.04,0.03,0.0,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,"[522, 130, 139, 183]",0.64,0.14,0.02,0.05,0.1,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,"[537, 132, 143, 184]",0.38,0.01,0.02,0.01,0.49,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,"[596, 148, 130, 168]",0.2,0.0,0.04,0.0,0.7,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,"[560, 154, 140, 181]",0.13,0.0,0.07,0.01,0.64,0.01,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,"[556, 136, 140, 189]",0.12,0.0,0.01,0.33,0.23,0.03,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,"[584, 99, 134, 182]",0.28,0.0,0.05,0.16,0.11,0.0,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,"[565, 120, 137, 185]",0.12,0.03,0.03,0.02,0.26,0.0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,"[557, 108, 136, 181]",0.13,0.0,0.03,0.21,0.24,0.0,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,"[554, 124, 132, 177]",0.19,0.0,0.01,0.29,0.04,0.0,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,"[576, 119, 135, 188]",0.06,0.0,0.02,0.01,0.08,0.0,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,"[493, 136, 136, 179]",0.16,0.01,0.01,0.25,0.24,0.0,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,"[497, 106, 136, 188]",0.09,0.0,0.01,0.07,0.04,0.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,"[527, 124, 130, 171]",0.33,0.05,0.02,0.01,0.38,0.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,"[543, 114, 136, 185]",0.16,0.01,0.0,0.14,0.09,0.0,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,"[522, 112, 138, 181]",0.3,0.01,0.03,0.04,0.28,0.01,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,"[507, 134, 141, 181]",0.08,0.03,0.01,0.63,0.08,0.0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,"[520, 159, 140, 180]",0.03,0.0,0.03,0.0,0.6,0.0,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,"[495, 129, 135, 181]",0.67,0.02,0.02,0.0,0.28,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,"[576, 130, 129, 176]",0.52,0.06,0.03,0.01,0.3,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,"[563, 106, 131, 177]",0.42,0.17,0.03,0.0,0.28,0.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,"[554, 125, 134, 173]",0.4,0.24,0.04,0.02,0.22,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,"[559, 111, 131, 174]",0.48,0.01,0.03,0.0,0.31,0.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,"[545, 122, 134, 180]",0.5,0.0,0.04,0.03,0.06,0.0,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,"[557, 114, 131, 179]",0.22,0.06,0.04,0.01,0.23,0.0,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,"[557, 104, 136, 184]",0.23,0.01,0.03,0.1,0.34,0.02,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,"[575, 114, 135, 183]",0.16,0.01,0.01,0.39,0.14,0.01,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,"[565, 107, 134, 184]",0.17,0.0,0.01,0.02,0.06,0.0,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
