,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0
38,"[528, 137, 228, 283]",0.11,0.0,0.11,0.04,0.55,0.01,0.18
39,"[533, 134, 219, 275]",0.03,0.0,0.09,0.13,0.29,0.01,0.45
40,"[526, 138, 222, 275]",0.13,0.0,0.11,0.06,0.41,0.03,0.26
41,"[541, 113, 217, 262]",0.19,0.0,0.2,0.06,0.26,0.01,0.28
42,"[534, 129, 219, 278]",0.15,0.0,0.25,0.02,0.21,0.03,0.35
43,"[533, 114, 220, 272]",0.15,0.0,0.3,0.04,0.44,0.01,0.07
44,"[529, 119, 228, 283]",0.11,0.0,0.14,0.02,0.46,0.0,0.26
45,"[534, 119, 218, 268]",0.06,0.0,0.07,0.06,0.12,0.01,0.67
46,"[527, 143, 214, 277]",0.01,0.0,0.04,0.6,0.02,0.02,0.31
47,"[524, 145, 220, 266]",0.03,0.0,0.01,0.08,0.06,0.0,0.82
48,"[537, 111, 221, 269]",0.04,0.0,0.17,0.02,0.12,0.02,0.62
49,"[549, 128, 214, 270]",0.02,0.0,0.03,0.09,0.03,0.0,0.82
50,"[541, 107, 219, 265]",0.05,0.0,0.3,0.03,0.18,0.04,0.4
51,"[547, 118, 221, 279]",0.12,0.0,0.25,0.01,0.48,0.01,0.14
52,"[536, 129, 224, 279]",0.08,0.0,0.08,0.16,0.2,0.02,0.46
53,"[534, 125, 216, 266]",0.08,0.0,0.08,0.14,0.29,0.02,0.4
54,"[524, 114, 229, 287]",0.05,0.0,0.2,0.02,0.68,0.0,0.06
55,"[531, 131, 221, 280]",0.07,0.0,0.08,0.23,0.35,0.01,0.26
56,"[522, 124, 229, 289]",0.08,0.0,0.26,0.04,0.35,0.05,0.21
57,"[537, 127, 217, 273]",0.04,0.0,0.05,0.03,0.35,0.0,0.53
58,"[536, 117, 221, 274]",0.1,0.0,0.17,0.04,0.36,0.01,0.32
59,"[539, 133, 222, 279]",0.03,0.0,0.13,0.07,0.3,0.06,0.42
60,"[540, 112, 223, 272]",0.1,0.0,0.1,0.03,0.28,0.02,0.47
61,"[544, 133, 216, 272]",0.07,0.0,0.12,0.02,0.44,0.01,0.35
62,"[529, 122, 220, 272]",0.01,0.0,0.04,0.03,0.04,0.12,0.76
63,"[538, 129, 217, 271]",0.12,0.0,0.2,0.08,0.23,0.09,0.27
64,"[532, 132, 222, 285]",0.02,0.0,0.09,0.57,0.05,0.06,0.21
65,"[544, 120, 225, 284]",0.03,0.0,0.11,0.15,0.08,0.04,0.6
66,"[532, 121, 227, 286]",0.04,0.0,0.14,0.3,0.1,0.04,0.38
67,"[548, 124, 221, 278]",0.05,0.0,0.19,0.07,0.08,0.08,0.53
68,"[532, 115, 227, 287]",0.04,0.0,0.06,0.06,0.08,0.02,0.74
69,"[531, 142, 225, 285]",0.07,0.0,0.1,0.17,0.16,0.06,0.43
70,"[537, 131, 217, 277]",0.09,0.0,0.15,0.26,0.11,0.07,0.32
71,"[533, 111, 218, 266]",0.03,0.0,0.07,0.02,0.04,0.01,0.83
72,"[524, 115, 213, 268]",0.2,0.0,0.39,0.06,0.15,0.02,0.18
73,"[551, 131, 227, 288]",0.06,0.0,0.16,0.03,0.19,0.04,0.52
74,"[537, 129, 228, 282]",0.09,0.0,0.24,0.07,0.21,0.1,0.3
75,"[543, 127, 220, 278]",0.03,0.0,0.15,0.35,0.05,0.23,0.19
76,"[532, 129, 227, 281]",0.03,0.0,0.03,0.31,0.03,0.05,0.55
77,"[534, 137, 223, 278]",0.03,0.0,0.02,0.09,0.03,0.01,0.82
78,"[548, 128, 223, 277]",0.02,0.0,0.09,0.03,0.2,0.01,0.64
79,"[544, 96, 219, 265]",0.05,0.0,0.33,0.08,0.21,0.07,0.27
80,"[540, 124, 224, 286]",0.12,0.0,0.18,0.07,0.2,0.01,0.43
81,"[541, 134, 225, 279]",0.06,0.0,0.18,0.3,0.08,0.11,0.26
82,"[544, 132, 227, 278]",0.08,0.0,0.02,0.04,0.28,0.0,0.58
83,"[533, 123, 224, 279]",0.08,0.0,0.15,0.0,0.48,0.01,0.27
84,"[522, 127, 231, 280]",0.02,0.0,0.02,0.17,0.04,0.0,0.75
