,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4,box5,angry5,disgust5,fear5,happy5,sad5,surprise5,neutral5,box6,angry6,disgust6,fear6,happy6,sad6,surprise6,neutral6,box7,angry7,disgust7,fear7,happy7,sad7,surprise7,neutral7,box8,angry8,disgust8,fear8,happy8,sad8,surprise8,neutral8,box9,angry9,disgust9,fear9,happy9,sad9,surprise9,neutral9
138,"[1100, 464, 48, 60]",0.11,0.04,0.05,0.0,0.56,0.0,0.23,"[508, 133, 168, 202]",0.06,0.0,0.05,0.0,0.81,0.0,0.07,"[193, 588, 48, 56]",0.0,0.0,0.0,0.96,0.01,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,"[1106, 455, 46, 57]",0.1,0.0,0.06,0.0,0.23,0.01,0.6,"[495, 129, 180, 224]",0.07,0.0,0.12,0.0,0.57,0.0,0.23,"[193, 587, 51, 59]",0.0,0.0,0.0,0.94,0.0,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,"[1101, 466, 46, 57]",0.14,0.0,0.01,0.0,0.13,0.01,0.7,"[524, 137, 171, 216]",0.03,0.0,0.08,0.0,0.48,0.0,0.41,"[195, 587, 49, 58]",0.0,0.0,0.0,0.86,0.01,0.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,"[1100, 452, 48, 54]",0.33,0.0,0.03,0.0,0.29,0.0,0.34,"[539, 139, 166, 213]",0.03,0.0,0.06,0.0,0.58,0.0,0.34,"[196, 588, 49, 57]",0.0,0.0,0.0,0.92,0.01,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,"[1101, 460, 48, 60]",0.15,0.01,0.1,0.0,0.54,0.02,0.18,"[545, 139, 161, 202]",0.06,0.0,0.05,0.0,0.86,0.0,0.03,"[195, 588, 49, 58]",0.0,0.0,0.0,0.94,0.01,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,"[1106, 461, 47, 57]",0.03,0.0,0.01,0.03,0.06,0.0,0.87,"[195, 588, 49, 57]",0.0,0.0,0.0,0.92,0.01,0.0,0.07,"[528, 133, 163, 211]",0.01,0.0,0.07,0.0,0.85,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,"[1104, 457, 47, 57]",0.27,0.0,0.15,0.0,0.19,0.04,0.35,"[541, 136, 174, 216]",0.1,0.0,0.06,0.0,0.79,0.0,0.05,"[194, 587, 50, 59]",0.0,0.0,0.0,0.92,0.01,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,"[1107, 455, 46, 59]",0.15,0.04,0.03,0.0,0.38,0.0,0.41,"[559, 119, 168, 214]",0.03,0.0,0.19,0.0,0.56,0.01,0.21,"[196, 588, 48, 57]",0.0,0.0,0.0,0.95,0.01,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,"[1101, 453, 49, 63]",0.15,0.0,0.15,0.11,0.45,0.04,0.11,"[523, 133, 171, 213]",0.12,0.0,0.07,0.0,0.61,0.0,0.2,"[196, 589, 49, 56]",0.0,0.0,0.0,0.94,0.01,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,"[1090, 459, 47, 60]",0.23,0.05,0.19,0.0,0.29,0.1,0.14,"[527, 149, 165, 208]",0.02,0.0,0.04,0.0,0.93,0.0,0.01,"[196, 589, 49, 56]",0.0,0.0,0.0,0.93,0.01,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,"[1108, 459, 48, 61]",0.02,0.0,0.5,0.0,0.45,0.02,0.01,"[521, 142, 169, 215]",0.08,0.0,0.07,0.0,0.81,0.0,0.04,"[195, 589, 49, 56]",0.0,0.0,0.0,0.94,0.01,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,"[1127, 460, 45, 60]",0.49,0.0,0.09,0.01,0.06,0.32,0.03,"[527, 152, 172, 213]",0.07,0.0,0.04,0.0,0.84,0.0,0.06,"[195, 589, 49, 56]",0.0,0.0,0.0,0.94,0.01,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,"[1110, 458, 47, 61]",0.13,0.0,0.02,0.0,0.49,0.0,0.34,"[518, 126, 182, 222]",0.07,0.0,0.09,0.0,0.73,0.0,0.1,"[195, 588, 49, 58]",0.0,0.0,0.0,0.93,0.01,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,"[1104, 456, 45, 58]",0.23,0.02,0.16,0.0,0.45,0.0,0.13,"[1217, 300, 62, 92]",0.06,0.0,0.12,0.01,0.75,0.0,0.06,"[195, 587, 50, 59]",0.01,0.0,0.0,0.93,0.01,0.0,0.05,"[585, 389, 70, 102]",0.09,0.0,0.1,0.05,0.65,0.0,0.1,"[897, 325, 71, 99]",0.36,0.0,0.03,0.1,0.44,0.0,0.05,"[507, 155, 58, 85]",0.03,0.0,0.03,0.07,0.78,0.0,0.08,"[3, 210, 76, 105]",0.15,0.0,0.06,0.08,0.62,0.04,0.04,"[441, 182, 65, 90]",0.21,0.0,0.11,0.22,0.36,0.01,0.09,,,,,,,,,,,,,,,,
152,"[1109, 456, 48, 59]",0.36,0.0,0.01,0.0,0.56,0.0,0.07,"[1212, 286, 67, 94]",0.14,0.0,0.16,0.03,0.48,0.01,0.18,"[582, 385, 75, 107]",0.18,0.0,0.15,0.2,0.32,0.0,0.13,"[194, 587, 50, 59]",0.0,0.0,0.0,0.93,0.01,0.0,0.06,"[894, 305, 76, 109]",0.24,0.0,0.07,0.25,0.31,0.01,0.11,"[441, 183, 69, 89]",0.17,0.0,0.24,0.15,0.35,0.0,0.09,"[3, 215, 74, 99]",0.25,0.0,0.05,0.24,0.32,0.08,0.06,,,,,,,,,,,,,,,,,,,,,,,,
153,"[1110, 463, 44, 52]",0.15,0.0,0.07,0.07,0.39,0.0,0.31,"[193, 587, 50, 59]",0.0,0.0,0.0,0.92,0.0,0.0,0.07,"[525, 140, 158, 204]",0.07,0.0,0.08,0.0,0.72,0.0,0.13,"[100, 604, 23, 30]",0.41,0.0,0.05,0.1,0.14,0.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,"[1104, 453, 47, 58]",0.22,0.0,0.02,0.0,0.34,0.0,0.42,"[522, 101, 167, 217]",0.02,0.0,0.44,0.0,0.42,0.02,0.1,"[194, 587, 50, 59]",0.0,0.0,0.0,0.93,0.01,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,"[1091, 452, 46, 58]",0.38,0.0,0.03,0.0,0.38,0.0,0.21,"[508, 138, 174, 215]",0.19,0.0,0.03,0.0,0.75,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,"[1093, 454, 47, 56]",0.3,0.0,0.01,0.0,0.11,0.0,0.59,"[527, 78, 188, 255]",0.08,0.0,0.04,0.0,0.22,0.0,0.66,"[195, 587, 50, 59]",0.0,0.0,0.0,0.91,0.01,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,"[1095, 457, 46, 58]",0.14,0.0,0.05,0.0,0.27,0.01,0.51,"[519, 118, 167, 208]",0.09,0.0,0.19,0.0,0.29,0.0,0.43,"[195, 587, 50, 59]",0.0,0.0,0.0,0.91,0.01,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,"[1089, 455, 46, 57]",0.31,0.0,0.02,0.0,0.43,0.0,0.23,"[515, 138, 176, 218]",0.1,0.0,0.02,0.0,0.76,0.0,0.11,"[195, 587, 50, 58]",0.0,0.0,0.0,0.88,0.01,0.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,"[1087, 461, 46, 57]",0.17,0.0,0.01,0.0,0.68,0.0,0.14,"[508, 135, 183, 229]",0.07,0.0,0.18,0.0,0.72,0.0,0.02,"[196, 588, 49, 57]",0.0,0.0,0.0,0.94,0.01,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,"[1087, 452, 46, 56]",0.11,0.0,0.03,0.07,0.19,0.0,0.6,"[542, 139, 165, 203]",0.07,0.0,0.02,0.0,0.45,0.0,0.46,"[195, 587, 50, 58]",0.0,0.0,0.0,0.89,0.01,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,"[1089, 454, 45, 57]",0.12,0.0,0.12,0.0,0.37,0.0,0.39,"[527, 130, 177, 222]",0.06,0.0,0.05,0.0,0.43,0.0,0.46,"[195, 588, 49, 58]",0.0,0.0,0.0,0.94,0.01,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,"[1086, 461, 45, 57]",0.31,0.0,0.08,0.0,0.48,0.0,0.13,"[547, 140, 160, 193]",0.02,0.0,0.05,0.0,0.69,0.0,0.25,"[196, 588, 49, 57]",0.0,0.0,0.0,0.92,0.01,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,"[1087, 451, 49, 61]",0.31,0.01,0.06,0.0,0.3,0.0,0.32,"[554, 137, 169, 211]",0.01,0.0,0.05,0.0,0.55,0.0,0.39,"[195, 587, 49, 58]",0.0,0.0,0.0,0.9,0.01,0.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,"[1098, 456, 47, 57]",0.21,0.0,0.07,0.0,0.34,0.0,0.37,"[546, 143, 170, 212]",0.02,0.0,0.02,0.0,0.72,0.0,0.24,"[195, 588, 50, 57]",0.0,0.0,0.0,0.92,0.01,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,"[1103, 453, 47, 59]",0.2,0.0,0.21,0.01,0.32,0.02,0.24,"[536, 101, 177, 230]",0.03,0.0,0.05,0.02,0.21,0.0,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,"[1100, 458, 46, 59]",0.13,0.0,0.31,0.0,0.2,0.13,0.22,"[536, 133, 172, 216]",0.1,0.0,0.04,0.0,0.63,0.0,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,"[1096, 460, 45, 58]",0.29,0.0,0.15,0.0,0.35,0.0,0.21,"[515, 131, 176, 217]",0.05,0.0,0.05,0.0,0.66,0.0,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,"[1104, 450, 46, 58]",0.03,0.0,0.02,0.0,0.17,0.0,0.77,"[516, 124, 175, 220]",0.01,0.0,0.02,0.0,0.45,0.0,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,"[1102, 451, 46, 59]",0.17,0.0,0.41,0.01,0.26,0.08,0.07,"[518, 137, 170, 217]",0.14,0.0,0.13,0.01,0.6,0.01,0.13,"[195, 588, 50, 58]",0.0,0.0,0.0,0.95,0.01,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,"[1098, 461, 46, 57]",0.11,0.0,0.04,0.0,0.61,0.01,0.23,"[541, 130, 164, 204]",0.07,0.0,0.03,0.0,0.9,0.0,0.0,"[195, 587, 50, 59]",0.0,0.0,0.0,0.94,0.01,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,"[1093, 448, 49, 61]",0.22,0.0,0.04,0.0,0.46,0.0,0.28,"[195, 587, 50, 59]",0.0,0.0,0.0,0.95,0.01,0.0,0.04,"[523, 135, 173, 217]",0.07,0.0,0.08,0.0,0.77,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,"[1097, 451, 47, 58]",0.69,0.0,0.13,0.0,0.09,0.02,0.07,"[530, 131, 176, 221]",0.17,0.0,0.07,0.0,0.67,0.0,0.08,"[194, 587, 50, 59]",0.0,0.0,0.0,0.93,0.01,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,"[1098, 448, 46, 57]",0.22,0.01,0.12,0.0,0.35,0.01,0.28,"[554, 147, 169, 207]",0.12,0.0,0.02,0.0,0.75,0.0,0.11,"[195, 587, 49, 59]",0.0,0.0,0.0,0.94,0.01,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,"[1093, 450, 48, 58]",0.2,0.0,0.01,0.0,0.29,0.0,0.51,"[544, 156, 168, 203]",0.05,0.0,0.01,0.0,0.88,0.0,0.06,"[195, 587, 50, 59]",0.0,0.0,0.0,0.94,0.01,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,"[1102, 448, 47, 59]",0.19,0.0,0.03,0.0,0.35,0.01,0.41,"[195, 589, 50, 56]",0.0,0.0,0.0,0.95,0.0,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,"[1100, 446, 45, 57]",0.48,0.0,0.03,0.0,0.23,0.01,0.25,"[194, 588, 51, 58]",0.0,0.0,0.0,0.95,0.01,0.0,0.04,"[421, 245, 20, 29]",0.17,0.0,0.03,0.2,0.51,0.01,0.08,"[56, 519, 23, 31]",0.07,0.0,0.07,0.06,0.45,0.04,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,"[1096, 447, 49, 58]",0.3,0.0,0.1,0.01,0.4,0.01,0.18,"[195, 588, 50, 57]",0.0,0.0,0.0,0.92,0.01,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,"[1098, 450, 48, 59]",0.25,0.0,0.01,0.0,0.12,0.01,0.61,"[561, 176, 160, 198]",0.02,0.0,0.04,0.0,0.83,0.01,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,"[1096, 446, 47, 58]",0.29,0.0,0.12,0.0,0.28,0.01,0.3,"[545, 163, 164, 203]",0.02,0.0,0.03,0.0,0.34,0.0,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,"[1094, 447, 45, 55]",0.27,0.0,0.06,0.0,0.23,0.0,0.44,"[501, 72, 172, 218]",0.01,0.0,0.07,0.0,0.12,0.01,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,"[1096, 452, 47, 57]",0.14,0.0,0.02,0.0,0.45,0.0,0.39,"[500, 129, 174, 214]",0.02,0.0,0.01,0.0,0.37,0.0,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,"[1097, 450, 45, 58]",0.23,0.0,0.08,0.0,0.33,0.01,0.35,"[514, 126, 177, 216]",0.03,0.0,0.07,0.0,0.46,0.0,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,"[1094, 448, 46, 56]",0.12,0.0,0.1,0.0,0.51,0.01,0.26,"[524, 97, 169, 221]",0.02,0.0,0.15,0.0,0.65,0.0,0.18,"[195, 588, 50, 58]",0.0,0.0,0.0,0.92,0.01,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,"[1093, 457, 48, 59]",0.25,0.01,0.04,0.01,0.49,0.0,0.21,"[530, 150, 169, 207]",0.03,0.0,0.06,0.0,0.73,0.0,0.18,"[194, 588, 51, 58]",0.0,0.0,0.0,0.93,0.01,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,"[1098, 463, 44, 56]",0.38,0.01,0.12,0.0,0.38,0.0,0.1,"[520, 138, 166, 204]",0.02,0.0,0.09,0.0,0.66,0.0,0.22,"[194, 588, 51, 58]",0.0,0.0,0.0,0.93,0.01,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,"[1098, 461, 46, 59]",0.19,0.0,0.17,0.0,0.28,0.02,0.34,"[534, 134, 168, 214]",0.02,0.0,0.09,0.0,0.77,0.01,0.1,"[196, 588, 49, 57]",0.0,0.0,0.0,0.93,0.01,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,"[1092, 464, 44, 56]",0.24,0.0,0.05,0.0,0.52,0.0,0.19,"[512, 125, 180, 224]",0.29,0.0,0.08,0.0,0.47,0.0,0.16,"[195, 588, 49, 57]",0.0,0.0,0.0,0.94,0.0,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,"[1097, 474, 39, 49]",0.28,0.01,0.04,0.0,0.26,0.01,0.4,"[519, 131, 166, 213]",0.05,0.0,0.1,0.0,0.71,0.0,0.14,"[196, 588, 49, 57]",0.0,0.0,0.0,0.94,0.01,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,"[1100, 468, 37, 46]",0.23,0.0,0.02,0.0,0.69,0.0,0.06,"[196, 589, 49, 56]",0.0,0.0,0.0,0.93,0.01,0.0,0.06,"[527, 139, 167, 204]",0.1,0.0,0.04,0.0,0.56,0.0,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,"[1099, 467, 38, 48]",0.04,0.0,0.04,0.01,0.4,0.0,0.51,"[540, 141, 170, 211]",0.14,0.0,0.11,0.02,0.67,0.0,0.07,"[195, 587, 49, 58]",0.0,0.0,0.0,0.93,0.0,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,"[1098, 463, 38, 46]",0.24,0.0,0.02,0.01,0.39,0.0,0.35,"[528, 122, 177, 218]",0.08,0.0,0.08,0.0,0.73,0.0,0.11,"[195, 587, 49, 58]",0.0,0.0,0.0,0.93,0.01,0.0,0.06,"[997, 536, 38, 51]",0.29,0.0,0.04,0.03,0.59,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,"[1095, 463, 40, 50]",0.07,0.0,0.02,0.0,0.57,0.0,0.34,"[542, 129, 178, 223]",0.16,0.0,0.08,0.0,0.59,0.0,0.18,"[196, 588, 48, 57]",0.0,0.0,0.0,0.94,0.01,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,"[1096, 465, 41, 52]",0.18,0.0,0.03,0.04,0.63,0.0,0.11,"[522, 134, 175, 223]",0.33,0.0,0.17,0.0,0.35,0.0,0.14,"[195, 588, 49, 57]",0.0,0.0,0.0,0.95,0.0,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,"[1099, 464, 40, 49]",0.41,0.01,0.13,0.0,0.23,0.04,0.18,"[528, 130, 177, 226]",0.09,0.0,0.03,0.0,0.39,0.0,0.49,"[194, 588, 50, 58]",0.0,0.0,0.0,0.96,0.0,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,"[1097, 464, 39, 49]",0.25,0.01,0.05,0.02,0.46,0.0,0.21,"[511, 96, 174, 223]",0.11,0.0,0.04,0.0,0.28,0.01,0.57,"[194, 587, 51, 59]",0.0,0.0,0.0,0.93,0.01,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,"[1101, 463, 38, 46]",0.14,0.01,0.03,0.0,0.43,0.0,0.39,"[513, 106, 177, 233]",0.03,0.0,0.06,0.01,0.7,0.0,0.2,"[194, 587, 51, 59]",0.0,0.0,0.0,0.94,0.01,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,"[1097, 463, 39, 49]",0.32,0.01,0.09,0.0,0.35,0.0,0.23,"[520, 137, 177, 219]",0.2,0.0,0.13,0.0,0.65,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,"[1103, 462, 38, 46]",0.12,0.0,0.06,0.0,0.52,0.0,0.28,"[527, 125, 176, 215]",0.07,0.0,0.07,0.01,0.66,0.0,0.2,"[1004, 544, 39, 48]",0.1,0.0,0.06,0.09,0.57,0.0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,"[1100, 463, 39, 48]",0.09,0.0,0.02,0.0,0.41,0.0,0.47,"[524, 119, 176, 219]",0.08,0.0,0.05,0.0,0.42,0.0,0.45,"[196, 588, 48, 58]",0.0,0.0,0.0,0.95,0.01,0.0,0.04,"[97, 599, 21, 24]",0.2,0.0,0.18,0.07,0.52,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,"[1096, 463, 39, 49]",0.08,0.0,0.03,0.0,0.54,0.0,0.34,"[523, 123, 167, 209]",0.03,0.0,0.02,0.0,0.16,0.0,0.79,"[195, 588, 50, 58]",0.0,0.0,0.0,0.95,0.0,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,"[1100, 463, 37, 45]",0.09,0.0,0.04,0.01,0.14,0.01,0.72,"[517, 137, 175, 214]",0.25,0.0,0.18,0.0,0.45,0.0,0.12,"[195, 588, 50, 57]",0.0,0.0,0.0,0.94,0.01,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,"[1099, 464, 39, 50]",0.33,0.03,0.07,0.01,0.46,0.03,0.07,"[526, 136, 169, 217]",0.1,0.0,0.07,0.0,0.44,0.01,0.39,"[195, 588, 50, 57]",0.0,0.0,0.0,0.94,0.0,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,"[1098, 469, 39, 49]",0.19,0.01,0.04,0.0,0.27,0.05,0.44,"[504, 127, 175, 216]",0.02,0.0,0.02,0.0,0.3,0.0,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,"[1097, 465, 40, 50]",0.2,0.01,0.08,0.04,0.57,0.0,0.1,"[516, 73, 182, 239]",0.1,0.0,0.05,0.0,0.72,0.0,0.13,"[195, 588, 49, 57]",0.0,0.0,0.0,0.94,0.01,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,"[1101, 463, 39, 49]",0.19,0.01,0.02,0.0,0.43,0.0,0.35,"[547, 142, 175, 219]",0.16,0.0,0.07,0.0,0.64,0.0,0.13,"[195, 587, 49, 59]",0.0,0.0,0.0,0.93,0.01,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,"[1099, 464, 38, 50]",0.45,0.0,0.01,0.0,0.19,0.0,0.34,"[534, 117, 170, 215]",0.01,0.0,0.01,0.0,0.18,0.0,0.79,"[194, 587, 50, 59]",0.0,0.0,0.0,0.93,0.01,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,"[1097, 461, 38, 46]",0.34,0.0,0.02,0.0,0.22,0.0,0.42,"[536, 119, 179, 220]",0.03,0.0,0.07,0.0,0.78,0.0,0.12,"[195, 587, 49, 59]",0.0,0.0,0.0,0.93,0.01,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,"[1096, 465, 40, 47]",0.3,0.0,0.01,0.0,0.6,0.0,0.09,"[533, 120, 168, 210]",0.02,0.0,0.02,0.0,0.58,0.0,0.37,"[195, 587, 49, 59]",0.0,0.0,0.0,0.92,0.01,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,"[1096, 461, 39, 48]",0.5,0.0,0.01,0.0,0.31,0.0,0.18,"[527, 135, 164, 203]",0.01,0.0,0.03,0.0,0.77,0.0,0.19,"[193, 588, 49, 56]",0.0,0.0,0.0,0.94,0.0,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,"[1091, 463, 39, 47]",0.18,0.0,0.02,0.0,0.21,0.0,0.58,"[529, 136, 157, 197]",0.0,0.0,0.01,0.0,0.18,0.0,0.81,"[193, 587, 51, 59]",0.0,0.0,0.0,0.93,0.0,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,"[1101, 467, 39, 47]",0.44,0.0,0.05,0.0,0.39,0.0,0.12,"[533, 117, 173, 221]",0.07,0.0,0.02,0.01,0.25,0.0,0.65,"[196, 587, 48, 58]",0.0,0.0,0.0,0.88,0.01,0.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
