,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3
196,"[574, 148, 203, 252]",0.23,0.0,0.01,0.0,0.14,0.0,0.61,,,,,,,,,,,,,,,,,,,,,,,,
197,"[576, 160, 210, 266]",0.06,0.0,0.02,0.01,0.27,0.0,0.64,,,,,,,,,,,,,,,,,,,,,,,,
198,"[565, 144, 209, 265]",0.14,0.0,0.04,0.01,0.34,0.0,0.47,,,,,,,,,,,,,,,,,,,,,,,,
199,"[576, 152, 199, 259]",0.14,0.0,0.17,0.01,0.37,0.01,0.3,,,,,,,,,,,,,,,,,,,,,,,,
200,"[545, 158, 203, 261]",0.18,0.0,0.09,0.08,0.41,0.01,0.22,,,,,,,,,,,,,,,,,,,,,,,,
201,"[510, 144, 203, 265]",0.09,0.0,0.03,0.07,0.17,0.0,0.64,,,,,,,,,,,,,,,,,,,,,,,,
202,"[512, 158, 207, 261]",0.08,0.0,0.02,0.32,0.26,0.0,0.33,,,,,,,,,,,,,,,,,,,,,,,,
203,"[443, 136, 207, 254]",0.01,0.0,0.0,0.0,0.04,0.0,0.94,,,,,,,,,,,,,,,,,,,,,,,,
204,"[463, 148, 204, 261]",0.15,0.0,0.02,0.01,0.45,0.01,0.37,,,,,,,,,,,,,,,,,,,,,,,,
205,"[464, 190, 200, 249]",0.17,0.0,0.07,0.0,0.65,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,
206,"[571, 113, 206, 258]",0.17,0.0,0.06,0.0,0.43,0.0,0.35,,,,,,,,,,,,,,,,,,,,,,,,
207,"[580, 149, 205, 260]",0.25,0.0,0.03,0.01,0.4,0.0,0.32,,,,,,,,,,,,,,,,,,,,,,,,
208,"[580, 149, 201, 252]",0.55,0.0,0.09,0.0,0.19,0.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,
209,"[558, 126, 206, 266]",0.11,0.0,0.05,0.0,0.66,0.0,0.18,,,,,,,,,,,,,,,,,,,,,,,,
210,"[559, 163, 204, 271]",0.04,0.0,0.02,0.01,0.25,0.01,0.67,,,,,,,,,,,,,,,,,,,,,,,,
211,"[509, 161, 206, 258]",0.03,0.0,0.01,0.06,0.07,0.0,0.83,,,,,,,,,,,,,,,,,,,,,,,,
212,"[572, 136, 211, 269]",0.2,0.0,0.06,0.0,0.6,0.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,
213,"[474, 134, 209, 269]",0.14,0.0,0.02,0.0,0.53,0.0,0.31,,,,,,,,,,,,,,,,,,,,,,,,
214,"[482, 141, 199, 262]",0.09,0.0,0.17,0.02,0.27,0.02,0.43,,,,,,,,,,,,,,,,,,,,,,,,
215,"[492, 129, 211, 277]",0.15,0.0,0.07,0.01,0.42,0.01,0.35,,,,,,,,,,,,,,,,,,,,,,,,
216,"[507, 171, 205, 258]",0.02,0.0,0.01,0.1,0.08,0.0,0.79,,,,,,,,,,,,,,,,,,,,,,,,
217,"[489, 129, 204, 258]",0.31,0.0,0.03,0.0,0.4,0.0,0.26,,,,,,,,,,,,,,,,,,,,,,,,
218,"[494, 114, 210, 264]",0.19,0.0,0.01,0.0,0.08,0.0,0.72,,,,,,,,,,,,,,,,,,,,,,,,
219,"[505, 140, 201, 263]",0.32,0.0,0.08,0.0,0.48,0.01,0.1,,,,,,,,,,,,,,,,,,,,,,,,
220,"[513, 154, 201, 261]",0.11,0.0,0.05,0.0,0.76,0.01,0.06,,,,,,,,,,,,,,,,,,,,,,,,
221,"[501, 146, 212, 276]",0.09,0.0,0.05,0.01,0.64,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
222,"[511, 120, 203, 264]",0.06,0.0,0.01,0.0,0.65,0.0,0.28,,,,,,,,,,,,,,,,,,,,,,,,
223,"[622, 137, 201, 254]",0.33,0.0,0.03,0.0,0.49,0.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,
224,"[533, 177, 201, 248]",0.02,0.0,0.0,0.0,0.22,0.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,
225,"[583, 152, 191, 257]",0.15,0.0,0.13,0.01,0.42,0.01,0.29,,,,,,,,,,,,,,,,,,,,,,,,
226,"[509, 133, 201, 264]",0.32,0.0,0.08,0.02,0.44,0.01,0.13,,,,,,,,,,,,,,,,,,,,,,,,
227,"[438, 147, 202, 262]",0.23,0.0,0.06,0.01,0.5,0.01,0.19,,,,,,,,,,,,,,,,,,,,,,,,
228,"[446, 137, 194, 246]",0.32,0.0,0.02,0.0,0.27,0.0,0.38,,,,,,,,,,,,,,,,,,,,,,,,
229,"[488, 133, 201, 256]",0.3,0.0,0.05,0.0,0.51,0.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,
230,"[512, 158, 204, 258]",0.19,0.0,0.03,0.01,0.16,0.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,
231,"[512, 147, 204, 263]",0.28,0.0,0.04,0.01,0.34,0.0,0.33,,,,,,,,,,,,,,,,,,,,,,,,
232,"[502, 168, 205, 255]",0.27,0.0,0.09,0.0,0.38,0.0,0.26,,,,,,,,,,,,,,,,,,,,,,,,
233,"[499, 127, 201, 267]",0.34,0.0,0.09,0.0,0.35,0.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,
234,"[508, 136, 198, 264]",0.44,0.0,0.13,0.0,0.31,0.03,0.1,,,,,,,,,,,,,,,,,,,,,,,,
235,"[486, 167, 201, 252]",0.05,0.0,0.04,0.02,0.26,0.01,0.62,,,,,,,,,,,,,,,,,,,,,,,,
236,"[472, 175, 207, 264]",0.07,0.0,0.04,0.04,0.28,0.02,0.56,,,,,,,,,,,,,,,,,,,,,,,,
237,"[515, 148, 205, 265]",0.16,0.0,0.04,0.0,0.34,0.0,0.46,,,,,,,,,,,,,,,,,,,,,,,,
238,"[518, 174, 203, 253]",0.1,0.0,0.05,0.0,0.55,0.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,
239,"[493, 129, 204, 259]",0.18,0.0,0.05,0.0,0.47,0.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,
240,"[462, 123, 201, 262]",0.27,0.0,0.08,0.0,0.55,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,
241,"[471, 136, 204, 265]",0.36,0.0,0.11,0.0,0.4,0.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,
242,"[493, 165, 203, 261]",0.36,0.0,0.07,0.0,0.42,0.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,
243,"[425, 146, 207, 251]",0.07,0.0,0.01,0.0,0.16,0.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,
244,"[419, 141, 207, 262]",0.08,0.0,0.01,0.0,0.26,0.0,0.64,,,,,,,,,,,,,,,,,,,,,,,,
245,"[447, 142, 207, 259]",0.03,0.0,0.0,0.0,0.17,0.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,
246,"[531, 130, 209, 280]",0.15,0.0,0.05,0.01,0.65,0.01,0.13,,,,,,,,,,,,,,,,,,,,,,,,
247,"[527, 138, 198, 257]",0.27,0.0,0.13,0.05,0.34,0.02,0.18,,,,,,,,,,,,,,,,,,,,,,,,
248,"[505, 131, 206, 275]",0.18,0.0,0.03,0.01,0.21,0.0,0.56,,,,,,,,,,,,,,,,,,,,,,,,
249,"[497, 163, 207, 265]",0.22,0.0,0.03,0.07,0.32,0.01,0.35,,,,,,,,,,,,,,,,,,,,,,,,
250,"[514, 132, 200, 259]",0.2,0.0,0.04,0.0,0.49,0.0,0.27,,,,,,,,,,,,,,,,,,,,,,,,
251,"[458, 148, 208, 254]",0.27,0.0,0.02,0.01,0.47,0.0,0.23,,,,,,,,,,,,,,,,,,,,,,,,
252,"[468, 142, 204, 255]",0.08,0.0,0.01,0.0,0.35,0.0,0.55,,,,,,,,,,,,,,,,,,,,,,,,
253,"[482, 125, 203, 265]",0.18,0.0,0.02,0.0,0.36,0.0,0.43,,,,,,,,,,,,,,,,,,,,,,,,
254,"[498, 130, 209, 274]",0.11,0.0,0.06,0.01,0.54,0.0,0.28,,,,,,,,,,,,,,,,,,,,,,,,
255,"[494, 129, 209, 271]",0.11,0.0,0.08,0.01,0.6,0.01,0.19,,,,,,,,,,,,,,,,,,,,,,,,
256,"[519, 134, 203, 263]",0.17,0.0,0.07,0.0,0.44,0.0,0.31,,,,,,,,,,,,,,,,,,,,,,,,
257,"[497, 143, 211, 270]",0.06,0.0,0.02,0.02,0.63,0.0,0.26,,,,,,,,,,,,,,,,,,,,,,,,
258,"[525, 123, 203, 264]",0.06,0.0,0.01,0.0,0.89,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,
259,"[504, 145, 201, 260]",0.23,0.0,0.06,0.0,0.34,0.0,0.36,,,,,,,,,,,,,,,,,,,,,,,,
260,"[449, 130, 206, 262]",0.22,0.0,0.02,0.0,0.51,0.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,
261,"[481, 125, 203, 266]",0.24,0.0,0.05,0.0,0.62,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,
262,"[497, 142, 207, 260]",0.1,0.0,0.03,0.0,0.55,0.0,0.32,,,,,,,,,,,,,,,,,,,,,,,,
263,"[510, 136, 210, 262]",0.19,0.0,0.01,0.0,0.21,0.0,0.59,,,,,,,,,,,,,,,,,,,,,,,,
264,"[475, 130, 210, 266]",0.33,0.0,0.05,0.0,0.3,0.0,0.31,,,,,,,,,,,,,,,,,,,,,,,,
265,"[485, 150, 208, 267]",0.46,0.0,0.05,0.05,0.21,0.0,0.24,,,,,,,,,,,,,,,,,,,,,,,,
266,"[481, 155, 199, 256]",0.23,0.0,0.03,0.01,0.42,0.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,
267,"[495, 128, 200, 262]",0.18,0.0,0.06,0.0,0.58,0.0,0.18,,,,,,,,,,,,,,,,,,,,,,,,
268,"[540, 116, 206, 267]",0.05,0.0,0.04,0.01,0.87,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,
269,"[545, 144, 207, 268]",0.09,0.0,0.01,0.02,0.11,0.0,0.77,,,,,,,,,,,,,,,,,,,,,,,,
270,"[529, 119, 206, 266]",0.13,0.0,0.04,0.04,0.64,0.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,
271,"[507, 123, 200, 257]",0.19,0.0,0.06,0.02,0.29,0.0,0.43,,,,,,,,,,,,,,,,,,,,,,,,
272,"[503, 157, 207, 264]",0.04,0.0,0.01,0.01,0.15,0.01,0.79,,,,,,,,,,,,,,,,,,,,,,,,
273,"[549, 135, 205, 264]",0.3,0.0,0.09,0.0,0.46,0.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,
274,"[516, 137, 201, 258]",0.22,0.0,0.07,0.0,0.46,0.0,0.24,,,,,,,,,,,,,,,,,,,,,,,,
275,"[515, 148, 207, 260]",0.16,0.0,0.04,0.0,0.36,0.0,0.43,,,,,,,,,,,,,,,,,,,,,,,,
276,"[498, 138, 215, 266]",0.07,0.0,0.01,0.0,0.46,0.0,0.46,,,,,,,,,,,,,,,,,,,,,,,,
277,"[484, 145, 210, 264]",0.06,0.0,0.0,0.01,0.05,0.0,0.88,,,,,,,,,,,,,,,,,,,,,,,,
278,"[544, 159, 200, 255]",0.2,0.0,0.14,0.1,0.44,0.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,
279,"[474, 146, 201, 256]",0.03,0.0,0.0,0.01,0.04,0.0,0.91,,,,,,,,,,,,,,,,,,,,,,,,
280,"[484, 129, 199, 261]",0.09,0.0,0.06,0.01,0.6,0.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,
281,"[449, 135, 210, 260]",0.1,0.0,0.01,0.0,0.46,0.0,0.43,,,,,,,,,,,,,,,,,,,,,,,,
282,"[459, 147, 204, 259]",0.22,0.0,0.04,0.0,0.39,0.0,0.35,,,,,,,,,,,,,,,,,,,,,,,,
283,"[468, 143, 210, 265]",0.22,0.0,0.02,0.0,0.16,0.01,0.58,,,,,,,,,,,,,,,,,,,,,,,,
284,"[473, 106, 203, 263]",0.11,0.0,0.01,0.0,0.52,0.0,0.36,,,,,,,,,,,,,,,,,,,,,,,,
285,"[508, 160, 206, 250]",0.03,0.0,0.0,0.01,0.08,0.0,0.88,,,,,,,,,,,,,,,,,,,,,,,,
286,"[483, 150, 206, 268]",0.16,0.0,0.08,0.01,0.68,0.01,0.06,,,,,,,,,,,,,,,,,,,,,,,,
287,"[467, 154, 207, 267]",0.18,0.0,0.03,0.08,0.21,0.01,0.5,,,,,,,,,,,,,,,,,,,,,,,,
288,"[474, 125, 205, 265]",0.11,0.0,0.16,0.02,0.52,0.03,0.15,,,,,,,,,,,,,,,,,,,,,,,,
289,"[491, 139, 204, 253]",0.08,0.0,0.01,0.0,0.26,0.0,0.65,,,,,,,,,,,,,,,,,,,,,,,,
290,"[431, 144, 203, 244]",0.26,0.0,0.03,0.0,0.27,0.0,0.44,,,,,,,,,,,,,,,,,,,,,,,,
291,"[443, 153, 207, 258]",0.02,0.0,0.01,0.01,0.07,0.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,
292,"[456, 149, 208, 268]",0.07,0.0,0.03,0.1,0.41,0.01,0.38,,,,,,,,,,,,,,,,,,,,,,,,
293,"[439, 147, 208, 265]",0.11,0.0,0.06,0.21,0.34,0.04,0.25,,,,,,,,,,,,,,,,,,,,,,,,
294,"[463, 134, 202, 262]",0.24,0.0,0.03,0.01,0.59,0.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,
295,"[465, 147, 205, 262]",0.05,0.0,0.01,0.15,0.31,0.04,0.43,,,,,,,,,,,,,,,,,,,,,,,,
296,"[464, 137, 211, 259]",0.02,0.0,0.0,0.0,0.02,0.0,0.96,,,,,,,,,,,,,,,,,,,,,,,,
297,"[465, 150, 210, 267]",0.13,0.0,0.01,0.01,0.28,0.01,0.57,,,,,,,,,,,,,,,,,,,,,,,,
298,"[590, 113, 213, 266]",0.02,0.0,0.0,0.0,0.1,0.0,0.88,,,,,,,,,,,,,,,,,,,,,,,,
