,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4,box5,angry5,disgust5,fear5,happy5,sad5,surprise5,neutral5,box6,angry6,disgust6,fear6,happy6,sad6,surprise6,neutral6,box7,angry7,disgust7,fear7,happy7,sad7,surprise7,neutral7,box8,angry8,disgust8,fear8,happy8,sad8,surprise8,neutral8,box9,angry9,disgust9,fear9,happy9,sad9,surprise9,neutral9,box10,angry10,disgust10,fear10,happy10,sad10,surprise10,neutral10,box11,angry11,disgust11,fear11,happy11,sad11,surprise11,neutral11,box12,angry12,disgust12,fear12,happy12,sad12,surprise12,neutral12,box13,angry13,disgust13,fear13,happy13,sad13,surprise13,neutral13
170,"[505, 85, 148, 196]",0.43,0.0,0.06,0.0,0.17,0.01,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,"[521, 102, 139, 192]",0.08,0.0,0.03,0.0,0.5,0.05,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,"[524, 101, 142, 194]",0.38,0.0,0.04,0.0,0.18,0.02,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,"[466, 104, 151, 205]",0.58,0.0,0.04,0.01,0.17,0.03,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,"[495, 102, 147, 195]",0.68,0.01,0.08,0.0,0.05,0.0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,"[542, 94, 143, 188]",0.16,0.0,0.04,0.0,0.52,0.01,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,"[517, 82, 151, 197]",0.21,0.01,0.11,0.0,0.23,0.01,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,"[623, 91, 141, 188]",0.54,0.0,0.03,0.0,0.25,0.0,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,"[575, 75, 141, 191]",0.61,0.0,0.04,0.0,0.28,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,"[579, 82, 144, 194]",0.15,0.0,0.03,0.0,0.24,0.03,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,"[512, 84, 144, 202]",0.28,0.0,0.01,0.01,0.24,0.03,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,"[558, 90, 138, 200]",0.09,0.0,0.01,0.0,0.19,0.02,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,"[516, 96, 145, 193]",0.22,0.0,0.04,0.0,0.48,0.0,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,"[572, 85, 149, 203]",0.23,0.0,0.02,0.0,0.36,0.08,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,"[575, 104, 145, 187]",0.1,0.0,0.04,0.0,0.41,0.0,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,"[564, 112, 142, 186]",0.18,0.0,0.02,0.0,0.24,0.01,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,"[0, 674, 29, 37]",0.67,0.0,0.03,0.04,0.17,0.05,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,"[1037, 373, 18, 25]",0.78,0.0,0.05,0.01,0.14,0.01,0.01,"[1144, 435, 22, 30]",0.2,0.0,0.04,0.39,0.29,0.0,0.07,"[700, 442, 19, 26]",0.15,0.0,0.2,0.05,0.54,0.03,0.03,"[288, 361, 17, 23]",0.3,0.0,0.13,0.15,0.37,0.02,0.02,"[1209, 288, 14, 16]",0.12,0.0,0.23,0.0,0.61,0.02,0.02,"[735, 338, 16, 21]",0.04,0.0,0.02,0.36,0.37,0.0,0.2,"[681, 330, 16, 18]",0.48,0.0,0.27,0.04,0.14,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,"[551, 78, 142, 181]",0.33,0.01,0.18,0.0,0.41,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,"[567, 92, 142, 185]",0.25,0.0,0.06,0.0,0.41,0.02,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,"[565, 89, 150, 195]",0.23,0.0,0.27,0.0,0.34,0.1,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,"[533, 90, 150, 208]",0.64,0.0,0.04,0.0,0.08,0.1,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,"[658, 98, 131, 190]",0.44,0.0,0.04,0.0,0.29,0.0,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,"[693, 104, 147, 186]",0.72,0.0,0.03,0.0,0.19,0.01,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,"[583, 98, 142, 196]",0.46,0.0,0.03,0.01,0.16,0.18,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,"[541, 92, 145, 186]",0.43,0.0,0.04,0.0,0.33,0.02,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,"[518, 98, 140, 186]",0.63,0.0,0.04,0.0,0.28,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,"[463, 92, 141, 190]",0.61,0.0,0.05,0.0,0.26,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,"[1036, 372, 21, 29]",0.25,0.0,0.2,0.12,0.38,0.02,0.03,"[296, 360, 17, 23]",0.15,0.0,0.18,0.06,0.43,0.02,0.17,"[947, 404, 19, 25]",0.24,0.0,0.05,0.22,0.4,0.08,0.01,"[344, 374, 17, 21]",0.48,0.0,0.06,0.16,0.24,0.02,0.04,"[1011, 480, 24, 30]",0.19,0.0,0.1,0.05,0.51,0.0,0.14,"[816, 265, 15, 19]",0.2,0.0,0.16,0.23,0.36,0.02,0.02,"[15, 277, 11, 16]",0.1,0.0,0.05,0.21,0.5,0.11,0.03,"[1234, 330, 19, 24]",0.09,0.0,0.04,0.03,0.77,0.0,0.07,"[641, 278, 19, 21]",0.04,0.0,0.04,0.45,0.41,0.0,0.07,"[1208, 290, 14, 17]",0.27,0.0,0.27,0.12,0.31,0.02,0.01,"[390, 339, 13, 20]",0.3,0.0,0.07,0.22,0.33,0.02,0.07,,,,,,,,,,,,,,,,,,,,,,,,
199,"[88, 393, 33, 44]",0.32,0.0,0.05,0.14,0.39,0.07,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,"[571, 106, 141, 187]",0.38,0.0,0.19,0.0,0.31,0.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,"[547, 106, 139, 195]",0.29,0.0,0.02,0.0,0.44,0.0,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,"[546, 122, 142, 190]",0.23,0.0,0.06,0.0,0.36,0.0,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,"[568, 132, 147, 190]",0.81,0.01,0.05,0.0,0.11,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,"[580, 119, 147, 201]",0.17,0.0,0.02,0.0,0.25,0.01,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,"[550, 115, 148, 198]",0.69,0.0,0.06,0.0,0.15,0.01,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,"[532, 75, 139, 184]",0.47,0.0,0.07,0.0,0.25,0.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,"[564, 69, 151, 191]",0.43,0.0,0.04,0.0,0.38,0.02,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,"[565, 84, 146, 188]",0.25,0.0,0.06,0.0,0.37,0.05,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,"[554, 73, 159, 208]",0.08,0.0,0.05,0.0,0.52,0.01,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,"[582, 87, 151, 197]",0.2,0.0,0.03,0.0,0.53,0.01,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,"[595, 80, 145, 189]",0.19,0.0,0.01,0.0,0.35,0.0,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,"[603, 113, 146, 193]",0.31,0.0,0.01,0.0,0.11,0.0,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,"[568, 91, 144, 202]",0.39,0.0,0.08,0.0,0.28,0.04,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,"[565, 82, 140, 196]",0.22,0.0,0.02,0.0,0.29,0.0,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,"[587, 92, 134, 185]",0.64,0.0,0.07,0.0,0.23,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,"[447, 97, 144, 193]",0.31,0.0,0.01,0.01,0.19,0.0,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,"[586, 116, 145, 200]",0.24,0.0,0.02,0.02,0.31,0.03,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,"[526, 103, 141, 189]",0.2,0.0,0.02,0.0,0.21,0.01,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,"[513, 152, 137, 196]",0.86,0.0,0.03,0.0,0.08,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,"[575, 99, 145, 192]",0.21,0.0,0.02,0.0,0.29,0.0,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,"[557, 93, 140, 199]",0.44,0.0,0.06,0.01,0.23,0.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,"[651, 121, 145, 189]",0.25,0.01,0.02,0.0,0.18,0.0,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,"[541, 89, 148, 195]",0.22,0.0,0.04,0.0,0.43,0.02,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,"[544, 96, 146, 196]",0.61,0.0,0.01,0.0,0.15,0.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,"[563, 112, 145, 201]",0.26,0.0,0.04,0.0,0.2,0.06,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,"[464, 97, 152, 207]",0.63,0.0,0.03,0.01,0.15,0.09,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,"[391, 107, 148, 197]",0.23,0.0,0.03,0.01,0.24,0.02,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,"[508, 88, 148, 197]",0.46,0.0,0.2,0.0,0.23,0.03,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,"[590, 127, 146, 195]",0.85,0.0,0.04,0.01,0.04,0.01,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,"[596, 138, 140, 186]",0.24,0.0,0.02,0.0,0.17,0.0,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,"[611, 110, 148, 205]",0.69,0.0,0.05,0.01,0.13,0.02,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,"[496, 96, 144, 189]",0.25,0.0,0.03,0.01,0.36,0.06,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,"[460, 88, 144, 192]",0.48,0.0,0.05,0.0,0.29,0.0,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,"[601, 115, 143, 189]",0.62,0.0,0.02,0.0,0.21,0.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,"[616, 309, 13, 16]",0.11,0.0,0.21,0.14,0.41,0.03,0.1,"[709, 321, 16, 17]",0.31,0.0,0.07,0.45,0.14,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,"[520, 79, 150, 198]",0.42,0.0,0.02,0.0,0.28,0.01,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,"[514, 88, 149, 198]",0.49,0.01,0.04,0.0,0.15,0.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,"[508, 100, 145, 195]",0.44,0.0,0.06,0.0,0.35,0.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,"[1141, 442, 23, 27]",0.47,0.0,0.08,0.32,0.09,0.0,0.03,"[642, 282, 14, 18]",0.44,0.0,0.05,0.01,0.49,0.0,0.01,"[1244, 333, 18, 23]",0.57,0.0,0.02,0.01,0.36,0.0,0.03,"[520, 227, 13, 17]",0.32,0.0,0.05,0.08,0.42,0.0,0.13,"[1027, 370, 18, 22]",0.14,0.0,0.03,0.37,0.25,0.04,0.17,"[394, 340, 13, 18]",0.2,0.0,0.16,0.21,0.35,0.06,0.02,"[1044, 322, 16, 22]",0.22,0.0,0.17,0.04,0.54,0.01,0.02,"[1162, 418, 32, 39]",0.22,0.0,0.13,0.06,0.27,0.05,0.27,"[1002, 479, 26, 33]",0.14,0.0,0.09,0.06,0.65,0.01,0.06,"[1066, 431, 18, 23]",0.21,0.0,0.22,0.0,0.36,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,"[1027, 370, 17, 21]",0.04,0.0,0.03,0.1,0.31,0.02,0.5,"[641, 280, 15, 20]",0.27,0.0,0.04,0.01,0.6,0.0,0.07,"[1100, 220, 13, 16]",0.27,0.0,0.13,0.3,0.24,0.05,0.01,"[1145, 439, 24, 31]",0.19,0.0,0.05,0.1,0.48,0.0,0.17,"[520, 226, 13, 18]",0.16,0.0,0.03,0.06,0.65,0.0,0.1,"[518, 257, 15, 19]",0.34,0.0,0.11,0.06,0.37,0.0,0.11,"[286, 359, 17, 22]",0.24,0.0,0.16,0.11,0.35,0.09,0.04,"[1207, 288, 13, 16]",0.16,0.0,0.07,0.01,0.73,0.0,0.03,"[1082, 253, 34, 46]",0.36,0.0,0.01,0.2,0.34,0.0,0.09,"[1066, 431, 18, 24]",0.13,0.0,0.15,0.01,0.63,0.0,0.07,"[433, 340, 17, 20]",0.16,0.0,0.1,0.15,0.55,0.01,0.03,"[1251, 299, 17, 20]",0.39,0.0,0.06,0.12,0.4,0.0,0.03,,,,,,,,,,,,,,,,
241,"[1145, 435, 24, 31]",0.58,0.02,0.04,0.13,0.15,0.01,0.07,"[520, 256, 15, 19]",0.33,0.0,0.06,0.06,0.49,0.0,0.05,"[392, 336, 14, 18]",0.08,0.0,0.04,0.1,0.77,0.0,0.01,"[1030, 367, 17, 21]",0.03,0.0,0.06,0.34,0.43,0.12,0.02,"[1066, 432, 18, 22]",0.2,0.0,0.27,0.0,0.4,0.0,0.12,"[284, 360, 18, 23]",0.22,0.0,0.06,0.04,0.64,0.02,0.02,"[1207, 288, 15, 18]",0.1,0.0,0.14,0.01,0.73,0.01,0.02,"[641, 281, 15, 18]",0.07,0.0,0.26,0.08,0.5,0.0,0.09,"[433, 340, 17, 21]",0.17,0.0,0.12,0.15,0.48,0.01,0.07,"[517, 359, 19, 25]",0.08,0.0,0.04,0.61,0.15,0.01,0.11,"[400, 286, 14, 18]",0.23,0.0,0.21,0.02,0.53,0.0,0.01,"[1089, 346, 18, 22]",0.03,0.0,0.06,0.08,0.72,0.0,0.11,"[1080, 256, 35, 44]",0.32,0.0,0.02,0.26,0.2,0.01,0.19,,,,,,,,
242,"[503, 113, 143, 191]",0.52,0.0,0.09,0.0,0.36,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,"[537, 84, 142, 188]",0.54,0.0,0.07,0.0,0.27,0.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,"[534, 92, 144, 185]",0.44,0.0,0.03,0.0,0.33,0.03,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,"[545, 93, 142, 181]",0.21,0.0,0.05,0.0,0.25,0.04,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,"[448, 94, 148, 201]",0.58,0.01,0.04,0.01,0.15,0.02,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,"[582, 107, 145, 193]",0.31,0.0,0.02,0.0,0.15,0.0,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,"[581, 110, 148, 193]",0.27,0.0,0.05,0.0,0.52,0.01,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
