,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4,box5,angry5,disgust5,fear5,happy5,sad5,surprise5,neutral5,box6,angry6,disgust6,fear6,happy6,sad6,surprise6,neutral6,box7,angry7,disgust7,fear7,happy7,sad7,surprise7,neutral7,box8,angry8,disgust8,fear8,happy8,sad8,surprise8,neutral8,box9,angry9,disgust9,fear9,happy9,sad9,surprise9,neutral9,box10,angry10,disgust10,fear10,happy10,sad10,surprise10,neutral10,box11,angry11,disgust11,fear11,happy11,sad11,surprise11,neutral11
170,"[565, 103, 132, 182]",0.37,0.0,0.06,0.02,0.06,0.0,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,"[549, 74, 140, 190]",0.13,0.0,0.08,0.02,0.08,0.01,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,"[594, 92, 142, 181]",0.31,0.0,0.06,0.03,0.08,0.0,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,"[623, 87, 144, 184]",0.08,0.0,0.17,0.0,0.13,0.01,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,"[625, 90, 137, 176]",0.21,0.0,0.1,0.0,0.09,0.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,"[606, 92, 141, 176]",0.04,0.0,0.03,0.0,0.05,0.0,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,"[604, 92, 141, 176]",0.07,0.0,0.04,0.0,0.09,0.0,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,"[589, 105, 135, 177]",0.21,0.01,0.2,0.06,0.08,0.02,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,"[561, 117, 134, 176]",0.47,0.0,0.03,0.0,0.12,0.0,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,"[583, 91, 141, 178]",0.22,0.0,0.06,0.01,0.09,0.0,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,"[617, 76, 145, 185]",0.11,0.0,0.1,0.0,0.07,0.0,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,"[612, 97, 143, 183]",0.05,0.0,0.04,0.0,0.12,0.0,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,"[595, 104, 141, 178]",0.18,0.0,0.09,0.01,0.11,0.0,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,"[580, 92, 136, 176]",0.33,0.0,0.16,0.02,0.16,0.0,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,"[605, 107, 136, 168]",0.09,0.0,0.06,0.0,0.08,0.0,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,"[594, 109, 140, 175]",0.29,0.0,0.1,0.0,0.08,0.0,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,"[593, 100, 138, 174]",0.11,0.0,0.02,0.0,0.04,0.0,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,"[617, 87, 141, 188]",0.1,0.0,0.06,0.01,0.1,0.0,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,"[589, 107, 138, 178]",0.38,0.0,0.24,0.02,0.08,0.01,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,"[545, 106, 133, 182]",0.36,0.0,0.09,0.01,0.12,0.0,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,"[589, 96, 147, 183]",0.08,0.0,0.02,0.0,0.1,0.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,"[593, 113, 143, 173]",0.13,0.0,0.05,0.0,0.1,0.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,"[575, 93, 136, 175]",0.16,0.0,0.07,0.01,0.07,0.0,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,"[592, 116, 143, 185]",0.15,0.0,0.05,0.0,0.12,0.0,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,"[600, 89, 139, 184]",0.11,0.0,0.07,0.01,0.04,0.01,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,"[589, 119, 141, 173]",0.08,0.0,0.06,0.0,0.07,0.0,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,"[605, 96, 142, 187]",0.08,0.0,0.05,0.0,0.11,0.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,"[601, 96, 141, 174]",0.03,0.0,0.09,0.0,0.09,0.02,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,"[599, 98, 142, 173]",0.02,0.0,0.02,0.0,0.1,0.0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,"[590, 97, 147, 186]",0.07,0.0,0.05,0.0,0.08,0.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,"[591, 80, 142, 187]",0.08,0.0,0.02,0.0,0.06,0.0,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,"[602, 108, 141, 183]",0.26,0.0,0.07,0.0,0.12,0.0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,"[596, 116, 141, 170]",0.16,0.0,0.06,0.0,0.13,0.0,0.65,"[5, 637, 36, 42]",0.24,0.0,0.1,0.15,0.25,0.05,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,"[589, 117, 143, 174]",0.25,0.0,0.07,0.0,0.14,0.0,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,"[587, 104, 141, 181]",0.28,0.0,0.08,0.0,0.1,0.0,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,"[590, 116, 137, 175]",0.07,0.0,0.1,0.0,0.05,0.01,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,"[585, 109, 140, 177]",0.1,0.0,0.1,0.0,0.07,0.01,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,"[584, 124, 139, 172]",0.13,0.0,0.09,0.0,0.18,0.0,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,"[587, 118, 144, 179]",0.18,0.0,0.06,0.0,0.1,0.0,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,"[596, 108, 146, 186]",0.19,0.0,0.09,0.01,0.09,0.02,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,"[582, 112, 144, 177]",0.19,0.0,0.09,0.0,0.1,0.01,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,"[587, 122, 140, 180]",0.22,0.0,0.07,0.0,0.11,0.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,"[592, 102, 140, 181]",0.17,0.0,0.1,0.0,0.08,0.03,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,"[591, 122, 139, 174]",0.18,0.0,0.05,0.0,0.11,0.01,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,"[591, 121, 140, 178]",0.3,0.0,0.06,0.01,0.09,0.01,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,"[583, 158, 138, 160]",0.18,0.0,0.2,0.0,0.22,0.0,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,"[568, 227, 125, 136]",0.25,0.0,0.54,0.0,0.2,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,"[802, 130, 99, 123]",0.49,0.0,0.14,0.02,0.14,0.02,0.2,"[1001, 538, 49, 56]",0.55,0.0,0.03,0.05,0.31,0.02,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,"[783, 138, 90, 116]",0.11,0.0,0.12,0.11,0.45,0.03,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,"[574, 138, 142, 177]",0.18,0.0,0.05,0.0,0.17,0.0,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,"[603, 100, 144, 187]",0.04,0.0,0.03,0.0,0.19,0.0,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,"[574, 117, 137, 178]",0.69,0.0,0.09,0.0,0.07,0.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,"[510, 115, 143, 173]",0.28,0.0,0.05,0.0,0.17,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,"[538, 121, 143, 176]",0.13,0.0,0.07,0.0,0.09,0.0,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,"[604, 117, 143, 180]",0.15,0.01,0.06,0.0,0.18,0.0,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,"[609, 99, 139, 178]",0.07,0.0,0.02,0.0,0.07,0.0,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,"[614, 106, 139, 171]",0.06,0.0,0.07,0.0,0.07,0.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,"[559, 118, 146, 178]",0.09,0.0,0.02,0.0,0.04,0.01,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,"[527, 128, 143, 177]",0.19,0.0,0.07,0.0,0.11,0.02,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,"[557, 115, 142, 177]",0.06,0.0,0.03,0.0,0.04,0.0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,"[613, 97, 141, 171]",0.13,0.0,0.03,0.0,0.04,0.0,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,"[605, 87, 145, 183]",0.32,0.0,0.25,0.02,0.1,0.07,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,"[574, 99, 138, 175]",0.13,0.0,0.04,0.0,0.18,0.01,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,"[547, 106, 144, 181]",0.26,0.0,0.13,0.01,0.07,0.01,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,"[592, 83, 143, 191]",0.13,0.0,0.07,0.0,0.09,0.01,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,"[574, 114, 146, 183]",0.22,0.0,0.16,0.01,0.11,0.05,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,"[584, 98, 142, 180]",0.16,0.0,0.06,0.01,0.04,0.0,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,"[589, 98, 145, 183]",0.15,0.0,0.08,0.0,0.07,0.01,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,"[587, 209, 122, 137]",0.18,0.0,0.55,0.0,0.24,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,"[578, 271, 116, 128]",0.07,0.0,0.75,0.0,0.18,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,"[574, 243, 126, 141]",0.18,0.0,0.53,0.0,0.28,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,"[608, 114, 142, 177]",0.24,0.01,0.08,0.0,0.09,0.02,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,"[616, 83, 142, 181]",0.12,0.0,0.08,0.43,0.12,0.01,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,"[562, 103, 143, 183]",0.38,0.0,0.08,0.07,0.1,0.0,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,"[399, 61, 36, 43]",0.47,0.0,0.02,0.0,0.07,0.0,0.43,"[399, 221, 38, 50]",0.33,0.0,0.02,0.14,0.04,0.0,0.48,"[891, 135, 36, 46]",0.67,0.0,0.01,0.04,0.02,0.0,0.26,"[1078, 139, 32, 41]",0.06,0.0,0.03,0.2,0.37,0.02,0.32,"[911, 301, 39, 50]",0.12,0.0,0.02,0.29,0.16,0.0,0.41,"[1147, 272, 38, 47]",0.6,0.0,0.01,0.12,0.13,0.01,0.13,"[741, 185, 28, 35]",0.06,0.0,0.19,0.13,0.48,0.02,0.13,"[227, 365, 38, 49]",0.85,0.0,0.03,0.0,0.08,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,"[413, 228, 37, 45]",0.27,0.0,0.02,0.06,0.05,0.0,0.6,"[398, 60, 36, 44]",0.44,0.0,0.02,0.0,0.09,0.0,0.45,"[890, 138, 35, 44]",0.6,0.0,0.01,0.01,0.09,0.0,0.28,"[742, 184, 27, 36]",0.08,0.0,0.11,0.24,0.44,0.02,0.11,"[914, 300, 38, 48]",0.27,0.0,0.01,0.27,0.09,0.0,0.36,"[1088, 144, 32, 41]",0.09,0.02,0.21,0.31,0.27,0.02,0.09,"[1148, 273, 36, 43]",0.61,0.0,0.02,0.02,0.15,0.01,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,"[407, 223, 36, 47]",0.25,0.0,0.03,0.03,0.06,0.0,0.64,"[395, 60, 36, 44]",0.59,0.01,0.02,0.0,0.12,0.0,0.27,"[1087, 143, 33, 43]",0.05,0.0,0.15,0.16,0.32,0.2,0.12,"[889, 141, 35, 47]",0.86,0.0,0.0,0.05,0.02,0.0,0.07,"[741, 184, 27, 36]",0.12,0.0,0.13,0.16,0.45,0.02,0.13,"[677, 504, 34, 38]",0.03,0.0,0.29,0.23,0.23,0.04,0.19,"[911, 300, 38, 49]",0.52,0.0,0.01,0.1,0.13,0.0,0.25,"[231, 364, 39, 50]",0.67,0.0,0.12,0.01,0.15,0.0,0.05,"[1148, 275, 34, 43]",0.59,0.0,0.02,0.02,0.27,0.01,0.1,,,,,,,,,,,,,,,,,,,,,,,,
247,"[898, 144, 35, 44]",0.46,0.0,0.25,0.05,0.08,0.1,0.06,"[402, 220, 36, 47]",0.33,0.0,0.01,0.01,0.06,0.0,0.59,"[739, 182, 29, 36]",0.1,0.0,0.13,0.15,0.45,0.04,0.14,"[1081, 139, 33, 42]",0.04,0.0,0.01,0.21,0.35,0.0,0.39,"[234, 365, 38, 50]",0.49,0.0,0.18,0.02,0.11,0.0,0.19,"[378, 55, 36, 44]",0.52,0.0,0.09,0.02,0.11,0.01,0.24,"[908, 306, 38, 46]",0.11,0.0,0.01,0.71,0.04,0.0,0.12,"[1148, 275, 35, 44]",0.37,0.0,0.04,0.0,0.42,0.02,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,"[402, 219, 37, 49]",0.08,0.0,0.0,0.21,0.02,0.0,0.69,"[376, 52, 36, 46]",0.47,0.0,0.11,0.04,0.14,0.02,0.22,"[742, 173, 30, 40]",0.07,0.0,0.08,0.29,0.29,0.02,0.26,"[1077, 149, 31, 39]",0.02,0.0,0.12,0.15,0.57,0.0,0.14,"[904, 304, 34, 46]",0.16,0.0,0.19,0.15,0.31,0.0,0.2,"[1147, 276, 36, 44]",0.66,0.0,0.01,0.01,0.2,0.01,0.1,"[899, 142, 37, 45]",0.68,0.0,0.02,0.25,0.01,0.01,0.03,"[868, 270, 33, 34]",0.23,0.0,0.05,0.05,0.31,0.02,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,"[744, 168, 30, 39]",0.05,0.0,0.04,0.06,0.51,0.01,0.33,"[405, 53, 36, 45]",0.39,0.0,0.11,0.02,0.2,0.02,0.26,"[403, 219, 36, 47]",0.39,0.0,0.01,0.06,0.04,0.0,0.5,"[1077, 151, 31, 38]",0.03,0.0,0.3,0.21,0.38,0.0,0.09,"[897, 140, 35, 46]",0.17,0.0,0.0,0.54,0.02,0.0,0.27,"[1147, 275, 37, 46]",0.67,0.0,0.01,0.03,0.16,0.01,0.12,"[233, 367, 38, 50]",0.67,0.0,0.08,0.02,0.13,0.0,0.1,"[904, 303, 36, 48]",0.15,0.0,0.03,0.05,0.16,0.0,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,"[396, 215, 38, 50]",0.38,0.0,0.02,0.1,0.1,0.0,0.41,"[746, 174, 29, 36]",0.04,0.0,0.04,0.11,0.44,0.0,0.36,"[1079, 149, 32, 39]",0.06,0.0,0.2,0.16,0.32,0.0,0.25,"[233, 367, 38, 49]",0.7,0.0,0.05,0.0,0.16,0.0,0.09,"[895, 141, 36, 46]",0.64,0.0,0.0,0.16,0.03,0.0,0.16,"[1151, 277, 36, 45]",0.68,0.0,0.01,0.04,0.2,0.0,0.06,"[453, 57, 35, 45]",0.21,0.0,0.13,0.0,0.49,0.0,0.16,"[903, 302, 38, 49]",0.08,0.0,0.03,0.11,0.17,0.0,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,"[746, 175, 28, 37]",0.07,0.0,0.05,0.04,0.55,0.01,0.28,"[1080, 145, 33, 41]",0.01,0.0,0.09,0.45,0.18,0.0,0.26,"[400, 220, 37, 49]",0.29,0.0,0.01,0.03,0.13,0.0,0.54,"[891, 142, 36, 46]",0.46,0.0,0.0,0.2,0.08,0.01,0.26,"[233, 367, 37, 49]",0.63,0.0,0.07,0.01,0.2,0.0,0.1,"[1149, 276, 36, 45]",0.23,0.0,0.11,0.1,0.39,0.03,0.15,"[905, 300, 37, 50]",0.18,0.0,0.08,0.07,0.23,0.01,0.44,"[873, 272, 29, 31]",0.17,0.0,0.04,0.04,0.48,0.02,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,"[408, 216, 36, 49]",0.25,0.0,0.01,0.02,0.09,0.0,0.63,"[746, 176, 28, 37]",0.1,0.0,0.04,0.01,0.51,0.01,0.33,"[892, 143, 36, 45]",0.62,0.0,0.01,0.06,0.06,0.01,0.24,"[1080, 146, 32, 41]",0.07,0.0,0.08,0.24,0.2,0.01,0.4,"[478, 55, 36, 47]",0.14,0.0,0.37,0.0,0.25,0.01,0.23,"[232, 366, 37, 50]",0.7,0.0,0.08,0.01,0.13,0.0,0.08,"[1143, 279, 34, 43]",0.43,0.0,0.12,0.02,0.39,0.01,0.03,"[904, 298, 37, 51]",0.41,0.0,0.05,0.03,0.13,0.01,0.37,"[873, 272, 29, 31]",0.15,0.0,0.04,0.03,0.53,0.02,0.23,,,,,,,,,,,,,,,,,,,,,,,,
