,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4,box5,angry5,disgust5,fear5,happy5,sad5,surprise5,neutral5,box6,angry6,disgust6,fear6,happy6,sad6,surprise6,neutral6,box7,angry7,disgust7,fear7,happy7,sad7,surprise7,neutral7,box8,angry8,disgust8,fear8,happy8,sad8,surprise8,neutral8
501,"[475, 94, 151, 188]",0.04,0.0,0.01,0.09,0.08,0.0,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,"[479, 91, 146, 184]",0.02,0.0,0.0,0.14,0.01,0.0,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,"[501, 84, 147, 181]",0.08,0.0,0.17,0.01,0.13,0.08,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,"[498, 76, 141, 182]",0.01,0.0,0.01,0.02,0.03,0.0,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,"[571, 82, 147, 186]",0.04,0.0,0.0,0.01,0.05,0.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,"[485, 79, 144, 180]",0.0,0.0,0.0,0.2,0.01,0.0,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,"[491, 85, 144, 182]",0.02,0.0,0.01,0.14,0.09,0.0,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,"[521, 86, 145, 180]",0.03,0.0,0.01,0.07,0.04,0.0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,"[529, 89, 137, 173]",0.01,0.0,0.0,0.17,0.02,0.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,"[530, 90, 134, 172]",0.01,0.0,0.01,0.27,0.03,0.0,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,"[532, 95, 132, 164]",0.0,0.0,0.0,0.22,0.01,0.0,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,"[584, 162, 133, 174]",0.03,0.0,0.01,0.04,0.02,0.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,"[590, 168, 132, 167]",0.01,0.0,0.0,0.08,0.02,0.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,"[585, 164, 132, 176]",0.01,0.0,0.0,0.09,0.02,0.0,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,"[585, 170, 131, 168]",0.03,0.0,0.0,0.03,0.01,0.0,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,"[577, 185, 127, 163]",0.03,0.0,0.0,0.19,0.01,0.0,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,"[576, 183, 131, 168]",0.01,0.0,0.0,0.51,0.02,0.0,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,"[569, 168, 143, 177]",0.01,0.0,0.0,0.01,0.03,0.0,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,"[570, 168, 143, 177]",0.0,0.0,0.0,0.03,0.02,0.0,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,"[577, 170, 137, 172]",0.02,0.0,0.01,0.0,0.1,0.0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,"[563, 157, 137, 179]",0.14,0.0,0.04,0.01,0.12,0.07,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,"[566, 159, 137, 180]",0.03,0.0,0.02,0.01,0.06,0.01,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,"[540, 167, 138, 181]",0.01,0.0,0.01,0.26,0.06,0.01,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,"[523, 171, 139, 179]",0.04,0.0,0.01,0.05,0.05,0.0,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,"[532, 149, 146, 193]",0.06,0.0,0.05,0.1,0.06,0.07,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,"[565, 159, 140, 178]",0.19,0.0,0.06,0.01,0.13,0.07,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,"[546, 145, 141, 179]",0.13,0.0,0.02,0.01,0.14,0.03,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"[533, 130, 139, 187]",0.09,0.0,0.1,0.01,0.07,0.14,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,"[554, 154, 134, 177]",0.07,0.0,0.04,0.05,0.13,0.07,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,"[565, 166, 137, 174]",0.1,0.0,0.01,0.0,0.1,0.01,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,"[559, 156, 143, 181]",0.07,0.0,0.01,0.02,0.05,0.05,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,"[542, 155, 143, 187]",0.01,0.0,0.02,0.02,0.09,0.01,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,"[495, 128, 139, 171]",0.02,0.0,0.02,0.0,0.05,0.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,"[514, 123, 138, 179]",0.02,0.0,0.02,0.0,0.01,0.01,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,"[501, 109, 141, 178]",0.13,0.0,0.28,0.0,0.09,0.1,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,"[502, 120, 139, 174]",0.03,0.0,0.04,0.0,0.05,0.02,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,"[503, 114, 132, 169]",0.01,0.0,0.04,0.01,0.02,0.01,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,"[500, 107, 144, 180]",0.2,0.01,0.02,0.0,0.05,0.03,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,"[503, 111, 140, 173]",0.03,0.0,0.11,0.0,0.09,0.0,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,"[542, 157, 137, 175]",0.15,0.0,0.01,0.02,0.19,0.0,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,"[523, 130, 128, 162]",0.08,0.0,0.09,0.05,0.2,0.1,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,"[512, 157, 139, 176]",0.07,0.0,0.04,0.03,0.12,0.02,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,"[523, 100, 133, 173]",0.01,0.0,0.01,0.01,0.03,0.0,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,"[483, 126, 134, 177]",0.05,0.01,0.01,0.46,0.03,0.0,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,"[519, 143, 132, 173]",0.05,0.0,0.01,0.24,0.02,0.0,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,"[488, 136, 138, 172]",0.14,0.0,0.01,0.01,0.12,0.0,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,"[497, 134, 130, 166]",0.03,0.0,0.0,0.01,0.06,0.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,"[511, 97, 139, 184]",0.04,0.0,0.06,0.0,0.19,0.01,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,"[478, 126, 135, 169]",0.05,0.0,0.03,0.01,0.09,0.0,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,"[474, 106, 139, 176]",0.02,0.0,0.08,0.01,0.07,0.02,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,"[499, 99, 135, 175]",0.01,0.0,0.04,0.0,0.11,0.0,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,"[555, 152, 142, 190]",0.09,0.0,0.13,0.07,0.1,0.25,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,"[539, 163, 142, 191]",0.02,0.0,0.03,0.01,0.06,0.01,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,"[537, 172, 139, 182]",0.04,0.0,0.05,0.0,0.12,0.01,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,"[535, 170, 142, 184]",0.02,0.0,0.01,0.01,0.07,0.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,"[539, 171, 137, 182]",0.11,0.0,0.11,0.0,0.22,0.01,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,"[539, 166, 141, 187]",0.02,0.0,0.03,0.0,0.1,0.0,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,"[536, 155, 142, 188]",0.02,0.0,0.05,0.0,0.06,0.73,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,"[531, 149, 140, 181]",0.02,0.0,0.03,0.01,0.04,0.01,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,"[550, 180, 137, 177]",0.0,0.0,0.03,0.12,0.01,0.07,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,"[517, 180, 146, 193]",0.05,0.0,0.04,0.02,0.14,0.06,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,"[505, 184, 143, 192]",0.07,0.0,0.04,0.02,0.19,0.29,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,"[522, 173, 144, 190]",0.01,0.0,0.01,0.03,0.03,0.0,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,"[550, 174, 134, 174]",0.06,0.0,0.14,0.01,0.18,0.27,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,"[539, 168, 140, 183]",0.02,0.0,0.02,0.08,0.06,0.02,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,"[520, 178, 145, 195]",0.03,0.0,0.08,0.03,0.21,0.05,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,"[515, 175, 144, 187]",0.04,0.0,0.09,0.04,0.13,0.27,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,"[519, 193, 134, 165]",0.02,0.0,0.04,0.18,0.05,0.01,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,"[534, 167, 136, 191]",0.15,0.0,0.05,0.01,0.08,0.02,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,"[772, 241, 25, 36]",0.13,0.0,0.29,0.32,0.22,0.01,0.03,"[209, 261, 29, 38]",0.07,0.01,0.12,0.06,0.61,0.03,0.1,"[1158, 228, 23, 32]",0.32,0.0,0.33,0.03,0.28,0.01,0.02,"[837, 221, 18, 21]",0.26,0.0,0.2,0.13,0.29,0.01,0.11,"[432, 217, 28, 39]",0.34,0.0,0.14,0.28,0.2,0.03,0.01,"[1029, 236, 22, 28]",0.06,0.0,0.26,0.08,0.51,0.0,0.08,"[888, 219, 17, 27]",0.14,0.0,0.12,0.14,0.24,0.06,0.31,"[942, 217, 13, 20]",0.05,0.0,0.15,0.06,0.53,0.02,0.19,"[608, 168, 11, 14]",0.06,0.0,0.21,0.03,0.55,0.03,0.11
571,"[769, 241, 27, 39]",0.09,0.0,0.16,0.57,0.14,0.0,0.04,"[524, 288, 57, 72]",0.21,0.01,0.04,0.15,0.22,0.01,0.36,"[1154, 228, 24, 32]",0.32,0.0,0.2,0.04,0.41,0.01,0.02,"[239, 151, 16, 23]",0.37,0.0,0.15,0.09,0.31,0.05,0.03,"[209, 261, 29, 38]",0.08,0.01,0.09,0.09,0.6,0.02,0.11,"[1020, 233, 22, 29]",0.17,0.0,0.09,0.39,0.22,0.0,0.12,"[838, 224, 18, 20]",0.28,0.0,0.09,0.35,0.12,0.04,0.12,,,,,,,,,,,,,,,,
572,"[465, 298, 54, 69]",0.1,0.0,0.12,0.35,0.18,0.03,0.22,"[127, 266, 34, 44]",0.15,0.01,0.12,0.09,0.24,0.15,0.24,"[183, 153, 21, 26]",0.4,0.0,0.09,0.25,0.21,0.01,0.04,"[1113, 232, 25, 32]",0.43,0.0,0.18,0.07,0.27,0.01,0.04,"[645, 252, 23, 28]",0.26,0.0,0.12,0.18,0.17,0.02,0.25,"[729, 246, 25, 37]",0.16,0.0,0.21,0.32,0.27,0.0,0.03,"[374, 219, 33, 46]",0.51,0.0,0.14,0.12,0.17,0.03,0.03,"[372, 125, 39, 52]",0.12,0.0,0.15,0.05,0.2,0.0,0.47,,,,,,,,
573,"[16, 272, 35, 42]",0.36,0.0,0.09,0.1,0.35,0.03,0.07,"[538, 229, 31, 39]",0.17,0.01,0.05,0.15,0.36,0.04,0.22,"[678, 240, 26, 35]",0.05,0.0,0.29,0.43,0.15,0.04,0.05,"[1096, 219, 26, 35]",0.41,0.0,0.18,0.04,0.32,0.01,0.04,"[225, 102, 16, 20]",0.18,0.0,0.12,0.39,0.18,0.08,0.05,"[293, 209, 35, 49]",0.48,0.0,0.08,0.18,0.23,0.01,0.01,"[67, 133, 20, 24]",0.47,0.0,0.17,0.14,0.14,0.05,0.03,,,,,,,,,,,,,,,,
574,"[610, 223, 29, 43]",0.05,0.0,0.12,0.27,0.52,0.0,0.04,"[1056, 201, 26, 40]",0.5,0.0,0.12,0.07,0.19,0.02,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,"[694, 188, 18, 25]",0.1,0.0,0.2,0.08,0.18,0.06,0.38,"[803, 216, 26, 37]",0.05,0.0,0.11,0.37,0.39,0.0,0.09,"[231, 117, 16, 20]",0.34,0.0,0.11,0.15,0.1,0.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,"[560, 117, 136, 183]",0.09,0.0,0.03,0.0,0.04,0.0,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,"[547, 105, 143, 189]",0.04,0.0,0.01,0.01,0.12,0.0,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,"[546, 117, 144, 184]",0.1,0.0,0.12,0.01,0.18,0.0,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,"[546, 115, 149, 198]",0.06,0.0,0.03,0.04,0.09,0.01,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,"[547, 119, 147, 193]",0.03,0.0,0.01,0.0,0.07,0.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,"[545, 118, 149, 193]",0.04,0.0,0.06,0.01,0.07,0.0,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,"[542, 118, 145, 194]",0.02,0.0,0.19,0.0,0.15,0.15,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,"[549, 125, 136, 182]",0.07,0.0,0.13,0.01,0.08,0.01,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,"[549, 125, 134, 185]",0.11,0.0,0.03,0.01,0.05,0.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,"[549, 126, 136, 185]",0.15,0.0,0.04,0.0,0.08,0.0,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,"[550, 126, 140, 187]",0.03,0.0,0.06,0.0,0.04,0.0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,"[539, 119, 154, 204]",0.06,0.0,0.09,0.01,0.12,0.01,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,"[551, 124, 140, 187]",0.02,0.0,0.04,0.02,0.03,0.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,"[552, 122, 139, 188]",0.02,0.0,0.03,0.0,0.04,0.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,"[551, 122, 142, 188]",0.02,0.0,0.06,0.0,0.05,0.0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,"[551, 123, 140, 186]",0.03,0.0,0.05,0.04,0.04,0.0,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,"[551, 127, 139, 184]",0.02,0.0,0.03,0.02,0.02,0.0,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,"[540, 130, 140, 184]",0.02,0.0,0.02,0.0,0.04,0.0,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,"[544, 122, 148, 192]",0.03,0.0,0.05,0.01,0.05,0.0,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,"[549, 124, 142, 190]",0.05,0.0,0.05,0.01,0.05,0.0,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,"[525, 138, 150, 196]",0.03,0.0,0.03,0.01,0.13,0.01,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,"[527, 144, 145, 190]",0.06,0.0,0.03,0.0,0.27,0.0,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,"[531, 142, 139, 187]",0.02,0.0,0.01,0.02,0.07,0.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,"[523, 138, 144, 189]",0.08,0.0,0.18,0.02,0.31,0.04,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,"[529, 129, 135, 189]",0.06,0.0,0.17,0.0,0.04,0.04,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,"[533, 127, 134, 184]",0.05,0.0,0.22,0.0,0.05,0.02,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,"[535, 118, 138, 188]",0.04,0.0,0.09,0.01,0.05,0.01,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,"[528, 124, 139, 186]",0.03,0.0,0.02,0.0,0.02,0.0,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,"[529, 125, 136, 185]",0.06,0.0,0.07,0.0,0.06,0.01,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,"[574, 122, 137, 187]",0.06,0.0,0.36,0.01,0.05,0.28,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,"[553, 127, 144, 192]",0.02,0.0,0.04,0.07,0.02,0.02,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,"[523, 123, 139, 187]",0.03,0.0,0.16,0.0,0.03,0.01,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,"[510, 121, 140, 183]",0.04,0.0,0.12,0.03,0.08,0.01,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,"[510, 120, 141, 186]",0.06,0.0,0.28,0.0,0.11,0.04,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,"[518, 117, 141, 187]",0.02,0.0,0.4,0.0,0.06,0.2,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,"[526, 124, 141, 187]",0.06,0.0,0.16,0.01,0.05,0.04,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,"[525, 118, 145, 187]",0.01,0.0,0.03,0.03,0.02,0.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,"[546, 99, 141, 178]",0.04,0.0,0.3,0.02,0.17,0.06,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,"[548, 110, 149, 186]",0.02,0.0,0.5,0.01,0.23,0.01,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,"[561, 96, 142, 182]",0.01,0.0,0.26,0.0,0.06,0.09,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,"[552, 110, 147, 185]",0.01,0.0,0.61,0.0,0.17,0.05,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,"[544, 108, 145, 188]",0.03,0.0,0.4,0.0,0.1,0.16,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
