,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4,box5,angry5,disgust5,fear5,happy5,sad5,surprise5,neutral5
147,"[537, 122, 232, 304]",0.01,0.0,0.0,0.0,0.02,0.0,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,"[544, 128, 228, 298]",0.03,0.0,0.01,0.0,0.06,0.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,"[542, 123, 230, 301]",0.01,0.0,0.0,0.02,0.03,0.0,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,"[549, 128, 230, 299]",0.03,0.0,0.0,0.02,0.04,0.0,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,"[548, 126, 228, 299]",0.01,0.0,0.0,0.04,0.01,0.0,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,"[547, 124, 230, 304]",0.02,0.0,0.0,0.04,0.02,0.0,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,"[528, 126, 228, 307]",0.11,0.0,0.01,0.03,0.13,0.0,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,"[533, 124, 236, 318]",0.09,0.0,0.01,0.01,0.11,0.0,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,"[539, 134, 225, 298]",0.01,0.0,0.0,0.0,0.04,0.0,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,"[472, 151, 233, 305]",0.06,0.0,0.01,0.01,0.07,0.0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,"[538, 125, 228, 299]",0.02,0.0,0.0,0.0,0.06,0.0,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,"[529, 118, 231, 304]",0.06,0.0,0.01,0.02,0.03,0.0,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,"[513, 134, 232, 308]",0.1,0.0,0.01,0.0,0.06,0.0,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,"[521, 121, 234, 309]",0.02,0.0,0.0,0.0,0.04,0.0,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,"[542, 131, 224, 294]",0.01,0.0,0.0,0.02,0.02,0.0,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,"[540, 135, 221, 287]",0.02,0.0,0.0,0.02,0.04,0.0,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,"[539, 135, 221, 288]",0.03,0.0,0.0,0.01,0.06,0.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,"[522, 132, 223, 296]",0.07,0.0,0.02,0.02,0.39,0.0,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,"[495, 131, 226, 310]",0.04,0.0,0.02,0.01,0.17,0.0,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,"[509, 126, 232, 300]",0.05,0.0,0.01,0.01,0.08,0.0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,"[516, 139, 234, 312]",0.08,0.0,0.01,0.0,0.04,0.0,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,"[530, 136, 228, 299]",0.04,0.0,0.0,0.01,0.05,0.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,"[525, 123, 224, 297]",0.02,0.0,0.0,0.01,0.07,0.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,"[525, 125, 231, 305]",0.05,0.0,0.0,0.01,0.07,0.0,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,"[528, 139, 224, 295]",0.04,0.0,0.01,0.0,0.08,0.0,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,"[504, 120, 231, 306]",0.06,0.0,0.03,0.01,0.16,0.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,"[518, 128, 228, 298]",0.01,0.0,0.0,0.01,0.04,0.0,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,"[500, 118, 230, 301]",0.01,0.0,0.0,0.01,0.05,0.0,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,"[500, 126, 226, 294]",0.04,0.0,0.01,0.0,0.22,0.0,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,"[501, 118, 224, 295]",0.04,0.0,0.02,0.01,0.23,0.0,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,"[527, 110, 231, 311]",0.02,0.0,0.0,0.01,0.04,0.0,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,"[530, 125, 221, 294]",0.09,0.0,0.01,0.15,0.1,0.0,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,"[142, 90, 85, 114]",0.04,0.0,0.01,0.7,0.06,0.0,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,"[141, 80, 88, 116]",0.29,0.0,0.03,0.15,0.07,0.0,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,"[151, 79, 90, 120]",0.08,0.0,0.02,0.51,0.06,0.01,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,"[154, 79, 89, 117]",0.19,0.0,0.02,0.12,0.07,0.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,"[524, 162, 187, 250]",0.08,0.0,0.01,0.16,0.08,0.0,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,"[569, 119, 241, 336]",0.19,0.0,0.03,0.01,0.13,0.0,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,"[452, 124, 238, 312]",0.03,0.0,0.01,0.01,0.18,0.0,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,"[518, 170, 226, 295]",0.03,0.0,0.0,0.03,0.05,0.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,"[519, 143, 236, 316]",0.13,0.0,0.01,0.01,0.15,0.0,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,"[539, 184, 222, 288]",0.05,0.0,0.01,0.05,0.12,0.0,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,"[507, 131, 236, 317]",0.05,0.0,0.0,0.01,0.04,0.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,"[524, 149, 236, 313]",0.08,0.0,0.0,0.02,0.07,0.0,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,"[543, 182, 219, 288]",0.11,0.0,0.02,0.06,0.17,0.0,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,"[500, 121, 230, 303]",0.06,0.0,0.01,0.01,0.09,0.0,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,"[452, 134, 232, 302]",0.03,0.0,0.01,0.0,0.14,0.0,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,"[538, 144, 229, 301]",0.1,0.0,0.04,0.02,0.18,0.0,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,"[538, 168, 224, 300]",0.14,0.0,0.03,0.04,0.17,0.0,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,"[546, 168, 221, 297]",0.17,0.0,0.04,0.06,0.33,0.0,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,"[511, 123, 232, 313]",0.14,0.0,0.02,0.0,0.17,0.0,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,"[446, 141, 225, 316]",0.08,0.0,0.05,0.0,0.31,0.01,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,"[459, 132, 234, 309]",0.03,0.0,0.0,0.01,0.05,0.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,"[532, 136, 224, 296]",0.05,0.0,0.02,0.01,0.11,0.0,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,"[516, 163, 226, 294]",0.02,0.0,0.0,0.01,0.08,0.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,"[503, 136, 237, 311]",0.1,0.0,0.01,0.0,0.06,0.0,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,"[524, 128, 227, 299]",0.04,0.0,0.01,0.0,0.06,0.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,"[521, 156, 235, 313]",0.03,0.0,0.0,0.01,0.07,0.0,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,"[529, 144, 227, 304]",0.06,0.0,0.01,0.01,0.19,0.0,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,"[532, 129, 231, 309]",0.14,0.0,0.01,0.01,0.18,0.0,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,"[523, 136, 234, 313]",0.14,0.0,0.02,0.03,0.29,0.0,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,"[547, 164, 223, 298]",0.19,0.0,0.05,0.1,0.38,0.0,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,"[528, 137, 218, 282]",0.07,0.0,0.01,0.0,0.12,0.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,"[544, 154, 230, 305]",0.22,0.0,0.03,0.03,0.4,0.0,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,"[546, 161, 224, 297]",0.07,0.0,0.02,0.05,0.2,0.0,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,"[480, 131, 239, 318]",0.03,0.0,0.01,0.0,0.11,0.0,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,"[514, 126, 230, 297]",0.01,0.0,0.0,0.01,0.02,0.0,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,"[519, 128, 232, 305]",0.0,0.0,0.0,0.01,0.03,0.0,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,"[529, 138, 229, 297]",0.01,0.0,0.0,0.11,0.02,0.0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,"[532, 137, 227, 295]",0.0,0.0,0.0,0.03,0.01,0.0,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,"[520, 139, 231, 304]",0.03,0.0,0.0,0.01,0.02,0.0,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,"[530, 131, 231, 300]",0.02,0.0,0.0,0.04,0.11,0.0,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,"[534, 131, 230, 299]",0.02,0.0,0.0,0.02,0.05,0.0,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,"[526, 138, 236, 317]",0.03,0.0,0.0,0.03,0.04,0.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,"[527, 131, 231, 301]",0.02,0.0,0.0,0.03,0.08,0.0,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,"[527, 134, 229, 293]",0.02,0.0,0.0,0.02,0.04,0.0,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,"[386, 169, 233, 305]",0.02,0.0,0.01,0.0,0.1,0.0,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,"[467, 134, 235, 309]",0.04,0.0,0.0,0.0,0.1,0.0,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,"[483, 145, 228, 300]",0.03,0.0,0.0,0.01,0.03,0.0,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,"[497, 131, 234, 307]",0.02,0.0,0.0,0.0,0.05,0.0,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,"[492, 123, 234, 309]",0.05,0.0,0.01,0.0,0.11,0.0,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,"[509, 144, 230, 311]",0.04,0.0,0.01,0.01,0.15,0.0,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,"[511, 136, 234, 310]",0.04,0.0,0.01,0.01,0.07,0.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,"[496, 126, 232, 308]",0.07,0.0,0.01,0.01,0.15,0.0,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,"[381, 149, 241, 312]",0.01,0.0,0.0,0.0,0.02,0.0,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,"[516, 120, 239, 319]",0.08,0.0,0.01,0.0,0.2,0.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,"[503, 128, 235, 313]",0.02,0.0,0.0,0.01,0.06,0.0,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,"[514, 147, 236, 309]",0.04,0.0,0.0,0.01,0.05,0.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,"[503, 131, 239, 315]",0.07,0.0,0.01,0.0,0.06,0.0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,"[500, 131, 233, 308]",0.02,0.0,0.0,0.01,0.03,0.0,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,"[477, 125, 231, 312]",0.04,0.0,0.0,0.02,0.12,0.0,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,"[515, 138, 240, 322]",0.01,0.0,0.0,0.01,0.02,0.0,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,"[523, 146, 240, 319]",0.01,0.0,0.0,0.06,0.01,0.0,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,"[523, 145, 237, 319]",0.01,0.0,0.0,0.02,0.01,0.0,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,"[529, 147, 233, 310]",0.01,0.0,0.0,0.07,0.03,0.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,"[531, 151, 231, 304]",0.01,0.0,0.0,0.03,0.02,0.0,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,"[533, 149, 231, 306]",0.01,0.0,0.0,0.03,0.01,0.0,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,"[533, 149, 233, 307]",0.01,0.0,0.0,0.04,0.01,0.0,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,"[532, 148, 232, 306]",0.01,0.0,0.0,0.03,0.01,0.0,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,"[487, 124, 235, 324]",0.13,0.0,0.03,0.01,0.14,0.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,"[494, 149, 237, 318]",0.01,0.0,0.0,0.01,0.04,0.0,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,"[470, 129, 227, 307]",0.04,0.0,0.03,0.01,0.27,0.01,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,"[496, 137, 237, 314]",0.03,0.0,0.0,0.0,0.03,0.0,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,"[498, 133, 236, 312]",0.04,0.0,0.0,0.0,0.05,0.0,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,"[500, 126, 233, 319]",0.14,0.0,0.02,0.02,0.16,0.01,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,"[510, 131, 234, 310]",0.06,0.0,0.01,0.0,0.1,0.0,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,"[529, 170, 231, 308]",0.03,0.0,0.01,0.02,0.06,0.0,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,"[404, 140, 238, 306]",0.02,0.0,0.01,0.0,0.09,0.0,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,"[502, 149, 235, 311]",0.03,0.0,0.0,0.01,0.07,0.0,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,"[502, 152, 235, 314]",0.03,0.0,0.01,0.01,0.1,0.0,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,"[500, 132, 233, 320]",0.24,0.0,0.05,0.02,0.22,0.0,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,"[454, 145, 216, 310]",0.05,0.0,0.06,0.01,0.28,0.01,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,"[508, 131, 233, 310]",0.02,0.0,0.0,0.01,0.04,0.0,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,"[508, 140, 239, 311]",0.02,0.0,0.0,0.01,0.02,0.0,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,"[514, 146, 232, 314]",0.05,0.0,0.01,0.0,0.1,0.0,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,"[449, 153, 220, 315]",0.03,0.0,0.06,0.02,0.27,0.0,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,"[484, 165, 242, 321]",0.03,0.0,0.01,0.01,0.12,0.0,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,"[474, 160, 239, 315]",0.02,0.0,0.0,0.01,0.05,0.0,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,"[515, 161, 228, 307]",0.04,0.0,0.01,0.01,0.13,0.0,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,"[510, 164, 233, 312]",0.01,0.0,0.0,0.01,0.03,0.0,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,"[510, 162, 233, 313]",0.01,0.0,0.0,0.0,0.03,0.0,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,"[509, 162, 231, 306]",0.01,0.0,0.0,0.01,0.04,0.0,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,"[476, 128, 227, 305]",0.04,0.0,0.01,0.01,0.12,0.0,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,"[485, 137, 228, 296]",0.03,0.0,0.01,0.01,0.13,0.0,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,"[523, 130, 234, 309]",0.05,0.0,0.01,0.01,0.08,0.0,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,"[522, 128, 237, 315]",0.03,0.0,0.0,0.0,0.04,0.0,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,"[525, 136, 232, 303]",0.04,0.0,0.0,0.02,0.05,0.0,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,"[528, 136, 232, 303]",0.04,0.0,0.01,0.03,0.09,0.0,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,"[535, 136, 229, 299]",0.03,0.0,0.0,0.05,0.08,0.0,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,"[537, 134, 235, 305]",0.03,0.0,0.0,0.02,0.09,0.0,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,"[536, 134, 232, 303]",0.04,0.0,0.0,0.02,0.13,0.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,"[539, 133, 233, 307]",0.02,0.0,0.0,0.02,0.02,0.0,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,"[535, 131, 231, 304]",0.06,0.0,0.01,0.01,0.18,0.0,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,"[536, 134, 228, 298]",0.03,0.0,0.0,0.01,0.08,0.0,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,"[541, 129, 221, 290]",0.07,0.0,0.01,0.02,0.24,0.0,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,"[522, 144, 233, 314]",0.05,0.0,0.01,0.01,0.09,0.0,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,"[524, 138, 230, 304]",0.01,0.0,0.0,0.0,0.02,0.0,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,"[510, 139, 237, 313]",0.09,0.0,0.01,0.0,0.05,0.0,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,"[523, 152, 232, 311]",0.05,0.0,0.0,0.01,0.03,0.0,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,"[529, 153, 238, 315]",0.04,0.0,0.01,0.01,0.1,0.0,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,"[505, 128, 236, 316]",0.06,0.0,0.01,0.01,0.11,0.0,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,"[514, 131, 231, 307]",0.03,0.0,0.0,0.01,0.08,0.0,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,"[489, 132, 225, 308]",0.08,0.0,0.02,0.0,0.27,0.0,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,"[513, 131, 231, 308]",0.04,0.0,0.0,0.0,0.08,0.0,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,"[512, 145, 239, 318]",0.05,0.0,0.01,0.01,0.02,0.0,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,"[522, 125, 232, 308]",0.05,0.0,0.01,0.04,0.06,0.0,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,"[485, 133, 231, 294]",0.09,0.0,0.01,0.0,0.21,0.0,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,"[488, 121, 231, 307]",0.06,0.0,0.01,0.02,0.12,0.0,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,"[506, 127, 235, 311]",0.04,0.0,0.0,0.04,0.07,0.0,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,"[510, 125, 236, 304]",0.02,0.0,0.0,0.01,0.04,0.0,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,"[476, 157, 226, 308]",0.02,0.0,0.01,0.28,0.1,0.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,"[62, 339, 64, 77]",0.22,0.01,0.03,0.0,0.38,0.01,0.35,"[535, 336, 57, 68]",0.17,0.0,0.04,0.22,0.25,0.02,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
