,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4,box5,angry5,disgust5,fear5,happy5,sad5,surprise5,neutral5
161,"[571, 140, 151, 192]",0.73,0.0,0.07,0.0,0.16,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,"[563, 135, 154, 194]",0.64,0.0,0.11,0.0,0.19,0.03,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,"[521, 113, 147, 193]",0.86,0.0,0.06,0.0,0.05,0.03,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,"[513, 116, 147, 196]",0.79,0.0,0.06,0.0,0.04,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,"[508, 105, 142, 182]",0.16,0.0,0.25,0.0,0.54,0.03,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,"[541, 130, 149, 188]",0.6,0.0,0.02,0.0,0.36,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,"[517, 146, 145, 198]",0.69,0.01,0.07,0.01,0.07,0.02,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,"[577, 125, 143, 185]",0.42,0.0,0.19,0.0,0.36,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,"[536, 136, 147, 193]",0.6,0.0,0.16,0.0,0.2,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,"[552, 97, 148, 196]",0.15,0.0,0.26,0.0,0.41,0.03,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,"[534, 92, 145, 188]",0.33,0.0,0.09,0.0,0.23,0.03,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,"[548, 95, 143, 190]",0.37,0.0,0.05,0.0,0.42,0.01,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,"[585, 87, 146, 196]",0.21,0.0,0.27,0.01,0.45,0.03,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,"[569, 94, 146, 198]",0.04,0.0,0.32,0.01,0.31,0.06,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,"[545, 145, 143, 190]",0.61,0.0,0.12,0.01,0.15,0.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,"[541, 138, 144, 179]",0.5,0.0,0.12,0.0,0.36,0.01,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,"[536, 139, 144, 182]",0.75,0.0,0.09,0.0,0.14,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,"[543, 128, 151, 197]",0.52,0.0,0.15,0.0,0.23,0.01,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,"[440, 105, 141, 183]",0.11,0.0,0.37,0.0,0.36,0.01,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,"[510, 101, 151, 190]",0.08,0.0,0.24,0.0,0.41,0.0,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,"[560, 104, 148, 197]",0.62,0.0,0.04,0.0,0.31,0.01,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,"[529, 103, 150, 200]",0.61,0.0,0.09,0.0,0.22,0.03,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,"[579, 108, 149, 186]",0.48,0.0,0.15,0.0,0.34,0.01,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,"[547, 137, 145, 183]",0.76,0.0,0.04,0.0,0.19,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,"[536, 136, 140, 192]",0.28,0.01,0.11,0.01,0.29,0.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,"[525, 138, 155, 189]",0.57,0.0,0.15,0.0,0.19,0.02,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,"[560, 131, 147, 192]",0.27,0.0,0.08,0.01,0.28,0.02,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,"[546, 132, 149, 190]",0.65,0.0,0.05,0.0,0.23,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,"[522, 130, 144, 188]",0.15,0.04,0.25,0.0,0.41,0.01,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,"[527, 128, 150, 196]",0.32,0.0,0.21,0.01,0.26,0.01,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,"[495, 94, 147, 186]",0.16,0.0,0.19,0.0,0.53,0.02,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,"[509, 92, 157, 191]",0.28,0.0,0.06,0.0,0.45,0.01,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,"[528, 97, 151, 200]",0.31,0.0,0.09,0.01,0.45,0.03,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,"[530, 133, 145, 182]",0.61,0.0,0.13,0.0,0.25,0.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,"[533, 133, 149, 184]",0.38,0.0,0.22,0.0,0.27,0.02,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,"[518, 132, 146, 194]",0.37,0.0,0.14,0.01,0.22,0.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,"[530, 142, 149, 195]",0.85,0.0,0.05,0.0,0.07,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,"[532, 130, 147, 185]",0.66,0.0,0.03,0.0,0.19,0.01,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,"[530, 132, 145, 191]",0.38,0.0,0.12,0.0,0.31,0.0,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,"[539, 86, 157, 199]",0.18,0.0,0.16,0.0,0.36,0.05,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,"[522, 100, 154, 201]",0.43,0.0,0.12,0.0,0.21,0.08,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,"[534, 102, 146, 198]",0.41,0.0,0.08,0.01,0.45,0.01,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,"[552, 116, 144, 190]",0.35,0.0,0.25,0.0,0.3,0.07,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,"[506, 135, 142, 184]",0.56,0.01,0.07,0.0,0.23,0.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,"[500, 130, 144, 188]",0.54,0.0,0.02,0.0,0.17,0.0,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,"[507, 132, 137, 187]",0.38,0.0,0.07,0.02,0.47,0.02,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,"[507, 103, 140, 180]",0.48,0.0,0.16,0.0,0.32,0.01,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,"[522, 96, 154, 201]",0.44,0.0,0.05,0.0,0.42,0.01,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,"[513, 103, 144, 187]",0.52,0.0,0.16,0.0,0.23,0.05,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,"[555, 116, 153, 193]",0.17,0.0,0.22,0.0,0.35,0.01,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,"[570, 136, 147, 188]",0.83,0.0,0.03,0.0,0.11,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,"[557, 139, 144, 188]",0.83,0.0,0.04,0.0,0.11,0.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,"[538, 144, 143, 188]",0.52,0.01,0.16,0.0,0.23,0.01,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,"[531, 101, 150, 196]",0.83,0.0,0.06,0.0,0.08,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,"[434, 110, 138, 182]",0.36,0.09,0.09,0.0,0.37,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,"[563, 128, 148, 192]",0.56,0.0,0.16,0.0,0.24,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,"[542, 134, 147, 192]",0.67,0.0,0.11,0.0,0.17,0.02,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,"[561, 130, 141, 187]",0.51,0.0,0.1,0.01,0.24,0.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,"[528, 104, 138, 186]",0.24,0.0,0.08,0.0,0.42,0.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,"[537, 99, 147, 196]",0.69,0.0,0.09,0.0,0.14,0.04,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,"[519, 99, 147, 194]",0.07,0.0,0.3,0.0,0.48,0.04,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,"[556, 128, 139, 185]",0.34,0.01,0.08,0.0,0.33,0.0,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,"[524, 101, 144, 185]",0.55,0.0,0.21,0.0,0.18,0.05,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,"[531, 98, 142, 190]",0.46,0.0,0.09,0.0,0.35,0.01,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,"[548, 130, 150, 191]",0.66,0.0,0.08,0.0,0.24,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,"[541, 141, 151, 193]",0.77,0.0,0.06,0.0,0.12,0.04,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,"[527, 133, 143, 192]",0.5,0.0,0.12,0.01,0.2,0.01,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,"[559, 130, 145, 192]",0.49,0.0,0.19,0.0,0.26,0.03,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,"[559, 86, 147, 187]",0.38,0.0,0.05,0.0,0.54,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,"[509, 108, 156, 183]",0.28,0.0,0.35,0.0,0.2,0.13,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,"[528, 96, 146, 182]",0.43,0.0,0.1,0.0,0.36,0.01,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,"[425, 147, 145, 189]",0.95,0.01,0.01,0.0,0.02,0.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,"[555, 131, 146, 189]",0.44,0.0,0.11,0.0,0.23,0.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,"[551, 134, 142, 186]",0.59,0.0,0.14,0.0,0.24,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,"[573, 130, 147, 195]",0.28,0.0,0.19,0.0,0.41,0.02,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,"[560, 135, 143, 183]",0.6,0.0,0.1,0.0,0.28,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,"[550, 104, 145, 186]",0.44,0.0,0.24,0.0,0.27,0.02,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,"[522, 101, 149, 193]",0.08,0.0,0.23,0.0,0.49,0.0,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,"[547, 113, 149, 201]",0.53,0.0,0.12,0.0,0.23,0.09,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,"[518, 148, 148, 195]",0.91,0.0,0.03,0.0,0.06,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,"[511, 142, 139, 182]",0.65,0.02,0.04,0.0,0.19,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,"[527, 131, 140, 177]",0.54,0.0,0.09,0.0,0.32,0.01,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,"[507, 133, 143, 186]",0.35,0.01,0.09,0.0,0.31,0.0,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,"[541, 117, 147, 184]",0.42,0.0,0.21,0.0,0.31,0.03,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,"[538, 91, 146, 185]",0.6,0.0,0.12,0.0,0.22,0.01,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,"[510, 97, 146, 189]",0.24,0.0,0.03,0.0,0.21,0.0,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,"[525, 99, 149, 181]",0.44,0.0,0.26,0.0,0.27,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,"[538, 95, 143, 186]",0.64,0.0,0.06,0.0,0.19,0.02,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,"[534, 127, 147, 198]",0.75,0.0,0.09,0.0,0.11,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,"[556, 129, 150, 193]",0.35,0.0,0.1,0.0,0.5,0.01,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,"[541, 137, 150, 188]",0.83,0.0,0.03,0.0,0.13,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,"[545, 134, 151, 196]",0.06,0.0,0.2,0.03,0.43,0.09,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,"[504, 95, 148, 192]",0.16,0.0,0.21,0.01,0.22,0.01,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,"[506, 101, 143, 185]",0.12,0.0,0.15,0.0,0.49,0.01,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,"[496, 103, 140, 181]",0.14,0.28,0.08,0.0,0.47,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,"[536, 104, 143, 181]",0.48,0.0,0.09,0.0,0.41,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,"[525, 94, 150, 189]",0.24,0.0,0.1,0.0,0.4,0.02,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,"[561, 126, 142, 179]",0.52,0.0,0.18,0.0,0.28,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,"[521, 134, 135, 182]",0.41,0.04,0.05,0.01,0.33,0.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,"[523, 132, 145, 191]",0.39,0.0,0.12,0.01,0.3,0.0,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,"[536, 130, 148, 188]",0.56,0.0,0.04,0.0,0.37,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,"[536, 104, 148, 182]",0.35,0.0,0.25,0.0,0.37,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,"[524, 114, 141, 188]",0.54,0.02,0.08,0.01,0.21,0.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,"[527, 108, 152, 193]",0.68,0.0,0.14,0.0,0.14,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,"[569, 122, 146, 185]",0.54,0.0,0.07,0.0,0.32,0.01,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,"[549, 129, 150, 196]",0.53,0.0,0.11,0.0,0.21,0.01,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,"[536, 131, 138, 187]",0.49,0.0,0.02,0.0,0.33,0.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,"[526, 136, 144, 192]",0.66,0.0,0.09,0.0,0.18,0.06,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,"[493, 104, 139, 187]",0.4,0.0,0.09,0.0,0.32,0.0,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,"[518, 108, 144, 177]",0.25,0.0,0.22,0.0,0.52,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,"[527, 124, 147, 191]",0.76,0.0,0.07,0.0,0.11,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,"[1, 79, 25, 33]",0.12,0.01,0.34,0.03,0.4,0.02,0.08,"[273, 143, 39, 47]",0.43,0.0,0.27,0.09,0.17,0.01,0.03,"[413, 145, 58, 73]",0.41,0.01,0.2,0.04,0.15,0.0,0.19,"[227, 136, 35, 44]",0.42,0.0,0.15,0.24,0.16,0.01,0.02,"[348, 137, 39, 44]",0.53,0.0,0.1,0.02,0.31,0.01,0.02,"[111, 50, 27, 34]",0.25,0.0,0.31,0.11,0.05,0.22,0.04
