,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4
66,"[269, 71, 89, 113]",0.41,0.0,0.17,0.09,0.09,0.02,0.23,"[592, 224, 39, 50]",0.01,0.0,0.0,0.94,0.02,0.0,0.03,"[510, 292, 23, 30]",0.11,0.0,0.02,0.27,0.21,0.0,0.39,"[492, 137, 18, 25]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,"[538, 203, 18, 22]",0.04,0.0,0.04,0.14,0.39,0.0,0.39
67,"[265, 73, 91, 113]",0.5,0.0,0.23,0.05,0.02,0.05,0.14,"[592, 224, 39, 50]",0.01,0.0,0.01,0.94,0.02,0.0,0.03,"[510, 292, 23, 30]",0.11,0.0,0.02,0.27,0.21,0.0,0.39,"[492, 137, 18, 25]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,"[538, 203, 18, 22]",0.04,0.0,0.04,0.14,0.39,0.0,0.39
68,"[265, 67, 89, 108]",0.24,0.0,0.49,0.02,0.04,0.1,0.11,"[592, 224, 39, 50]",0.01,0.0,0.0,0.94,0.02,0.0,0.03,"[510, 292, 23, 30]",0.11,0.0,0.02,0.27,0.21,0.0,0.39,"[492, 137, 18, 25]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,"[538, 203, 18, 22]",0.04,0.0,0.04,0.14,0.39,0.0,0.39
69,"[262, 67, 85, 105]",0.21,0.0,0.53,0.01,0.05,0.01,0.19,"[593, 225, 38, 49]",0.01,0.0,0.01,0.92,0.03,0.0,0.04,"[510, 292, 25, 32]",0.04,0.0,0.01,0.36,0.25,0.0,0.35,"[491, 137, 20, 25]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[539, 203, 17, 22]",0.02,0.0,0.02,0.06,0.34,0.0,0.56
70,"[262, 70, 88, 109]",0.34,0.0,0.08,0.14,0.1,0.02,0.32,"[593, 225, 38, 49]",0.01,0.0,0.01,0.91,0.03,0.0,0.04,"[510, 292, 25, 32]",0.04,0.0,0.01,0.36,0.25,0.0,0.35,"[491, 137, 20, 25]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[539, 203, 17, 22]",0.02,0.0,0.02,0.06,0.34,0.0,0.56
71,"[266, 68, 89, 109]",0.05,0.0,0.37,0.0,0.04,0.1,0.43,"[593, 225, 38, 49]",0.01,0.0,0.01,0.91,0.03,0.0,0.04,"[510, 292, 25, 32]",0.04,0.0,0.01,0.36,0.25,0.0,0.35,"[491, 137, 20, 25]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[539, 203, 17, 22]",0.02,0.0,0.02,0.06,0.34,0.0,0.56
72,"[270, 67, 85, 105]",0.04,0.0,0.72,0.0,0.01,0.21,0.01,"[593, 225, 38, 48]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[509, 292, 25, 31]",0.08,0.0,0.02,0.41,0.15,0.0,0.32,"[538, 203, 18, 22]",0.03,0.0,0.04,0.16,0.34,0.01,0.42,"[492, 138, 18, 24]",0.01,0.0,0.0,0.96,0.0,0.0,0.03
73,"[238, 87, 80, 103]",0.3,0.02,0.07,0.32,0.19,0.01,0.1,"[593, 225, 38, 48]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[510, 292, 24, 31]",0.06,0.0,0.02,0.44,0.16,0.0,0.32,"[538, 203, 18, 22]",0.03,0.0,0.04,0.16,0.34,0.01,0.42,"[492, 138, 18, 24]",0.01,0.0,0.0,0.96,0.0,0.0,0.03
74,"[593, 225, 38, 48]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[510, 292, 24, 31]",0.06,0.0,0.02,0.44,0.16,0.0,0.32,"[538, 203, 18, 22]",0.03,0.0,0.04,0.16,0.34,0.01,0.42,"[492, 138, 18, 24]",0.01,0.0,0.0,0.96,0.0,0.0,0.03,,,,,,,,
75,"[238, 63, 92, 112]",0.16,0.0,0.2,0.01,0.19,0.13,0.31,"[593, 225, 38, 48]",0.0,0.0,0.0,0.99,0.0,0.0,0.0,"[510, 292, 24, 31]",0.06,0.0,0.02,0.44,0.16,0.0,0.32,"[538, 203, 18, 22]",0.03,0.0,0.04,0.16,0.34,0.01,0.42,"[492, 138, 18, 23]",0.01,0.0,0.0,0.95,0.0,0.0,0.03
76,"[238, 68, 83, 100]",0.02,0.0,0.6,0.0,0.08,0.11,0.19,"[594, 223, 38, 50]",0.0,0.0,0.0,0.97,0.01,0.01,0.01,"[509, 293, 24, 30]",0.09,0.0,0.02,0.32,0.17,0.0,0.4,"[491, 136, 20, 25]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[539, 203, 17, 22]",0.02,0.0,0.05,0.07,0.37,0.0,0.48
77,"[261, 67, 86, 103]",0.26,0.0,0.37,0.01,0.02,0.32,0.02,"[594, 223, 38, 50]",0.01,0.0,0.0,0.97,0.01,0.01,0.01,"[509, 293, 24, 30]",0.09,0.0,0.01,0.33,0.17,0.0,0.39,"[491, 136, 20, 25]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[539, 203, 17, 22]",0.02,0.0,0.05,0.07,0.37,0.0,0.48
78,"[266, 60, 89, 112]",0.02,0.0,0.85,0.01,0.04,0.03,0.04,"[594, 223, 38, 50]",0.0,0.0,0.0,0.97,0.01,0.01,0.01,"[509, 293, 25, 30]",0.08,0.0,0.01,0.4,0.17,0.0,0.32,"[491, 136, 20, 25]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[539, 203, 17, 22]",0.02,0.0,0.05,0.07,0.37,0.0,0.48
79,"[292, 67, 82, 101]",0.1,0.0,0.32,0.05,0.02,0.14,0.37,"[594, 223, 38, 50]",0.0,0.0,0.0,0.97,0.01,0.01,0.01,"[509, 293, 25, 30]",0.08,0.0,0.01,0.41,0.17,0.0,0.31,"[491, 136, 20, 25]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[539, 203, 17, 22]",0.02,0.0,0.05,0.07,0.37,0.0,0.48
80,"[593, 224, 38, 50]",0.01,0.0,0.01,0.93,0.02,0.0,0.03,"[510, 292, 24, 31]",0.09,0.0,0.02,0.37,0.14,0.0,0.39,"[492, 137, 18, 25]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[538, 203, 16, 21]",0.03,0.0,0.03,0.12,0.31,0.0,0.51,,,,,,,,
81,"[258, 65, 86, 103]",0.05,0.0,0.66,0.0,0.05,0.16,0.07,"[593, 224, 38, 50]",0.01,0.0,0.01,0.93,0.02,0.0,0.03,"[510, 292, 24, 31]",0.09,0.0,0.02,0.37,0.14,0.0,0.39,"[492, 137, 18, 25]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[538, 203, 16, 21]",0.03,0.0,0.03,0.12,0.31,0.0,0.51
82,"[266, 86, 84, 104]",0.5,0.0,0.06,0.21,0.06,0.0,0.17,"[593, 224, 38, 50]",0.01,0.0,0.01,0.93,0.02,0.0,0.03,"[510, 292, 23, 30]",0.15,0.0,0.02,0.21,0.14,0.0,0.49,"[492, 137, 18, 25]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[538, 203, 16, 21]",0.03,0.0,0.03,0.12,0.31,0.0,0.51
83,"[265, 82, 82, 101]",0.61,0.0,0.06,0.09,0.07,0.0,0.16,"[593, 224, 38, 50]",0.01,0.0,0.01,0.92,0.02,0.0,0.03,"[510, 292, 24, 30]",0.14,0.0,0.01,0.21,0.14,0.0,0.49,"[492, 137, 18, 25]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[538, 203, 16, 21]",0.03,0.0,0.03,0.12,0.31,0.0,0.51
84,"[315, 100, 68, 85]",0.08,0.0,0.03,0.68,0.05,0.09,0.07,"[593, 222, 40, 52]",0.01,0.0,0.01,0.96,0.01,0.0,0.01,"[509, 292, 25, 31]",0.08,0.0,0.02,0.41,0.12,0.0,0.37,"[492, 137, 18, 24]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[538, 203, 17, 21]",0.02,0.0,0.03,0.19,0.33,0.0,0.43
85,"[272, 67, 87, 107]",0.11,0.0,0.56,0.0,0.07,0.12,0.14,"[593, 222, 39, 52]",0.01,0.0,0.01,0.96,0.01,0.0,0.01,"[510, 292, 24, 31]",0.05,0.0,0.02,0.51,0.17,0.0,0.25,"[492, 137, 18, 24]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[538, 203, 17, 21]",0.02,0.0,0.03,0.19,0.32,0.0,0.44
86,"[219, 63, 89, 108]",0.08,0.0,0.66,0.0,0.03,0.06,0.17,"[593, 222, 39, 52]",0.01,0.0,0.0,0.97,0.01,0.0,0.01,"[510, 291, 24, 31]",0.15,0.0,0.04,0.12,0.32,0.0,0.36,"[492, 137, 18, 24]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[538, 203, 17, 21]",0.02,0.0,0.03,0.19,0.33,0.0,0.43
87,"[216, 54, 97, 125]",0.42,0.0,0.13,0.02,0.08,0.01,0.35,"[593, 225, 37, 49]",0.01,0.0,0.01,0.94,0.02,0.0,0.02,"[510, 292, 24, 31]",0.07,0.0,0.02,0.5,0.16,0.0,0.25,"[492, 137, 19, 25]",0.01,0.0,0.0,0.96,0.0,0.0,0.03,"[538, 203, 17, 21]",0.03,0.0,0.03,0.15,0.31,0.0,0.47
88,"[243, 80, 88, 105]",0.11,0.0,0.28,0.2,0.14,0.01,0.26,"[593, 225, 37, 49]",0.01,0.0,0.01,0.94,0.02,0.0,0.02,"[509, 292, 26, 31]",0.1,0.0,0.05,0.32,0.35,0.0,0.18,"[492, 137, 19, 25]",0.01,0.0,0.0,0.96,0.0,0.0,0.03,"[538, 203, 17, 21]",0.03,0.0,0.03,0.15,0.31,0.0,0.47
89,"[279, 57, 86, 101]",0.02,0.0,0.09,0.03,0.02,0.11,0.73,"[593, 225, 37, 49]",0.01,0.0,0.01,0.94,0.02,0.0,0.02,"[509, 291, 25, 31]",0.25,0.0,0.04,0.18,0.27,0.0,0.25,"[492, 137, 19, 25]",0.01,0.0,0.0,0.96,0.0,0.0,0.03,"[538, 203, 17, 21]",0.03,0.0,0.03,0.15,0.31,0.0,0.47
90,"[593, 225, 37, 49]",0.01,0.0,0.01,0.94,0.02,0.0,0.02,"[509, 292, 25, 31]",0.07,0.0,0.05,0.23,0.24,0.01,0.41,"[492, 137, 18, 25]",0.01,0.0,0.0,0.95,0.0,0.0,0.04,"[538, 203, 17, 21]",0.03,0.0,0.03,0.15,0.31,0.0,0.47,,,,,,,,
91,"[252, 74, 87, 107]",0.03,0.0,0.08,0.0,0.11,0.02,0.76,"[593, 223, 39, 52]",0.02,0.0,0.02,0.82,0.06,0.0,0.07,"[492, 138, 17, 23]",0.01,0.0,0.0,0.98,0.0,0.0,0.01,"[538, 203, 16, 21]",0.03,0.0,0.03,0.15,0.27,0.0,0.52,,,,,,,,
92,"[265, 59, 88, 111]",0.02,0.0,0.89,0.0,0.02,0.06,0.01,"[593, 223, 39, 52]",0.02,0.0,0.02,0.82,0.06,0.0,0.07,"[492, 138, 17, 23]",0.01,0.0,0.0,0.98,0.0,0.0,0.01,"[538, 203, 16, 21]",0.03,0.0,0.03,0.15,0.27,0.0,0.52,,,,,,,,
93,"[265, 66, 83, 103]",0.06,0.0,0.77,0.0,0.09,0.05,0.03,"[593, 223, 39, 52]",0.02,0.0,0.02,0.82,0.06,0.0,0.07,"[509, 292, 25, 31]",0.08,0.0,0.04,0.58,0.15,0.0,0.16,"[492, 138, 17, 23]",0.01,0.0,0.0,0.98,0.0,0.0,0.01,"[538, 203, 16, 21]",0.03,0.0,0.03,0.15,0.27,0.0,0.52
94,"[267, 76, 85, 104]",0.73,0.01,0.01,0.03,0.04,0.0,0.18,"[593, 223, 39, 52]",0.02,0.0,0.02,0.82,0.06,0.0,0.07,"[510, 292, 24, 31]",0.06,0.0,0.03,0.53,0.17,0.0,0.21,"[492, 138, 17, 23]",0.01,0.0,0.0,0.98,0.0,0.0,0.01,"[538, 203, 16, 21]",0.03,0.0,0.03,0.15,0.27,0.0,0.52
95,"[593, 224, 38, 49]",0.0,0.0,0.0,0.98,0.01,0.0,0.01,"[510, 292, 26, 32]",0.04,0.0,0.01,0.49,0.23,0.0,0.23,"[491, 136, 20, 26]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,"[538, 203, 16, 21]",0.03,0.0,0.04,0.2,0.24,0.0,0.49,,,,,,,,
96,"[288, 62, 89, 115]",0.07,0.0,0.15,0.0,0.06,0.12,0.6,"[593, 224, 38, 49]",0.01,0.0,0.01,0.97,0.01,0.0,0.01,"[510, 291, 25, 32]",0.05,0.0,0.01,0.62,0.12,0.0,0.2,"[491, 136, 20, 26]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,"[538, 203, 16, 21]",0.03,0.0,0.04,0.2,0.24,0.0,0.49
97,"[593, 224, 38, 49]",0.0,0.0,0.01,0.97,0.01,0.0,0.01,"[509, 292, 26, 32]",0.03,0.0,0.01,0.6,0.15,0.0,0.22,"[491, 137, 19, 25]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,"[538, 203, 16, 21]",0.03,0.0,0.04,0.2,0.24,0.0,0.49,,,,,,,,
98,"[593, 224, 38, 49]",0.0,0.0,0.0,0.98,0.01,0.0,0.01,"[510, 292, 25, 32]",0.04,0.0,0.01,0.45,0.27,0.0,0.22,"[491, 136, 20, 26]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,"[538, 203, 16, 21]",0.03,0.0,0.04,0.2,0.24,0.0,0.49,,,,,,,,
99,"[593, 225, 38, 48]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,"[510, 292, 24, 31]",0.06,0.0,0.02,0.41,0.19,0.0,0.32,"[491, 136, 19, 26]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[538, 203, 17, 21]",0.03,0.0,0.04,0.14,0.33,0.0,0.46,,,,,,,,
100,"[221, 76, 93, 116]",0.25,0.0,0.23,0.31,0.08,0.08,0.05,"[593, 225, 38, 48]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,"[510, 292, 24, 31]",0.06,0.0,0.02,0.41,0.19,0.0,0.32,"[491, 136, 19, 26]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[538, 203, 17, 21]",0.03,0.0,0.04,0.14,0.33,0.0,0.46
101,"[236, 74, 89, 107]",0.34,0.0,0.11,0.31,0.04,0.02,0.18,"[593, 225, 38, 48]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[510, 292, 24, 31]",0.06,0.0,0.02,0.41,0.19,0.0,0.32,"[491, 136, 19, 26]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[538, 203, 17, 21]",0.03,0.0,0.04,0.14,0.33,0.0,0.46
102,"[240, 69, 88, 111]",0.1,0.0,0.06,0.0,0.17,0.0,0.67,"[593, 224, 38, 49]",0.0,0.0,0.0,0.98,0.01,0.0,0.01,"[510, 292, 25, 31]",0.08,0.0,0.02,0.37,0.19,0.0,0.35,"[492, 137, 18, 25]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,"[538, 203, 16, 21]",0.03,0.0,0.04,0.16,0.35,0.0,0.43
103,"[275, 79, 85, 104]",0.2,0.0,0.03,0.46,0.07,0.01,0.23,"[593, 223, 39, 52]",0.02,0.0,0.02,0.84,0.06,0.0,0.06,"[509, 292, 26, 31]",0.1,0.0,0.02,0.34,0.21,0.0,0.34,"[491, 137, 19, 25]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[538, 203, 16, 21]",0.03,0.0,0.04,0.16,0.35,0.0,0.43
104,"[272, 81, 83, 107]",0.34,0.0,0.02,0.54,0.04,0.0,0.07,"[592, 223, 40, 52]",0.01,0.0,0.01,0.87,0.04,0.0,0.06,"[491, 137, 19, 25]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[538, 203, 16, 21]",0.03,0.0,0.04,0.16,0.35,0.0,0.43,,,,,,,,
105,"[275, 77, 86, 108]",0.29,0.0,0.02,0.49,0.09,0.0,0.1,"[592, 223, 40, 52]",0.01,0.0,0.01,0.87,0.04,0.0,0.06,"[511, 292, 24, 31]",0.14,0.0,0.13,0.34,0.28,0.0,0.11,"[491, 137, 19, 25]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[538, 203, 16, 21]",0.03,0.0,0.04,0.15,0.35,0.0,0.43
106,"[272, 68, 93, 118]",0.13,0.0,0.17,0.01,0.27,0.0,0.42,"[594, 224, 37, 49]",0.0,0.0,0.0,0.97,0.01,0.0,0.01,"[509, 292, 24, 31]",0.09,0.0,0.02,0.45,0.1,0.0,0.34,"[492, 137, 19, 25]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[539, 203, 18, 22]",0.01,0.0,0.03,0.07,0.45,0.0,0.43
107,"[256, 72, 91, 112]",0.4,0.0,0.08,0.05,0.04,0.01,0.42,"[594, 224, 37, 49]",0.0,0.0,0.0,0.97,0.01,0.0,0.01,"[509, 292, 24, 31]",0.11,0.0,0.02,0.44,0.1,0.0,0.34,"[492, 137, 19, 25]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[539, 203, 18, 22]",0.01,0.0,0.03,0.07,0.45,0.0,0.43
108,"[268, 57, 82, 100]",0.02,0.0,0.9,0.01,0.02,0.04,0.01,"[594, 224, 37, 49]",0.0,0.0,0.0,0.97,0.01,0.0,0.01,"[509, 292, 25, 31]",0.12,0.0,0.02,0.36,0.13,0.0,0.37,"[492, 137, 19, 25]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[539, 203, 18, 22]",0.01,0.0,0.03,0.07,0.45,0.0,0.43
109,"[248, 78, 87, 110]",0.28,0.0,0.25,0.19,0.08,0.04,0.16,"[594, 224, 37, 49]",0.0,0.0,0.0,0.97,0.01,0.0,0.01,"[509, 292, 25, 31]",0.12,0.0,0.02,0.36,0.13,0.0,0.37,"[492, 137, 19, 25]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[539, 203, 18, 22]",0.01,0.0,0.03,0.07,0.45,0.0,0.43
110,"[249, 67, 91, 113]",0.04,0.0,0.54,0.02,0.14,0.19,0.08,"[594, 224, 38, 50]",0.01,0.0,0.0,0.92,0.03,0.0,0.04,"[510, 292, 25, 32]",0.03,0.0,0.01,0.48,0.2,0.0,0.27,"[492, 139, 18, 23]",0.02,0.0,0.0,0.91,0.01,0.0,0.05,"[538, 203, 16, 21]",0.03,0.0,0.04,0.13,0.29,0.0,0.52
111,"[277, 73, 84, 108]",0.04,0.0,0.02,0.92,0.01,0.0,0.01,"[594, 224, 38, 50]",0.01,0.0,0.01,0.91,0.03,0.0,0.04,"[492, 139, 18, 23]",0.02,0.0,0.0,0.91,0.01,0.0,0.05,"[538, 203, 16, 21]",0.03,0.0,0.04,0.13,0.29,0.0,0.52,,,,,,,,
112,"[261, 77, 82, 106]",0.51,0.0,0.16,0.14,0.05,0.12,0.02,"[594, 224, 38, 50]",0.01,0.0,0.01,0.91,0.03,0.0,0.04,"[510, 293, 24, 30]",0.12,0.0,0.09,0.32,0.29,0.0,0.19,"[492, 139, 18, 23]",0.02,0.0,0.0,0.91,0.01,0.0,0.05,"[538, 203, 16, 21]",0.03,0.0,0.04,0.13,0.29,0.0,0.52
113,"[271, 83, 83, 104]",0.12,0.0,0.01,0.85,0.0,0.0,0.01,"[594, 224, 38, 50]",0.01,0.0,0.01,0.91,0.03,0.0,0.04,"[492, 139, 18, 23]",0.02,0.0,0.0,0.91,0.01,0.0,0.05,"[538, 203, 16, 21]",0.03,0.0,0.04,0.13,0.29,0.0,0.52,,,,,,,,
114,"[262, 68, 86, 104]",0.04,0.0,0.39,0.0,0.09,0.3,0.19,"[593, 224, 37, 49]",0.0,0.0,0.0,0.97,0.01,0.0,0.01,"[492, 137, 18, 25]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[538, 203, 16, 21]",0.02,0.0,0.03,0.28,0.24,0.0,0.44,,,,,,,,
115,"[253, 75, 87, 104]",0.11,0.0,0.09,0.08,0.19,0.0,0.53,"[593, 224, 37, 49]",0.0,0.0,0.0,0.98,0.01,0.0,0.01,"[510, 293, 25, 30]",0.06,0.0,0.02,0.14,0.27,0.0,0.51,"[492, 137, 18, 25]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[538, 203, 16, 21]",0.02,0.0,0.03,0.28,0.24,0.0,0.44
116,"[251, 79, 85, 102]",0.18,0.0,0.03,0.01,0.31,0.0,0.46,"[592, 223, 39, 51]",0.01,0.0,0.01,0.94,0.01,0.0,0.02,"[492, 136, 19, 25]",0.04,0.0,0.06,0.72,0.04,0.08,0.05,"[538, 203, 16, 21]",0.02,0.0,0.03,0.27,0.24,0.0,0.45,,,,,,,,
117,"[257, 73, 86, 103]",0.14,0.0,0.15,0.02,0.15,0.06,0.49,"[593, 223, 39, 51]",0.01,0.0,0.01,0.95,0.01,0.0,0.02,"[492, 138, 18, 23]",0.01,0.0,0.0,0.97,0.0,0.0,0.01,"[538, 202, 18, 23]",0.04,0.0,0.03,0.21,0.38,0.0,0.34,,,,,,,,
118,"[267, 65, 85, 104]",0.1,0.0,0.78,0.02,0.02,0.06,0.01,"[593, 223, 39, 51]",0.01,0.0,0.01,0.96,0.01,0.0,0.01,"[510, 293, 23, 29]",0.17,0.0,0.05,0.23,0.26,0.0,0.28,"[492, 138, 18, 23]",0.01,0.0,0.0,0.97,0.0,0.0,0.01,"[538, 202, 18, 23]",0.04,0.0,0.03,0.21,0.38,0.0,0.34
119,"[263, 68, 86, 104]",0.12,0.0,0.76,0.01,0.02,0.06,0.04,"[593, 223, 39, 51]",0.01,0.0,0.01,0.95,0.01,0.0,0.02,"[511, 293, 24, 29]",0.11,0.0,0.09,0.2,0.46,0.0,0.15,"[492, 138, 18, 23]",0.01,0.0,0.0,0.97,0.0,0.0,0.01,"[538, 202, 18, 23]",0.04,0.0,0.03,0.21,0.38,0.0,0.34
120,"[270, 71, 87, 107]",0.12,0.0,0.49,0.01,0.16,0.01,0.21,"[593, 223, 39, 51]",0.01,0.0,0.01,0.95,0.01,0.0,0.02,"[510, 291, 24, 31]",0.18,0.0,0.06,0.4,0.22,0.0,0.15,"[492, 138, 18, 23]",0.01,0.0,0.0,0.97,0.0,0.0,0.01,"[538, 202, 18, 23]",0.04,0.0,0.03,0.21,0.38,0.0,0.34
121,"[593, 223, 39, 52]",0.01,0.0,0.02,0.84,0.05,0.0,0.07,"[510, 292, 24, 30]",0.12,0.0,0.02,0.29,0.17,0.0,0.4,"[492, 138, 18, 24]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,"[538, 202, 18, 23]",0.03,0.0,0.02,0.2,0.36,0.0,0.38,,,,,,,,
122,"[305, 74, 85, 107]",0.44,0.0,0.13,0.23,0.02,0.05,0.13,"[594, 225, 38, 49]",0.01,0.0,0.01,0.91,0.04,0.0,0.03,"[510, 292, 23, 31]",0.08,0.0,0.01,0.43,0.12,0.0,0.35,"[492, 138, 18, 24]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,"[538, 202, 18, 23]",0.03,0.0,0.02,0.2,0.37,0.0,0.38
123,"[294, 71, 86, 106]",0.11,0.0,0.32,0.02,0.04,0.33,0.17,"[594, 225, 38, 49]",0.01,0.0,0.01,0.92,0.03,0.0,0.03,"[510, 292, 23, 31]",0.08,0.0,0.01,0.43,0.12,0.0,0.35,"[492, 138, 18, 24]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,"[538, 202, 18, 23]",0.03,0.0,0.02,0.2,0.37,0.0,0.38
124,"[282, 80, 81, 102]",0.23,0.0,0.08,0.47,0.04,0.02,0.16,"[594, 225, 38, 49]",0.01,0.0,0.01,0.92,0.03,0.0,0.03,"[510, 292, 23, 31]",0.08,0.0,0.01,0.43,0.12,0.0,0.35,"[492, 138, 18, 24]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,"[538, 202, 18, 23]",0.03,0.0,0.02,0.2,0.37,0.0,0.38
125,"[271, 78, 82, 106]",0.11,0.0,0.03,0.81,0.01,0.0,0.03,"[593, 223, 40, 51]",0.01,0.0,0.01,0.93,0.02,0.0,0.03,"[510, 292, 23, 30]",0.11,0.0,0.01,0.28,0.18,0.0,0.42,"[492, 137, 18, 25]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,"[538, 203, 16, 21]",0.03,0.0,0.03,0.27,0.22,0.0,0.45
126,"[269, 61, 90, 105]",0.03,0.0,0.71,0.01,0.04,0.15,0.06,"[593, 223, 40, 50]",0.01,0.0,0.0,0.97,0.0,0.01,0.01,"[510, 292, 23, 30]",0.11,0.0,0.01,0.28,0.18,0.0,0.42,"[492, 137, 18, 25]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,"[538, 203, 16, 21]",0.03,0.0,0.03,0.27,0.22,0.0,0.45
127,"[277, 58, 91, 115]",0.04,0.0,0.54,0.01,0.03,0.3,0.07,"[593, 223, 40, 50]",0.01,0.0,0.0,0.97,0.0,0.01,0.01,"[509, 292, 25, 31]",0.09,0.0,0.02,0.41,0.16,0.0,0.32,"[492, 137, 18, 25]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,"[538, 203, 16, 21]",0.03,0.0,0.03,0.27,0.22,0.0,0.45
128,"[284, 69, 82, 101]",0.12,0.0,0.52,0.06,0.02,0.15,0.13,"[593, 223, 40, 50]",0.01,0.0,0.0,0.97,0.0,0.01,0.01,"[510, 292, 23, 30]",0.11,0.0,0.01,0.28,0.18,0.0,0.42,"[492, 137, 18, 25]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,"[538, 203, 16, 21]",0.03,0.0,0.03,0.27,0.22,0.0,0.45
129,"[275, 84, 84, 105]",0.26,0.0,0.1,0.51,0.05,0.0,0.09,"[593, 224, 38, 49]",0.0,0.0,0.0,0.97,0.01,0.0,0.01,"[509, 292, 25, 31]",0.1,0.0,0.02,0.51,0.1,0.0,0.27,"[492, 137, 18, 25]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[538, 202, 18, 23]",0.05,0.0,0.02,0.15,0.34,0.0,0.44
130,"[271, 69, 85, 107]",0.13,0.0,0.76,0.02,0.04,0.03,0.02,"[593, 224, 38, 49]",0.0,0.0,0.0,0.98,0.01,0.0,0.01,"[509, 292, 25, 31]",0.1,0.0,0.02,0.51,0.1,0.0,0.27,"[492, 137, 18, 24]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[538, 202, 18, 23]",0.05,0.0,0.02,0.15,0.34,0.0,0.44
131,"[593, 224, 38, 49]",0.0,0.0,0.0,0.98,0.01,0.0,0.01,"[509, 292, 25, 31]",0.1,0.0,0.02,0.51,0.1,0.0,0.27,"[492, 137, 18, 24]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[538, 202, 18, 23]",0.05,0.0,0.02,0.15,0.34,0.0,0.44,,,,,,,,
132,"[593, 224, 38, 49]",0.0,0.0,0.0,0.98,0.01,0.0,0.01,"[509, 292, 25, 31]",0.1,0.0,0.02,0.51,0.1,0.0,0.27,"[492, 137, 18, 24]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[538, 202, 18, 23]",0.05,0.0,0.02,0.15,0.34,0.0,0.44,,,,,,,,
133,"[268, 75, 89, 110]",0.36,0.0,0.33,0.11,0.08,0.05,0.07,"[593, 225, 37, 48]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,"[509, 292, 25, 31]",0.07,0.0,0.02,0.48,0.11,0.0,0.32,"[492, 137, 19, 24]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[538, 202, 18, 23]",0.05,0.0,0.03,0.25,0.33,0.0,0.34
