,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4,box5,angry5,disgust5,fear5,happy5,sad5,surprise5,neutral5,box6,angry6,disgust6,fear6,happy6,sad6,surprise6,neutral6,box7,angry7,disgust7,fear7,happy7,sad7,surprise7,neutral7,box8,angry8,disgust8,fear8,happy8,sad8,surprise8,neutral8
230,"[878, 127, 57, 70]",0.1,0.0,0.09,0.5,0.1,0.01,0.19,"[789, 140, 116, 140]",0.57,0.0,0.11,0.06,0.24,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,"[244, 249, 86, 107]",0.21,0.0,0.08,0.21,0.15,0.0,0.34,"[1182, 128, 57, 72]",0.08,0.01,0.04,0.7,0.05,0.01,0.12,"[133, 138, 73, 90]",0.27,0.0,0.2,0.2,0.21,0.01,0.1,"[1095, 154, 106, 132]",0.27,0.0,0.1,0.15,0.44,0.01,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,"[518, 251, 150, 180]",0.1,0.0,0.01,0.84,0.01,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,"[487, 206, 167, 223]",0.71,0.04,0.12,0.01,0.06,0.02,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,"[802, 384, 92, 118]",0.09,0.0,0.11,0.04,0.32,0.0,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,"[1186, 388, 65, 83]",0.02,0.0,0.04,0.29,0.15,0.0,0.49,"[474, 379, 77, 94]",0.32,0.0,0.15,0.24,0.22,0.01,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,"[781, 375, 39, 49]",0.49,0.0,0.14,0.18,0.14,0.01,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,"[117, 423, 50, 61]",0.21,0.0,0.17,0.24,0.17,0.01,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,"[399, 372, 26, 32]",0.29,0.0,0.11,0.16,0.37,0.0,0.07,"[145, 405, 41, 45]",0.23,0.0,0.07,0.26,0.35,0.02,0.07,"[277, 411, 44, 53]",0.27,0.0,0.14,0.29,0.17,0.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,"[512, 242, 152, 205]",0.62,0.03,0.01,0.02,0.06,0.0,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,"[519, 216, 148, 196]",0.38,0.01,0.08,0.22,0.03,0.0,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,"[497, 189, 151, 189]",0.56,0.01,0.12,0.01,0.14,0.01,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,"[183, 378, 35, 43]",0.47,0.01,0.27,0.1,0.09,0.01,0.04,"[7, 394, 45, 50]",0.37,0.0,0.2,0.12,0.23,0.01,0.07,"[1149, 286, 53, 65]",0.16,0.0,0.12,0.04,0.34,0.01,0.32,"[307, 414, 38, 48]",0.14,0.0,0.06,0.44,0.16,0.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,"[881, 315, 32, 40]",0.01,0.0,0.03,0.8,0.12,0.01,0.03,"[1246, 377, 31, 43]",0.49,0.04,0.12,0.07,0.12,0.02,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
