,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0
50,"[205, 75, 126, 160]",0.08,0.0,0.21,0.02,0.28,0.0,0.4
51,"[227, 81, 127, 157]",0.08,0.0,0.03,0.01,0.24,0.0,0.64
52,"[224, 88, 132, 161]",0.07,0.0,0.02,0.03,0.18,0.0,0.7
53,"[220, 98, 120, 149]",0.07,0.0,0.08,0.21,0.19,0.02,0.43
54,"[202, 132, 115, 136]",0.04,0.0,0.02,0.01,0.34,0.0,0.6
55,"[250, 79, 121, 151]",0.1,0.03,0.04,0.01,0.44,0.0,0.39
56,"[327, 63, 129, 161]",0.18,0.01,0.04,0.17,0.29,0.0,0.3
57,"[322, 62, 118, 146]",0.16,0.0,0.11,0.02,0.28,0.0,0.43
58,"[300, 67, 120, 151]",0.2,0.0,0.07,0.03,0.29,0.0,0.41
59,"[232, 68, 128, 155]",0.08,0.0,0.06,0.0,0.38,0.0,0.48
60,"[201, 76, 130, 163]",0.1,0.0,0.11,0.02,0.39,0.0,0.38
61,"[206, 71, 133, 166]",0.1,0.0,0.27,0.01,0.37,0.0,0.25
62,"[215, 62, 124, 162]",0.12,0.0,0.3,0.07,0.15,0.01,0.35
63,"[199, 73, 127, 163]",0.1,0.0,0.05,0.11,0.11,0.0,0.61
64,"[198, 96, 131, 159]",0.21,0.0,0.09,0.01,0.36,0.0,0.33
65,"[242, 83, 122, 150]",0.18,0.02,0.09,0.01,0.43,0.01,0.26
66,"[322, 60, 125, 161]",0.22,0.0,0.07,0.12,0.19,0.02,0.37
67,"[219, 56, 126, 162]",0.22,0.0,0.27,0.07,0.27,0.01,0.16
68,"[219, 85, 126, 155]",0.14,0.0,0.04,0.0,0.31,0.0,0.5
69,"[212, 66, 132, 170]",0.38,0.0,0.21,0.24,0.09,0.04,0.05
70,"[209, 78, 118, 151]",0.18,0.01,0.23,0.0,0.42,0.01,0.15
71,"[187, 76, 126, 157]",0.05,0.0,0.33,0.0,0.24,0.0,0.37
72,"[213, 74, 118, 151]",0.32,0.01,0.24,0.0,0.33,0.04,0.05
73,"[322, 61, 125, 157]",0.25,0.01,0.08,0.04,0.29,0.01,0.32
74,"[327, 66, 125, 156]",0.29,0.0,0.04,0.01,0.33,0.0,0.34
75,"[307, 61, 123, 155]",0.19,0.0,0.1,0.02,0.29,0.01,0.39
76,"[306, 64, 124, 157]",0.15,0.0,0.04,0.0,0.22,0.0,0.59
77,"[198, 107, 130, 158]",0.03,0.0,0.03,0.07,0.12,0.0,0.75
78,"[232, 101, 119, 145]",0.04,0.0,0.06,0.01,0.38,0.0,0.51
79,"[194, 99, 127, 159]",0.14,0.0,0.03,0.05,0.1,0.02,0.66
80,"[228, 81, 121, 152]",0.13,0.0,0.03,0.01,0.19,0.0,0.64
81,"[217, 78, 128, 161]",0.16,0.0,0.18,0.01,0.43,0.0,0.21
82,"[293, 60, 120, 151]",0.14,0.0,0.13,0.0,0.38,0.01,0.35
83,"[320, 66, 116, 147]",0.09,0.0,0.12,0.0,0.43,0.0,0.36
84,"[288, 63, 121, 153]",0.09,0.0,0.11,0.0,0.33,0.0,0.47
85,"[202, 74, 123, 159]",0.11,0.0,0.06,0.56,0.06,0.01,0.19
86,"[212, 76, 125, 159]",0.1,0.0,0.16,0.01,0.33,0.0,0.39
87,"[223, 71, 121, 158]",0.42,0.0,0.19,0.02,0.18,0.02,0.17
88,"[308, 61, 118, 151]",0.22,0.0,0.12,0.0,0.51,0.0,0.14
89,"[286, 80, 125, 157]",0.12,0.0,0.09,0.03,0.55,0.01,0.2
90,"[191, 125, 117, 137]",0.04,0.0,0.03,0.05,0.23,0.0,0.65
91,"[214, 90, 119, 147]",0.11,0.0,0.06,0.0,0.66,0.0,0.16
92,"[201, 91, 128, 157]",0.15,0.05,0.12,0.01,0.39,0.0,0.28
93,"[202, 111, 119, 143]",0.12,0.0,0.05,0.03,0.35,0.01,0.44
94,"[229, 104, 121, 148]",0.08,0.0,0.06,0.08,0.36,0.01,0.4
95,"[296, 69, 123, 157]",0.25,0.01,0.05,0.01,0.15,0.0,0.53
96,"[326, 84, 128, 161]",0.06,0.0,0.1,0.02,0.27,0.01,0.54
97,"[261, 66, 121, 154]",0.14,0.0,0.15,0.02,0.28,0.0,0.4
98,"[194, 98, 154, 187]",0.1,0.0,0.05,0.61,0.05,0.01,0.19
99,"[233, 64, 130, 157]",0.15,0.0,0.11,0.01,0.31,0.01,0.41
100,"[209, 118, 119, 142]",0.02,0.0,0.01,0.13,0.08,0.0,0.77
101,"[224, 80, 123, 148]",0.15,0.0,0.12,0.0,0.29,0.0,0.44
102,"[290, 103, 125, 151]",0.07,0.0,0.08,0.1,0.15,0.02,0.58
103,"[330, 76, 130, 158]",0.14,0.0,0.07,0.06,0.13,0.01,0.59
