,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4
75,"[240, 71, 87, 109]",0.1,0.0,0.2,0.01,0.1,0.0,0.59,"[593, 224, 37, 49]",0.02,0.0,0.01,0.93,0.02,0.0,0.02,"[491, 137, 19, 25]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,"[538, 202, 17, 21]",0.04,0.0,0.05,0.33,0.15,0.01,0.41,,,,,,,,
76,"[593, 224, 37, 49]",0.02,0.0,0.01,0.93,0.02,0.0,0.02,"[491, 137, 19, 25]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,"[278, 71, 84, 105]",0.11,0.0,0.04,0.8,0.02,0.0,0.02,"[538, 202, 16, 21]",0.04,0.0,0.05,0.34,0.14,0.01,0.42,"[510, 291, 23, 30]",0.18,0.0,0.09,0.29,0.26,0.01,0.18
77,"[593, 224, 37, 49]",0.02,0.0,0.01,0.94,0.02,0.0,0.01,"[261, 82, 81, 101]",0.22,0.0,0.06,0.11,0.17,0.01,0.44,"[491, 137, 19, 25]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,"[538, 202, 16, 21]",0.04,0.0,0.05,0.34,0.15,0.01,0.42,,,,,,,,
78,"[262, 67, 87, 104]",0.03,0.0,0.65,0.0,0.04,0.21,0.06,"[491, 136, 18, 26]",0.0,0.0,0.0,0.96,0.0,0.0,0.03,"[594, 223, 37, 50]",0.01,0.0,0.01,0.91,0.03,0.01,0.02,"[538, 202, 16, 21]",0.03,0.0,0.03,0.24,0.19,0.0,0.51,,,,,,,,
79,"[491, 136, 18, 26]",0.0,0.0,0.0,0.96,0.0,0.0,0.03,"[593, 224, 37, 49]",0.01,0.0,0.01,0.96,0.02,0.0,0.01,"[252, 71, 90, 112]",0.18,0.0,0.05,0.64,0.05,0.01,0.08,"[538, 202, 16, 21]",0.03,0.0,0.03,0.24,0.19,0.0,0.51,"[510, 291, 24, 31]",0.14,0.0,0.07,0.32,0.31,0.0,0.16
80,"[491, 136, 18, 26]",0.0,0.0,0.0,0.96,0.0,0.0,0.03,"[258, 76, 82, 100]",0.12,0.0,0.07,0.01,0.26,0.01,0.52,"[592, 222, 40, 52]",0.01,0.0,0.01,0.93,0.03,0.0,0.02,"[538, 202, 16, 21]",0.03,0.0,0.03,0.21,0.17,0.0,0.55,,,,,,,,
81,"[594, 223, 37, 50]",0.03,0.0,0.01,0.92,0.02,0.01,0.01,"[492, 137, 17, 23]",0.01,0.0,0.0,0.95,0.0,0.0,0.04,"[249, 62, 86, 106]",0.05,0.0,0.74,0.0,0.07,0.1,0.04,"[510, 291, 23, 31]",0.08,0.0,0.03,0.66,0.15,0.0,0.08,"[538, 203, 16, 20]",0.02,0.0,0.03,0.17,0.23,0.0,0.55
82,"[270, 71, 86, 107]",0.18,0.0,0.28,0.07,0.18,0.01,0.27,"[594, 223, 37, 50]",0.03,0.0,0.01,0.92,0.02,0.01,0.01,"[492, 137, 17, 23]",0.01,0.0,0.0,0.96,0.0,0.0,0.04,"[538, 203, 16, 20]",0.02,0.0,0.03,0.17,0.23,0.0,0.55,"[510, 291, 24, 32]",0.03,0.0,0.02,0.82,0.1,0.0,0.04
83,"[593, 222, 38, 51]",0.02,0.0,0.02,0.91,0.03,0.0,0.02,"[491, 136, 19, 25]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[537, 202, 17, 22]",0.02,0.0,0.03,0.36,0.21,0.0,0.38,,,,,,,,,,,,,,,,
84,"[296, 70, 88, 110]",0.14,0.0,0.21,0.06,0.05,0.29,0.25,"[491, 136, 19, 25]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[594, 223, 38, 49]",0.03,0.0,0.02,0.85,0.05,0.0,0.04,"[537, 202, 17, 22]",0.02,0.0,0.03,0.36,0.21,0.0,0.37,,,,,,,,
85,"[594, 223, 38, 50]",0.01,0.0,0.01,0.96,0.01,0.0,0.01,"[491, 136, 19, 25]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[278, 78, 82, 105]",0.47,0.0,0.1,0.15,0.08,0.03,0.17,"[537, 202, 17, 22]",0.02,0.0,0.03,0.36,0.21,0.0,0.38,,,,,,,,
86,"[491, 137, 19, 24]",0.0,0.0,0.0,0.95,0.0,0.0,0.04,"[593, 222, 39, 52]",0.03,0.0,0.02,0.85,0.06,0.0,0.03,"[272, 61, 88, 113]",0.07,0.0,0.41,0.1,0.07,0.07,0.28,"[538, 203, 16, 20]",0.04,0.0,0.03,0.18,0.21,0.0,0.54,,,,,,,,
87,"[268, 71, 91, 116]",0.6,0.0,0.09,0.13,0.02,0.02,0.13,"[491, 137, 19, 24]",0.0,0.0,0.0,0.95,0.0,0.0,0.04,"[593, 223, 38, 50]",0.02,0.0,0.01,0.92,0.03,0.0,0.01,"[538, 203, 16, 20]",0.04,0.0,0.03,0.18,0.21,0.0,0.54,,,,,,,,
88,"[277, 67, 85, 105]",0.05,0.0,0.82,0.0,0.0,0.12,0.0,"[492, 136, 18, 25]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,"[593, 223, 38, 50]",0.01,0.0,0.01,0.96,0.02,0.0,0.01,"[538, 201, 18, 23]",0.03,0.0,0.02,0.54,0.09,0.01,0.32,,,,,,,,
89,"[269, 65, 86, 106]",0.15,0.0,0.7,0.03,0.04,0.01,0.06,"[492, 136, 18, 25]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,"[593, 222, 38, 51]",0.02,0.0,0.02,0.92,0.03,0.0,0.01,"[538, 201, 18, 23]",0.02,0.0,0.01,0.56,0.1,0.0,0.31,,,,,,,,
90,"[492, 136, 18, 25]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,"[593, 222, 38, 51]",0.02,0.0,0.02,0.92,0.03,0.0,0.01,"[538, 201, 18, 23]",0.02,0.0,0.01,0.56,0.09,0.0,0.3,,,,,,,,,,,,,,,,
91,"[263, 78, 83, 102]",0.79,0.0,0.05,0.03,0.04,0.02,0.06,"[492, 137, 17, 24]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[593, 222, 38, 51]",0.02,0.0,0.02,0.89,0.04,0.0,0.02,"[538, 203, 17, 21]",0.02,0.0,0.02,0.44,0.17,0.01,0.34,,,,,,,,
92,"[260, 63, 88, 109]",0.57,0.01,0.05,0.04,0.13,0.02,0.17,"[492, 137, 17, 24]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[592, 222, 40, 52]",0.03,0.0,0.02,0.89,0.03,0.0,0.03,"[538, 203, 17, 21]",0.02,0.0,0.02,0.43,0.16,0.01,0.35,,,,,,,,
93,"[282, 67, 88, 111]",0.01,0.0,0.32,0.01,0.07,0.53,0.06,"[491, 137, 18, 25]",0.0,0.0,0.0,0.96,0.0,0.0,0.03,"[593, 222, 39, 52]",0.04,0.0,0.02,0.85,0.06,0.01,0.02,"[538, 201, 18, 23]",0.03,0.0,0.01,0.45,0.1,0.0,0.4,,,,,,,,
94,"[491, 137, 18, 25]",0.0,0.0,0.0,0.96,0.0,0.0,0.03,"[593, 222, 39, 52]",0.04,0.0,0.02,0.85,0.05,0.01,0.02,"[538, 201, 18, 23]",0.03,0.0,0.01,0.45,0.1,0.0,0.39,"[510, 292, 24, 30]",0.13,0.0,0.04,0.38,0.31,0.0,0.14,,,,,,,,
95,"[491, 137, 18, 25]",0.0,0.0,0.0,0.96,0.0,0.0,0.03,"[276, 61, 80, 95]",0.03,0.0,0.73,0.08,0.04,0.07,0.05,"[593, 222, 38, 51]",0.04,0.0,0.02,0.86,0.05,0.0,0.01,"[538, 201, 18, 23]",0.04,0.0,0.01,0.41,0.11,0.0,0.43,,,,,,,,
96,"[263, 72, 87, 104]",0.04,0.0,0.23,0.0,0.07,0.01,0.65,"[491, 137, 18, 24]",0.0,0.0,0.0,0.93,0.0,0.0,0.06,"[592, 222, 40, 51]",0.04,0.0,0.03,0.87,0.04,0.0,0.01,"[538, 203, 16, 20]",0.02,0.0,0.03,0.19,0.23,0.0,0.53,,,,,,,,
97,"[491, 137, 18, 24]",0.0,0.0,0.0,0.93,0.0,0.0,0.06,"[592, 222, 39, 52]",0.02,0.0,0.01,0.93,0.02,0.0,0.01,"[538, 203, 16, 20]",0.02,0.0,0.03,0.19,0.23,0.0,0.53,"[276, 54, 85, 103]",0.02,0.0,0.14,0.03,0.03,0.04,0.74,,,,,,,,
98,"[265, 68, 89, 110]",0.12,0.0,0.6,0.02,0.01,0.2,0.05,"[491, 138, 18, 23]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[594, 223, 37, 50]",0.01,0.0,0.01,0.94,0.02,0.0,0.01,"[538, 203, 16, 20]",0.02,0.0,0.02,0.18,0.17,0.0,0.61,,,,,,,,
99,"[299, 74, 85, 106]",0.29,0.0,0.14,0.01,0.18,0.01,0.37,"[490, 137, 19, 25]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,"[594, 223, 37, 50]",0.02,0.0,0.01,0.94,0.02,0.0,0.01,"[538, 203, 16, 20]",0.01,0.0,0.02,0.19,0.17,0.0,0.6,,,,,,,,
100,"[490, 137, 19, 25]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,"[593, 222, 38, 51]",0.03,0.0,0.01,0.93,0.02,0.0,0.01,"[538, 203, 16, 20]",0.01,0.0,0.02,0.19,0.17,0.0,0.6,,,,,,,,,,,,,,,,
101,"[492, 137, 18, 24]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,"[272, 74, 83, 101]",0.72,0.0,0.03,0.01,0.11,0.0,0.13,"[593, 222, 38, 50]",0.03,0.0,0.01,0.91,0.02,0.0,0.02,"[510, 291, 23, 30]",0.15,0.0,0.04,0.26,0.31,0.0,0.22,"[537, 203, 17, 21]",0.02,0.0,0.04,0.3,0.23,0.01,0.39
102,"[492, 137, 18, 24]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,"[261, 64, 86, 111]",0.02,0.0,0.79,0.02,0.0,0.14,0.02,"[594, 223, 37, 49]",0.07,0.0,0.06,0.73,0.1,0.0,0.03,"[537, 203, 17, 21]",0.02,0.0,0.04,0.3,0.23,0.01,0.39,,,,,,,,
103,"[492, 137, 18, 24]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,"[263, 68, 85, 108]",0.01,0.0,0.54,0.0,0.03,0.26,0.15,"[594, 223, 37, 49]",0.07,0.0,0.06,0.73,0.1,0.0,0.03,"[537, 203, 17, 21]",0.02,0.0,0.04,0.3,0.24,0.01,0.39,,,,,,,,
104,"[491, 137, 19, 25]",0.0,0.0,0.0,0.95,0.0,0.0,0.04,"[591, 221, 41, 53]",0.04,0.0,0.02,0.87,0.04,0.0,0.02,"[261, 81, 88, 109]",0.3,0.0,0.03,0.0,0.1,0.0,0.57,"[537, 203, 17, 21]",0.02,0.0,0.03,0.37,0.18,0.0,0.4,,,,,,,,
105,"[261, 74, 87, 108]",0.34,0.0,0.24,0.14,0.06,0.02,0.21,"[491, 137, 19, 25]",0.0,0.0,0.0,0.95,0.0,0.0,0.04,"[592, 221, 40, 53]",0.04,0.01,0.04,0.81,0.07,0.01,0.02,"[537, 203, 17, 21]",0.02,0.0,0.03,0.37,0.18,0.0,0.4,,,,,,,,
106,"[491, 137, 18, 23]",0.01,0.0,0.0,0.85,0.01,0.0,0.12,"[593, 222, 38, 51]",0.02,0.0,0.02,0.89,0.05,0.0,0.01,"[273, 61, 84, 106]",0.01,0.0,0.91,0.0,0.02,0.04,0.01,"[537, 203, 18, 20]",0.03,0.01,0.04,0.21,0.19,0.01,0.52,,,,,,,,
107,"[284, 63, 82, 103]",0.01,0.0,0.86,0.0,0.01,0.13,0.0,"[491, 137, 18, 23]",0.01,0.0,0.0,0.85,0.01,0.0,0.12,"[593, 222, 38, 51]",0.02,0.0,0.02,0.9,0.04,0.0,0.01,"[537, 203, 18, 20]",0.03,0.01,0.04,0.21,0.19,0.01,0.52,"[510, 291, 25, 32]",0.03,0.0,0.02,0.71,0.13,0.0,0.11
108,"[593, 222, 38, 51]",0.02,0.0,0.02,0.9,0.05,0.0,0.01,"[491, 136, 18, 24]",0.01,0.0,0.0,0.86,0.01,0.0,0.12,"[286, 66, 89, 117]",0.05,0.0,0.33,0.01,0.03,0.1,0.48,"[537, 203, 18, 20]",0.03,0.01,0.04,0.21,0.19,0.01,0.52,,,,,,,,
109,"[287, 91, 86, 105]",0.02,0.0,0.0,0.95,0.0,0.0,0.03,"[491, 137, 19, 24]",0.0,0.0,0.0,0.96,0.0,0.0,0.03,"[594, 222, 38, 51]",0.02,0.0,0.01,0.92,0.02,0.0,0.01,"[537, 203, 17, 20]",0.01,0.0,0.03,0.23,0.21,0.0,0.52,,,,,,,,
110,"[491, 137, 19, 24]",0.0,0.0,0.0,0.96,0.0,0.0,0.03,"[594, 222, 37, 51]",0.02,0.0,0.01,0.94,0.02,0.0,0.01,"[274, 56, 78, 99]",0.01,0.0,0.78,0.01,0.03,0.03,0.14,"[537, 203, 17, 20]",0.01,0.0,0.03,0.23,0.2,0.0,0.52,,,,,,,,
111,"[248, 63, 85, 103]",0.01,0.0,0.93,0.0,0.01,0.05,0.0,"[491, 136, 19, 25]",0.0,0.0,0.0,0.97,0.0,0.0,0.03,"[593, 222, 38, 51]",0.02,0.0,0.02,0.93,0.02,0.0,0.01,"[538, 202, 17, 22]",0.02,0.0,0.02,0.54,0.12,0.0,0.3,,,,,,,,
112,"[491, 136, 19, 25]",0.0,0.0,0.0,0.97,0.0,0.0,0.03,"[592, 222, 39, 51]",0.05,0.0,0.02,0.9,0.02,0.0,0.01,"[538, 202, 17, 22]",0.02,0.0,0.02,0.53,0.12,0.0,0.31,,,,,,,,,,,,,,,,
113,"[593, 223, 38, 51]",0.02,0.0,0.01,0.94,0.02,0.0,0.01,"[261, 66, 85, 105]",0.01,0.0,0.8,0.0,0.01,0.16,0.01,"[491, 136, 19, 25]",0.0,0.0,0.0,0.97,0.0,0.0,0.03,"[537, 201, 19, 24]",0.03,0.0,0.01,0.49,0.17,0.0,0.3,,,,,,,,
114,"[253, 68, 84, 102]",0.03,0.0,0.73,0.02,0.01,0.15,0.05,"[592, 223, 39, 50]",0.02,0.0,0.01,0.92,0.02,0.0,0.02,"[491, 137, 19, 24]",0.01,0.0,0.0,0.93,0.01,0.0,0.05,"[537, 202, 17, 21]",0.01,0.0,0.01,0.29,0.08,0.0,0.61,,,,,,,,
115,"[594, 223, 38, 49]",0.07,0.0,0.05,0.68,0.14,0.01,0.06,"[491, 137, 19, 24]",0.01,0.0,0.0,0.93,0.01,0.0,0.05,"[537, 202, 17, 22]",0.02,0.0,0.02,0.44,0.11,0.0,0.41,,,,,,,,,,,,,,,,
116,"[591, 222, 41, 53]",0.02,0.0,0.03,0.83,0.07,0.0,0.05,"[491, 136, 19, 25]",0.01,0.0,0.0,0.89,0.01,0.0,0.09,"[276, 73, 82, 103]",0.13,0.0,0.16,0.0,0.38,0.02,0.3,"[538, 203, 17, 20]",0.05,0.01,0.06,0.39,0.16,0.01,0.33,"[509, 291, 25, 32]",0.1,0.0,0.02,0.46,0.19,0.0,0.22
117,"[592, 222, 39, 51]",0.03,0.0,0.03,0.88,0.04,0.0,0.03,"[491, 136, 19, 25]",0.01,0.0,0.0,0.89,0.01,0.0,0.09,"[259, 78, 88, 106]",0.23,0.0,0.08,0.52,0.07,0.0,0.08,"[538, 203, 17, 20]",0.05,0.01,0.06,0.39,0.16,0.01,0.33,"[509, 291, 25, 32]",0.07,0.0,0.02,0.53,0.17,0.0,0.21
118,"[272, 55, 82, 97]",0.04,0.0,0.83,0.02,0.02,0.04,0.04,"[592, 223, 39, 51]",0.01,0.0,0.01,0.94,0.02,0.0,0.02,"[491, 136, 19, 25]",0.01,0.0,0.0,0.89,0.01,0.0,0.09,"[538, 203, 17, 20]",0.05,0.01,0.06,0.38,0.16,0.01,0.33,"[509, 291, 25, 32]",0.08,0.0,0.03,0.5,0.18,0.0,0.22
119,"[227, 81, 86, 105]",0.18,0.0,0.21,0.12,0.33,0.02,0.14,"[491, 137, 18, 24]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,"[593, 223, 38, 51]",0.01,0.0,0.01,0.96,0.01,0.0,0.01,"[537, 203, 17, 20]",0.02,0.0,0.03,0.51,0.1,0.01,0.34,"[510, 291, 24, 32]",0.09,0.0,0.03,0.45,0.2,0.0,0.23
120,"[593, 223, 38, 50]",0.02,0.0,0.02,0.91,0.03,0.01,0.01,"[491, 137, 18, 24]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,"[268, 86, 83, 105]",0.41,0.0,0.08,0.14,0.16,0.0,0.2,"[538, 202, 18, 22]",0.03,0.0,0.02,0.49,0.1,0.01,0.36,"[510, 291, 24, 32]",0.08,0.0,0.03,0.5,0.17,0.0,0.21
121,"[258, 61, 89, 109]",0.14,0.0,0.61,0.02,0.04,0.02,0.15,"[492, 137, 17, 24]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,"[593, 222, 39, 51]",0.04,0.0,0.02,0.9,0.03,0.0,0.01,"[537, 202, 17, 22]",0.01,0.0,0.01,0.25,0.17,0.0,0.55,,,,,,,,
122,"[264, 67, 90, 106]",0.19,0.0,0.4,0.02,0.06,0.1,0.24,"[492, 137, 17, 24]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,"[593, 222, 39, 52]",0.06,0.0,0.03,0.82,0.05,0.0,0.03,"[537, 201, 19, 24]",0.02,0.0,0.01,0.29,0.19,0.0,0.48,,,,,,,,
123,"[250, 71, 89, 110]",0.15,0.0,0.44,0.06,0.22,0.04,0.09,"[492, 136, 18, 25]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[593, 223, 38, 50]",0.01,0.0,0.01,0.94,0.02,0.0,0.01,"[537, 202, 17, 22]",0.01,0.0,0.01,0.21,0.16,0.0,0.6,"[510, 290, 24, 32]",0.12,0.0,0.02,0.44,0.33,0.0,0.09
124,"[263, 74, 84, 108]",0.28,0.0,0.12,0.04,0.06,0.03,0.47,"[592, 224, 38, 49]",0.01,0.0,0.01,0.93,0.02,0.0,0.02,"[492, 137, 18, 24]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[538, 202, 16, 22]",0.04,0.0,0.06,0.33,0.26,0.0,0.31,,,,,,,,
125,"[241, 69, 92, 111]",0.11,0.0,0.59,0.04,0.07,0.06,0.13,"[593, 224, 37, 49]",0.01,0.0,0.01,0.94,0.02,0.0,0.01,"[492, 137, 18, 24]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[538, 202, 16, 22]",0.04,0.0,0.05,0.35,0.25,0.0,0.3,,,,,,,,
126,"[216, 74, 90, 107]",0.48,0.0,0.08,0.29,0.09,0.0,0.06,"[593, 224, 37, 49]",0.01,0.0,0.01,0.94,0.02,0.0,0.01,"[492, 137, 18, 24]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[538, 202, 16, 22]",0.04,0.0,0.05,0.35,0.25,0.0,0.3,,,,,,,,
127,"[594, 222, 38, 51]",0.01,0.0,0.01,0.94,0.02,0.0,0.02,"[491, 136, 19, 25]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[538, 203, 16, 20]",0.02,0.0,0.02,0.35,0.13,0.0,0.48,"[509, 291, 26, 32]",0.09,0.0,0.03,0.3,0.25,0.0,0.33,,,,,,,,
128,"[560, 150, 27, 36]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,"[228, 56, 130, 164]",0.04,0.0,0.15,0.0,0.09,0.02,0.7,,,,,,,,,,,,,,,,,,,,,,,,
129,"[560, 150, 28, 37]",0.0,0.0,0.0,0.96,0.0,0.0,0.03,"[237, 63, 127, 155]",0.07,0.0,0.08,0.01,0.11,0.01,0.72,,,,,,,,,,,,,,,,,,,,,,,,
130,"[560, 150, 28, 37]",0.01,0.0,0.0,0.92,0.0,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,"[560, 150, 28, 36]",0.01,0.0,0.0,0.93,0.0,0.0,0.06,"[211, 61, 127, 155]",0.01,0.0,0.19,0.01,0.03,0.63,0.13,,,,,,,,,,,,,,,,,,,,,,,,
132,"[249, 61, 126, 155]",0.37,0.0,0.31,0.02,0.12,0.0,0.17,"[559, 151, 27, 35]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
133,"[559, 151, 27, 35]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,"[263, 49, 125, 164]",0.03,0.0,0.69,0.03,0.01,0.2,0.05,,,,,,,,,,,,,,,,,,,,,,,,
134,"[559, 150, 27, 37]",0.0,0.0,0.0,0.93,0.0,0.0,0.07,"[252, 48, 124, 159]",0.11,0.0,0.2,0.0,0.16,0.01,0.52,,,,,,,,,,,,,,,,,,,,,,,,
135,"[559, 150, 27, 37]",0.0,0.0,0.0,0.93,0.0,0.0,0.07,"[267, 53, 120, 148]",0.04,0.0,0.89,0.01,0.03,0.01,0.02,,,,,,,,,,,,,,,,,,,,,,,,
136,"[264, 60, 123, 146]",0.02,0.0,0.7,0.0,0.03,0.14,0.11,"[560, 150, 27, 36]",0.0,0.0,0.0,0.96,0.0,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,
137,"[560, 150, 27, 37]",0.01,0.0,0.0,0.96,0.0,0.0,0.04,"[259, 63, 122, 150]",0.18,0.0,0.27,0.18,0.14,0.03,0.21,,,,,,,,,,,,,,,,,,,,,,,,
138,"[560, 150, 27, 37]",0.01,0.0,0.0,0.96,0.0,0.0,0.03,"[269, 61, 117, 149]",0.23,0.0,0.07,0.02,0.2,0.0,0.47,,,,,,,,,,,,,,,,,,,,,,,,
139,"[560, 150, 27, 36]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[249, 55, 121, 147]",0.09,0.0,0.29,0.0,0.06,0.04,0.52,,,,,,,,,,,,,,,,,,,,,,,,
140,"[559, 150, 27, 37]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[262, 74, 122, 154]",0.65,0.0,0.04,0.06,0.14,0.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,
141,"[270, 72, 119, 150]",0.64,0.0,0.06,0.09,0.14,0.01,0.06,"[559, 152, 27, 35]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,
142,"[559, 150, 27, 37]",0.0,0.0,0.0,0.96,0.0,0.0,0.03,"[253, 70, 119, 151]",0.54,0.0,0.04,0.06,0.15,0.01,0.21,,,,,,,,,,,,,,,,,,,,,,,,
143,"[559, 150, 27, 36]",0.0,0.0,0.0,0.96,0.0,0.0,0.03,"[237, 61, 126, 158]",0.0,0.0,0.85,0.0,0.09,0.04,0.02,,,,,,,,,,,,,,,,,,,,,,,,
144,"[260, 52, 130, 162]",0.08,0.0,0.56,0.21,0.03,0.06,0.06,"[558, 154, 27, 32]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,
145,"[559, 150, 28, 36]",0.0,0.0,0.0,0.92,0.0,0.0,0.07,"[220, 52, 130, 154]",0.24,0.0,0.06,0.18,0.22,0.01,0.28,,,,,,,,,,,,,,,,,,,,,,,,
146,"[277, 48, 128, 156]",0.69,0.0,0.04,0.17,0.06,0.01,0.03,"[560, 150, 27, 37]",0.0,0.0,0.0,0.97,0.0,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,
147,"[140, 22, 138, 175]",0.3,0.0,0.05,0.13,0.12,0.02,0.37,"[560, 150, 26, 35]",0.0,0.0,0.0,0.97,0.0,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,
148,"[228, 28, 128, 153]",0.04,0.0,0.1,0.0,0.06,0.22,0.57,"[559, 151, 27, 35]",0.01,0.0,0.0,0.96,0.0,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,
149,"[264, 33, 127, 156]",0.04,0.0,0.04,0.0,0.1,0.0,0.82,"[558, 152, 26, 34]",0.01,0.0,0.0,0.95,0.0,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,
150,"[543, 165, 27, 34]",0.01,0.0,0.0,0.95,0.0,0.0,0.03,"[610, 257, 25, 31]",0.04,0.0,0.03,0.18,0.13,0.01,0.61,"[252, 31, 133, 168]",0.01,0.0,0.6,0.0,0.0,0.37,0.02,,,,,,,,,,,,,,,,
151,"[536, 177, 27, 33]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,"[218, 66, 132, 158]",0.28,0.0,0.03,0.02,0.37,0.0,0.3,"[603, 269, 24, 30]",0.03,0.0,0.02,0.02,0.13,0.0,0.8,,,,,,,,,,,,,,,,
152,"[534, 181, 26, 37]",0.01,0.0,0.0,0.95,0.0,0.0,0.04,"[222, 59, 136, 170]",0.09,0.0,0.46,0.01,0.07,0.12,0.25,"[600, 274, 27, 34]",0.03,0.0,0.07,0.05,0.19,0.01,0.66,,,,,,,,,,,,,,,,
153,"[268, 79, 126, 155]",0.68,0.0,0.1,0.02,0.09,0.0,0.11,"[538, 181, 27, 37]",0.01,0.0,0.0,0.92,0.0,0.0,0.07,"[605, 276, 25, 31]",0.06,0.01,0.03,0.04,0.09,0.0,0.76,,,,,,,,,,,,,,,,
154,"[252, 82, 125, 158]",0.65,0.0,0.13,0.09,0.07,0.01,0.05,"[538, 182, 27, 36]",0.01,0.0,0.0,0.96,0.0,0.0,0.03,"[605, 276, 25, 33]",0.01,0.0,0.05,0.03,0.11,0.01,0.78,,,,,,,,,,,,,,,,
155,"[250, 87, 129, 159]",0.6,0.0,0.01,0.01,0.15,0.0,0.23,"[539, 182, 26, 37]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[606, 277, 23, 29]",0.09,0.0,0.03,0.03,0.06,0.01,0.78,,,,,,,,,,,,,,,,
156,"[204, 76, 129, 158]",0.14,0.0,0.5,0.01,0.09,0.1,0.16,"[539, 182, 27, 36]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[606, 275, 26, 33]",0.08,0.01,0.03,0.04,0.18,0.0,0.66,,,,,,,,,,,,,,,,
157,"[543, 182, 27, 36]",0.0,0.0,0.0,0.95,0.0,0.0,0.04,"[165, 84, 130, 160]",0.47,0.0,0.07,0.02,0.17,0.01,0.25,"[611, 277, 21, 28]",0.02,0.0,0.01,0.01,0.05,0.0,0.91,,,,,,,,,,,,,,,,
158,"[246, 68, 126, 163]",0.02,0.0,0.47,0.0,0.15,0.0,0.35,"[569, 181, 27, 36]",0.01,0.0,0.0,0.96,0.0,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,
159,"[231, 89, 131, 163]",0.24,0.0,0.01,0.14,0.06,0.0,0.54,"[570, 184, 26, 34]",0.0,0.0,0.0,0.97,0.0,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,
160,"[576, 184, 27, 34]",0.0,0.0,0.0,0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,"[584, 182, 27, 36]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[161, 92, 111, 132]",0.73,0.0,0.06,0.0,0.16,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,
162,"[259, 89, 127, 160]",0.44,0.0,0.04,0.06,0.16,0.0,0.31,"[586, 182, 26, 36]",0.01,0.0,0.0,0.98,0.0,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,
