,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4,box5,angry5,disgust5,fear5,happy5,sad5,surprise5,neutral5
195,"[951, 177, 91, 102]",0.38,0.0,0.04,0.0,0.07,0.0,0.51,"[455, 179, 88, 118]",0.82,0.0,0.05,0.01,0.05,0.01,0.06,"[395, 247, 29, 35]",0.17,0.0,0.61,0.05,0.13,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,
196,"[952, 177, 88, 100]",0.43,0.0,0.14,0.0,0.04,0.03,0.36,"[443, 176, 88, 116]",0.56,0.0,0.07,0.04,0.06,0.01,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,"[428, 183, 100, 127]",0.6,0.0,0.07,0.0,0.3,0.0,0.02,"[948, 173, 88, 106]",0.2,0.0,0.01,0.0,0.04,0.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,"[451, 178, 89, 118]",0.52,0.0,0.22,0.01,0.11,0.11,0.03,"[948, 163, 98, 114]",0.05,0.0,0.02,0.0,0.04,0.0,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,"[944, 173, 90, 104]",0.18,0.0,0.02,0.0,0.02,0.0,0.78,"[431, 180, 91, 118]",0.82,0.0,0.06,0.01,0.05,0.05,0.01,"[519, 401, 23, 35]",0.1,0.0,0.16,0.11,0.5,0.01,0.12,,,,,,,,,,,,,,,,,,,,,,,,
200,"[435, 178, 88, 109]",0.52,0.0,0.23,0.0,0.18,0.02,0.05,"[919, 179, 85, 102]",0.59,0.0,0.09,0.0,0.1,0.01,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,"[452, 167, 86, 112]",0.59,0.0,0.15,0.0,0.21,0.03,0.01,"[920, 179, 86, 102]",0.61,0.0,0.09,0.0,0.13,0.01,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,"[455, 176, 91, 117]",0.71,0.0,0.09,0.0,0.18,0.01,0.01,"[923, 181, 80, 97]",0.66,0.0,0.04,0.0,0.1,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,"[469, 177, 83, 110]",0.48,0.0,0.21,0.01,0.09,0.01,0.2,"[930, 178, 87, 101]",0.57,0.0,0.05,0.0,0.12,0.0,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,"[422, 165, 91, 110]",0.45,0.0,0.16,0.01,0.22,0.01,0.15,"[932, 179, 83, 98]",0.71,0.0,0.04,0.0,0.05,0.0,0.2,"[606, 268, 42, 48]",0.18,0.04,0.12,0.09,0.34,0.13,0.1,,,,,,,,,,,,,,,,,,,,,,,,
205,"[934, 180, 83, 97]",0.61,0.0,0.03,0.0,0.04,0.0,0.31,"[438, 172, 91, 115]",0.94,0.0,0.03,0.0,0.02,0.0,0.0,"[369, 271, 33, 39]",0.66,0.0,0.11,0.15,0.05,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,
206,"[937, 179, 83, 99]",0.42,0.0,0.06,0.0,0.05,0.01,0.47,"[448, 177, 89, 107]",0.37,0.01,0.14,0.0,0.33,0.01,0.15,"[519, 391, 32, 50]",0.07,0.0,0.36,0.13,0.23,0.17,0.04,,,,,,,,,,,,,,,,,,,,,,,,
207,"[431, 178, 88, 108]",0.5,0.0,0.25,0.0,0.08,0.16,0.01,"[937, 160, 104, 125]",0.11,0.0,0.06,0.01,0.11,0.01,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,"[452, 175, 86, 111]",0.74,0.0,0.04,0.0,0.2,0.0,0.01,"[954, 162, 99, 119]",0.1,0.0,0.06,0.0,0.1,0.0,0.72,"[365, 272, 37, 42]",0.63,0.0,0.12,0.1,0.07,0.0,0.08,"[440, 509, 58, 68]",0.22,0.02,0.15,0.2,0.36,0.01,0.04,"[349, 296, 175, 227]",0.1,0.0,0.01,0.03,0.28,0.01,0.58,,,,,,,,
209,"[951, 177, 88, 104]",0.21,0.0,0.05,0.0,0.13,0.01,0.6,"[474, 183, 94, 117]",0.45,0.0,0.32,0.0,0.19,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,"[465, 171, 86, 115]",0.65,0.0,0.15,0.01,0.09,0.02,0.07,"[625, 373, 50, 61]",0.22,0.0,0.12,0.09,0.49,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,"[452, 161, 91, 115]",0.33,0.0,0.26,0.0,0.28,0.01,0.11,"[944, 175, 87, 103]",0.12,0.0,0.02,0.0,0.02,0.01,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,"[449, 153, 95, 122]",0.74,0.0,0.08,0.01,0.07,0.01,0.09,"[935, 176, 89, 103]",0.28,0.0,0.05,0.0,0.12,0.0,0.55,"[81, 232, 66, 68]",0.11,0.0,0.13,0.05,0.35,0.01,0.35,,,,,,,,,,,,,,,,,,,,,,,,
213,"[938, 173, 91, 104]",0.13,0.0,0.02,0.0,0.03,0.01,0.82,"[474, 173, 86, 115]",0.47,0.0,0.26,0.01,0.17,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,"[443, 165, 92, 116]",0.77,0.0,0.1,0.0,0.07,0.02,0.04,"[930, 176, 87, 103]",0.13,0.0,0.04,0.0,0.03,0.01,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,"[937, 176, 91, 104]",0.25,0.0,0.03,0.0,0.05,0.0,0.68,"[439, 176, 90, 116]",0.68,0.0,0.08,0.0,0.21,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,"[943, 180, 85, 99]",0.28,0.0,0.1,0.0,0.09,0.01,0.52,"[445, 171, 87, 112]",0.57,0.0,0.09,0.0,0.3,0.01,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,"[453, 168, 85, 114]",0.47,0.0,0.28,0.0,0.17,0.05,0.03,"[928, 175, 89, 104]",0.44,0.0,0.03,0.0,0.03,0.01,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,"[452, 179, 88, 117]",0.79,0.0,0.15,0.0,0.03,0.01,0.02,"[903, 158, 113, 136]",0.31,0.0,0.07,0.0,0.31,0.01,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,"[928, 182, 85, 101]",0.28,0.0,0.16,0.0,0.1,0.0,0.46,"[440, 170, 90, 116]",0.48,0.0,0.15,0.01,0.23,0.04,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,"[928, 177, 93, 107]",0.2,0.0,0.07,0.0,0.1,0.0,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,"[926, 179, 90, 105]",0.39,0.0,0.29,0.0,0.1,0.03,0.18,"[372, 148, 142, 162]",0.6,0.0,0.08,0.01,0.13,0.1,0.08,"[216, 475, 119, 136]",0.16,0.0,0.02,0.08,0.38,0.01,0.36,,,,,,,,,,,,,,,,,,,,,,,,
222,"[454, 193, 90, 123]",0.54,0.0,0.08,0.02,0.13,0.01,0.22,"[919, 185, 80, 97]",0.58,0.0,0.12,0.0,0.09,0.01,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,"[450, 170, 90, 113]",0.53,0.0,0.18,0.01,0.21,0.03,0.04,"[922, 170, 93, 108]",0.12,0.0,0.07,0.01,0.05,0.01,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,"[445, 181, 88, 115]",0.64,0.0,0.08,0.0,0.13,0.14,0.0,"[923, 179, 86, 101]",0.42,0.0,0.05,0.0,0.05,0.0,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,"[929, 179, 82, 99]",0.53,0.0,0.15,0.0,0.11,0.01,0.22,"[441, 174, 83, 111]",0.43,0.0,0.19,0.05,0.05,0.03,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,"[437, 164, 93, 119]",0.4,0.0,0.2,0.01,0.29,0.07,0.03,"[926, 180, 83, 96]",0.36,0.0,0.04,0.0,0.1,0.0,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,"[448, 180, 86, 112]",0.66,0.0,0.09,0.01,0.18,0.01,0.05,"[932, 177, 84, 100]",0.43,0.0,0.08,0.0,0.1,0.0,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,"[948, 172, 92, 105]",0.06,0.0,0.02,0.0,0.03,0.01,0.89,"[438, 169, 89, 118]",0.63,0.0,0.13,0.02,0.17,0.0,0.06,"[461, 325, 31, 44]",0.2,0.0,0.22,0.15,0.31,0.02,0.11,,,,,,,,,,,,,,,,,,,,,,,,
229,"[943, 175, 90, 102]",0.19,0.0,0.06,0.0,0.11,0.01,0.63,"[456, 170, 87, 120]",0.81,0.0,0.04,0.0,0.02,0.01,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,"[944, 175, 89, 101]",0.25,0.0,0.05,0.0,0.08,0.01,0.61,"[451, 166, 98, 131]",0.42,0.0,0.45,0.0,0.1,0.01,0.02,"[150, 649, 31, 41]",0.46,0.0,0.17,0.07,0.26,0.0,0.04,"[478, 305, 34, 41]",0.26,0.0,0.09,0.02,0.3,0.01,0.32,,,,,,,,,,,,,,,,
231,"[944, 174, 91, 102]",0.18,0.0,0.08,0.0,0.1,0.01,0.64,"[436, 162, 92, 117]",0.55,0.0,0.17,0.0,0.25,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,"[943, 174, 93, 103]",0.27,0.0,0.06,0.0,0.1,0.0,0.57,"[438, 190, 91, 117]",0.23,0.0,0.3,0.0,0.45,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,"[945, 175, 84, 102]",0.28,0.0,0.06,0.0,0.07,0.01,0.59,"[450, 180, 92, 120]",0.27,0.0,0.15,0.09,0.23,0.08,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,"[953, 174, 91, 102]",0.2,0.0,0.03,0.0,0.06,0.0,0.7,"[456, 175, 89, 118]",0.32,0.0,0.29,0.01,0.22,0.0,0.16,"[602, 314, 90, 112]",0.09,0.0,0.07,0.34,0.36,0.02,0.11,,,,,,,,,,,,,,,,,,,,,,,,
235,"[447, 171, 89, 115]",0.34,0.0,0.18,0.01,0.4,0.02,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,"[446, 158, 93, 118]",0.19,0.0,0.1,0.08,0.09,0.01,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,"[947, 175, 85, 102]",0.43,0.0,0.12,0.0,0.09,0.01,0.35,"[126, 647, 81, 89]",0.05,0.0,0.25,0.02,0.46,0.02,0.19,"[626, 323, 81, 109]",0.48,0.0,0.11,0.11,0.17,0.08,0.06,"[469, 161, 107, 136]",0.14,0.0,0.41,0.01,0.25,0.02,0.17,,,,,,,,,,,,,,,,
238,"[173, 377, 40, 46]",0.38,0.0,0.16,0.02,0.41,0.02,0.0,"[448, 172, 96, 121]",0.72,0.0,0.07,0.01,0.09,0.04,0.07,"[945, 179, 83, 97]",0.34,0.0,0.14,0.0,0.07,0.0,0.45,"[608, 271, 40, 47]",0.16,0.0,0.07,0.1,0.48,0.0,0.19,,,,,,,,,,,,,,,,
239,"[191, 363, 44, 51]",0.5,0.0,0.07,0.01,0.41,0.01,0.01,"[409, 178, 96, 119]",0.95,0.0,0.02,0.0,0.02,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,"[471, 182, 88, 126]",0.65,0.0,0.14,0.0,0.15,0.01,0.04,"[931, 179, 82, 99]",0.6,0.0,0.13,0.0,0.08,0.0,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,"[434, 171, 92, 121]",0.65,0.0,0.09,0.01,0.1,0.07,0.06,"[934, 182, 79, 95]",0.44,0.0,0.06,0.0,0.1,0.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,"[946, 176, 88, 101]",0.37,0.0,0.06,0.0,0.09,0.01,0.47,"[431, 173, 92, 118]",0.45,0.0,0.13,0.03,0.22,0.04,0.13,"[129, 650, 65, 78]",0.09,0.0,0.26,0.06,0.46,0.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,
243,"[947, 178, 87, 100]",0.47,0.0,0.08,0.0,0.09,0.02,0.34,"[451, 175, 86, 113]",0.15,0.0,0.25,0.21,0.27,0.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,"[951, 176, 89, 104]",0.27,0.0,0.05,0.0,0.08,0.0,0.6,"[450, 169, 89, 116]",0.9,0.0,0.03,0.04,0.01,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,"[951, 175, 90, 103]",0.1,0.0,0.05,0.0,0.06,0.0,0.79,"[461, 175, 85, 114]",0.69,0.0,0.09,0.02,0.07,0.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,"[950, 174, 92, 105]",0.08,0.0,0.02,0.0,0.02,0.0,0.88,"[431, 182, 90, 117]",0.45,0.0,0.14,0.01,0.36,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,"[438, 171, 90, 115]",0.49,0.0,0.15,0.01,0.28,0.03,0.05,"[935, 161, 104, 125]",0.12,0.0,0.1,0.01,0.2,0.0,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,"[427, 179, 91, 119]",0.61,0.0,0.15,0.07,0.13,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,"[929, 178, 89, 101]",0.32,0.0,0.04,0.0,0.03,0.01,0.6,"[412, 171, 93, 116]",0.66,0.0,0.1,0.0,0.2,0.01,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,"[424, 177, 91, 117]",0.29,0.0,0.1,0.0,0.6,0.0,0.01,"[927, 177, 89, 103]",0.38,0.0,0.04,0.0,0.04,0.0,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,"[463, 170, 87, 123]",0.56,0.0,0.16,0.02,0.16,0.01,0.09,"[927, 159, 101, 120]",0.15,0.0,0.11,0.0,0.17,0.0,0.56,"[1174, 294, 49, 63]",0.22,0.0,0.12,0.03,0.57,0.02,0.03,,,,,,,,,,,,,,,,,,,,,,,,
252,"[941, 176, 91, 101]",0.52,0.0,0.06,0.0,0.05,0.01,0.37,"[448, 174, 89, 117]",0.61,0.0,0.15,0.0,0.15,0.06,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,"[929, 176, 87, 101]",0.47,0.0,0.08,0.0,0.07,0.01,0.38,"[445, 165, 93, 118]",0.55,0.0,0.06,0.03,0.1,0.02,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,"[927, 179, 86, 98]",0.59,0.0,0.07,0.0,0.04,0.0,0.3,"[439, 177, 91, 113]",0.16,0.0,0.12,0.0,0.67,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,"[929, 179, 86, 99]",0.65,0.0,0.06,0.0,0.06,0.01,0.23,"[469, 191, 88, 118]",0.67,0.0,0.14,0.02,0.11,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,"[928, 178, 85, 99]",0.69,0.0,0.07,0.0,0.07,0.0,0.17,"[459, 174, 89, 124]",0.5,0.0,0.14,0.01,0.2,0.0,0.14,"[716, 313, 38, 44]",0.15,0.0,0.05,0.24,0.51,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,
257,"[926, 180, 84, 99]",0.44,0.0,0.07,0.0,0.09,0.0,0.39,"[442, 181, 90, 113]",0.28,0.0,0.37,0.01,0.23,0.09,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,"[927, 178, 86, 99]",0.64,0.0,0.05,0.0,0.07,0.0,0.23,"[435, 178, 90, 114]",0.31,0.0,0.17,0.0,0.45,0.01,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,"[450, 171, 95, 124]",0.68,0.0,0.1,0.06,0.1,0.04,0.03,"[928, 178, 86, 101]",0.46,0.0,0.05,0.0,0.04,0.01,0.45,"[730, 307, 39, 48]",0.23,0.0,0.08,0.37,0.23,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,
260,"[922, 156, 105, 126]",0.04,0.0,0.07,0.0,0.19,0.0,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,"[443, 176, 92, 114]",0.5,0.0,0.28,0.0,0.19,0.02,0.0,"[922, 168, 96, 110]",0.11,0.0,0.16,0.0,0.11,0.01,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,"[930, 179, 84, 98]",0.61,0.0,0.05,0.0,0.05,0.0,0.28,"[446, 169, 91, 114]",0.09,0.0,0.2,0.02,0.25,0.0,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,"[442, 169, 93, 119]",0.43,0.0,0.17,0.01,0.29,0.01,0.09,"[926, 179, 89, 100]",0.67,0.0,0.05,0.0,0.03,0.0,0.25,"[474, 478, 23, 27]",0.12,0.0,0.07,0.1,0.64,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,
264,"[453, 173, 87, 114]",0.75,0.0,0.12,0.0,0.04,0.01,0.07,"[721, 301, 41, 51]",0.07,0.0,0.1,0.1,0.43,0.0,0.3,"[515, 424, 61, 96]",0.2,0.0,0.17,0.07,0.3,0.01,0.26,,,,,,,,,,,,,,,,,,,,,,,,
265,"[939, 176, 89, 101]",0.34,0.0,0.07,0.0,0.04,0.01,0.53,"[436, 189, 88, 113]",0.44,0.0,0.16,0.02,0.25,0.01,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,"[940, 176, 88, 105]",0.16,0.0,0.05,0.0,0.04,0.0,0.74,"[433, 167, 90, 111]",0.14,0.0,0.11,0.02,0.15,0.0,0.58,"[66, 267, 45, 56]",0.3,0.0,0.13,0.19,0.33,0.02,0.03,,,,,,,,,,,,,,,,,,,,,,,,
267,"[941, 177, 87, 102]",0.23,0.0,0.04,0.0,0.04,0.0,0.69,"[452, 182, 97, 124]",0.81,0.0,0.02,0.01,0.06,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,"[428, 187, 92, 114]",0.97,0.0,0.01,0.0,0.01,0.0,0.01,"[926, 160, 101, 118]",0.14,0.0,0.11,0.01,0.19,0.0,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,"[934, 178, 83, 98]",0.5,0.0,0.13,0.0,0.04,0.01,0.33,"[693, 310, 41, 48]",0.23,0.0,0.08,0.14,0.46,0.0,0.08,"[428, 174, 88, 113]",0.47,0.0,0.31,0.0,0.17,0.01,0.04,"[38, 265, 46, 62]",0.27,0.02,0.04,0.13,0.51,0.01,0.02,,,,,,,,,,,,,,,,
270,"[934, 177, 84, 100]",0.35,0.0,0.11,0.0,0.04,0.01,0.48,"[455, 177, 87, 118]",0.44,0.0,0.27,0.03,0.12,0.02,0.12,"[691, 314, 42, 49]",0.33,0.0,0.18,0.13,0.28,0.0,0.08,"[38, 266, 44, 57]",0.16,0.03,0.11,0.06,0.62,0.01,0.02,,,,,,,,,,,,,,,,
271,"[925, 179, 84, 98]",0.42,0.0,0.1,0.0,0.06,0.01,0.4,"[32, 260, 54, 72]",0.41,0.0,0.07,0.01,0.43,0.01,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,"[432, 178, 89, 113]",0.97,0.0,0.01,0.0,0.01,0.0,0.0,"[921, 180, 83, 97]",0.53,0.0,0.06,0.0,0.11,0.0,0.29,"[47, 266, 50, 64]",0.51,0.02,0.06,0.12,0.24,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,
273,"[75, 264, 50, 64]",0.5,0.0,0.04,0.05,0.39,0.0,0.01,"[920, 171, 93, 107]",0.44,0.0,0.06,0.0,0.05,0.01,0.43,"[426, 173, 90, 115]",0.67,0.0,0.2,0.01,0.09,0.01,0.02,,,,,,,,,,,,,,,,,,,,,,,,
274,"[432, 171, 90, 116]",0.3,0.0,0.14,0.0,0.55,0.0,0.01,"[921, 181, 81, 95]",0.61,0.0,0.04,0.0,0.07,0.0,0.28,"[82, 262, 54, 68]",0.67,0.0,0.05,0.03,0.23,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
275,"[927, 180, 82, 97]",0.42,0.0,0.09,0.0,0.08,0.01,0.41,"[452, 165, 91, 124]",0.32,0.0,0.04,0.15,0.04,0.03,0.43,"[80, 260, 54, 68]",0.63,0.0,0.03,0.06,0.24,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,
276,"[466, 182, 86, 111]",0.71,0.0,0.05,0.01,0.09,0.0,0.14,"[926, 179, 85, 100]",0.53,0.0,0.04,0.0,0.07,0.0,0.36,"[661, 310, 38, 46]",0.32,0.0,0.05,0.27,0.28,0.0,0.08,"[68, 259, 54, 70]",0.76,0.0,0.02,0.01,0.2,0.0,0.01,"[658, 349, 99, 138]",0.15,0.0,0.1,0.01,0.62,0.0,0.11,,,,,,,,
277,"[926, 180, 86, 98]",0.41,0.0,0.1,0.0,0.08,0.01,0.39,"[438, 173, 90, 118]",0.33,0.0,0.07,0.0,0.11,0.45,0.03,"[43, 264, 46, 63]",0.62,0.04,0.11,0.04,0.17,0.01,0.02,"[622, 300, 35, 46]",0.14,0.0,0.16,0.08,0.48,0.01,0.12,,,,,,,,,,,,,,,,
278,"[434, 170, 90, 116]",0.72,0.0,0.08,0.0,0.14,0.01,0.04,"[930, 180, 81, 98]",0.38,0.0,0.11,0.0,0.18,0.0,0.33,"[38, 267, 45, 60]",0.36,0.06,0.13,0.12,0.29,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,
279,"[437, 186, 91, 114]",0.57,0.0,0.13,0.01,0.27,0.01,0.02,"[928, 180, 79, 95]",0.52,0.0,0.08,0.0,0.07,0.01,0.33,"[33, 261, 50, 64]",0.32,0.01,0.08,0.02,0.49,0.01,0.07,,,,,,,,,,,,,,,,,,,,,,,,
280,"[431, 192, 98, 122]",0.5,0.0,0.2,0.0,0.29,0.01,0.0,"[29, 261, 51, 67]",0.59,0.03,0.09,0.02,0.23,0.01,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,"[451, 186, 91, 116]",0.44,0.0,0.27,0.0,0.14,0.12,0.02,"[932, 178, 85, 99]",0.51,0.0,0.06,0.0,0.07,0.0,0.36,"[30, 262, 52, 67]",0.69,0.05,0.05,0.03,0.15,0.01,0.03,,,,,,,,,,,,,,,,,,,,,,,,
282,"[926, 180, 83, 97]",0.49,0.0,0.04,0.0,0.07,0.0,0.39,"[455, 174, 86, 113]",0.74,0.0,0.11,0.01,0.07,0.0,0.08,"[1094, 247, 58, 65]",0.07,0.0,0.1,0.0,0.76,0.02,0.04,"[40, 265, 45, 62]",0.36,0.06,0.13,0.1,0.31,0.01,0.03,,,,,,,,,,,,,,,,
283,"[928, 179, 83, 98]",0.61,0.0,0.07,0.0,0.04,0.01,0.27,"[466, 169, 88, 124]",0.65,0.0,0.14,0.02,0.12,0.0,0.07,"[1183, 226, 64, 78]",0.28,0.0,0.04,0.21,0.3,0.0,0.17,,,,,,,,,,,,,,,,,,,,,,,,
284,"[445, 171, 90, 117]",0.27,0.0,0.14,0.0,0.56,0.01,0.02,"[928, 178, 84, 100]",0.44,0.0,0.05,0.0,0.06,0.0,0.44,"[1189, 233, 76, 88]",0.24,0.0,0.02,0.34,0.29,0.0,0.11,"[33, 267, 51, 65]",0.6,0.0,0.06,0.01,0.3,0.01,0.01,,,,,,,,,,,,,,,,
285,"[466, 181, 89, 117]",0.2,0.0,0.11,0.62,0.03,0.01,0.02,"[929, 156, 105, 130]",0.23,0.0,0.21,0.02,0.22,0.01,0.32,"[35, 264, 50, 64]",0.64,0.01,0.04,0.02,0.27,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,
286,"[932, 178, 82, 98]",0.58,0.0,0.05,0.0,0.06,0.0,0.31,"[440, 183, 91, 116]",0.65,0.0,0.24,0.01,0.08,0.01,0.01,"[42, 269, 45, 56]",0.34,0.03,0.15,0.02,0.42,0.03,0.01,,,,,,,,,,,,,,,,,,,,,,,,
287,"[931, 174, 89, 106]",0.28,0.0,0.06,0.0,0.06,0.01,0.58,"[429, 188, 83, 104]",0.18,0.01,0.34,0.02,0.24,0.02,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,"[939, 178, 90, 103]",0.44,0.0,0.04,0.0,0.05,0.01,0.46,"[435, 178, 87, 109]",0.41,0.0,0.09,0.0,0.49,0.01,0.01,"[51, 265, 45, 57]",0.14,0.08,0.12,0.3,0.31,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,
289,"[442, 170, 86, 112]",0.42,0.0,0.3,0.01,0.15,0.05,0.07,"[59, 260, 50, 66]",0.11,0.01,0.12,0.49,0.22,0.01,0.04,"[944, 176, 88, 104]",0.3,0.0,0.04,0.0,0.07,0.0,0.58,,,,,,,,,,,,,,,,,,,,,,,,
290,"[942, 177, 87, 102]",0.47,0.0,0.06,0.0,0.1,0.01,0.37,"[460, 189, 91, 121]",0.68,0.0,0.23,0.01,0.05,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,"[946, 178, 89, 100]",0.59,0.0,0.05,0.0,0.05,0.0,0.31,"[452, 168, 95, 121]",0.3,0.0,0.13,0.1,0.2,0.05,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,"[947, 178, 87, 101]",0.5,0.0,0.07,0.0,0.06,0.01,0.37,"[448, 170, 89, 117]",0.53,0.0,0.26,0.0,0.19,0.02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,"[940, 177, 86, 102]",0.34,0.0,0.07,0.0,0.04,0.01,0.54,"[450, 189, 91, 117]",0.51,0.0,0.22,0.0,0.11,0.07,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,"[445, 181, 89, 119]",0.7,0.0,0.11,0.02,0.1,0.02,0.04,"[939, 177, 86, 102]",0.4,0.0,0.05,0.0,0.05,0.01,0.49,"[36, 268, 44, 56]",0.47,0.02,0.03,0.05,0.41,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,
295,"[434, 170, 93, 117]",0.41,0.0,0.2,0.03,0.27,0.01,0.09,"[939, 178, 86, 101]",0.21,0.0,0.05,0.0,0.03,0.01,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,"[940, 176, 89, 102]",0.29,0.0,0.05,0.0,0.05,0.0,0.61,"[480, 192, 88, 114]",0.58,0.0,0.16,0.0,0.22,0.01,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,"[947, 177, 86, 100]",0.35,0.0,0.05,0.0,0.02,0.01,0.57,"[395, 190, 93, 121]",0.59,0.0,0.09,0.04,0.21,0.03,0.04,"[662, 308, 43, 52]",0.23,0.0,0.05,0.26,0.33,0.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,
