,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4
113,"[951, 153, 94, 115]",0.51,0.0,0.08,0.0,0.3,0.0,0.11,"[444, 193, 98, 122]",0.51,0.0,0.04,0.01,0.12,0.0,0.33,,,,,,,,,,,,,,,,,,,,,,,,
114,"[941, 152, 96, 119]",0.87,0.0,0.06,0.0,0.04,0.0,0.02,"[438, 195, 97, 123]",0.53,0.0,0.03,0.0,0.06,0.02,0.36,,,,,,,,,,,,,,,,,,,,,,,,
115,"[940, 155, 95, 120]",0.77,0.0,0.13,0.0,0.06,0.0,0.04,"[443, 183, 100, 129]",0.11,0.0,0.03,0.0,0.22,0.0,0.65,"[424, 235, 335, 361]",0.11,0.0,0.01,0.47,0.32,0.0,0.08,,,,,,,,,,,,,,,,
116,"[941, 156, 97, 118]",0.54,0.0,0.22,0.0,0.17,0.0,0.07,"[434, 190, 100, 126]",0.37,0.0,0.2,0.0,0.19,0.08,0.16,,,,,,,,,,,,,,,,,,,,,,,,
117,"[937, 150, 96, 120]",0.48,0.0,0.16,0.0,0.25,0.0,0.11,"[436, 184, 105, 132]",0.27,0.0,0.03,0.0,0.22,0.0,0.47,"[421, 241, 343, 366]",0.08,0.0,0.01,0.3,0.4,0.0,0.2,,,,,,,,,,,,,,,,
118,"[441, 184, 101, 127]",0.18,0.0,0.02,0.0,0.24,0.0,0.56,"[914, 155, 101, 125]",0.52,0.0,0.17,0.02,0.19,0.01,0.08,"[259, 247, 24, 28]",0.06,0.0,0.08,0.26,0.58,0.0,0.02,"[451, 227, 297, 373]",0.05,0.0,0.01,0.14,0.56,0.01,0.22,,,,,,,,
119,"[942, 152, 99, 120]",0.75,0.01,0.06,0.0,0.11,0.0,0.07,"[417, 202, 93, 117]",0.6,0.0,0.09,0.01,0.1,0.04,0.17,"[1160, 232, 25, 30]",0.04,0.0,0.01,0.85,0.05,0.01,0.03,,,,,,,,,,,,,,,,
120,"[953, 150, 97, 119]",0.19,0.01,0.12,0.0,0.39,0.0,0.29,"[437, 183, 105, 134]",0.14,0.0,0.02,0.0,0.15,0.0,0.7,"[545, 246, 42, 51]",0.4,0.0,0.09,0.02,0.45,0.0,0.04,,,,,,,,,,,,,,,,
121,"[933, 158, 91, 117]",0.64,0.0,0.09,0.0,0.14,0.0,0.12,"[431, 189, 103, 131]",0.42,0.0,0.04,0.0,0.06,0.02,0.46,"[107, 247, 53, 67]",0.44,0.01,0.04,0.0,0.27,0.0,0.24,"[432, 255, 289, 324]",0.02,0.0,0.02,0.08,0.39,0.01,0.48,,,,,,,,
122,"[924, 159, 90, 116]",0.34,0.0,0.29,0.0,0.29,0.01,0.07,"[427, 201, 99, 123]",0.59,0.0,0.04,0.01,0.09,0.02,0.25,"[440, 249, 350, 375]",0.03,0.0,0.0,0.54,0.28,0.0,0.14,,,,,,,,,,,,,,,,
123,"[439, 185, 106, 129]",0.38,0.0,0.05,0.0,0.1,0.0,0.45,"[914, 156, 101, 123]",0.43,0.0,0.29,0.0,0.22,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,
124,"[924, 157, 95, 119]",0.41,0.0,0.34,0.0,0.2,0.0,0.04,"[441, 189, 99, 129]",0.33,0.0,0.1,0.0,0.23,0.01,0.32,,,,,,,,,,,,,,,,,,,,,,,,
125,"[946, 151, 96, 116]",0.59,0.01,0.06,0.01,0.18,0.0,0.16,"[409, 198, 100, 120]",0.45,0.0,0.18,0.0,0.2,0.02,0.15,"[431, 261, 340, 366]",0.1,0.0,0.01,0.07,0.63,0.04,0.15,,,,,,,,,,,,,,,,
126,"[950, 158, 94, 115]",0.16,0.01,0.18,0.0,0.61,0.0,0.04,"[417, 202, 103, 123]",0.36,0.0,0.07,0.01,0.34,0.04,0.19,,,,,,,,,,,,,,,,,,,,,,,,
127,"[949, 152, 99, 120]",0.21,0.04,0.14,0.0,0.3,0.0,0.3,"[414, 194, 98, 123]",0.24,0.0,0.09,0.0,0.24,0.02,0.42,,,,,,,,,,,,,,,,,,,,,,,,
128,"[942, 150, 97, 118]",0.67,0.0,0.07,0.0,0.14,0.0,0.11,"[407, 198, 94, 114]",0.39,0.0,0.3,0.0,0.17,0.09,0.04,,,,,,,,,,,,,,,,,,,,,,,,
129,"[913, 157, 99, 120]",0.52,0.01,0.17,0.0,0.24,0.0,0.06,"[377, 186, 104, 131]",0.46,0.0,0.03,0.01,0.13,0.0,0.38,"[701, 271, 34, 43]",0.32,0.0,0.11,0.01,0.43,0.0,0.14,,,,,,,,,,,,,,,,
130,"[907, 153, 103, 126]",0.45,0.0,0.19,0.01,0.24,0.01,0.09,"[441, 197, 100, 123]",0.27,0.0,0.22,0.0,0.26,0.02,0.23,"[450, 267, 350, 363]",0.11,0.0,0.01,0.06,0.67,0.12,0.03,,,,,,,,,,,,,,,,
131,"[437, 182, 104, 129]",0.28,0.0,0.03,0.0,0.21,0.0,0.48,"[906, 158, 102, 123]",0.38,0.0,0.31,0.01,0.15,0.02,0.13,"[450, 259, 333, 361]",0.04,0.0,0.0,0.21,0.54,0.0,0.21,,,,,,,,,,,,,,,,
132,"[913, 164, 91, 112]",0.34,0.0,0.24,0.0,0.36,0.0,0.06,"[442, 185, 102, 127]",0.16,0.0,0.07,0.0,0.33,0.0,0.44,,,,,,,,,,,,,,,,,,,,,,,,
133,"[914, 164, 90, 110]",0.22,0.0,0.41,0.0,0.33,0.0,0.04,"[418, 188, 103, 129]",0.28,0.0,0.05,0.0,0.2,0.04,0.44,"[451, 257, 328, 370]",0.16,0.0,0.01,0.31,0.38,0.01,0.13,,,,,,,,,,,,,,,,
134,"[915, 162, 89, 110]",0.31,0.0,0.49,0.0,0.17,0.0,0.02,"[438, 192, 101, 124]",0.76,0.0,0.01,0.0,0.04,0.0,0.19,,,,,,,,,,,,,,,,,,,,,,,,
135,"[454, 198, 105, 131]",0.08,0.0,0.02,0.0,0.09,0.0,0.81,"[923, 163, 86, 112]",0.33,0.0,0.36,0.0,0.28,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,
136,"[939, 155, 100, 124]",0.63,0.01,0.1,0.0,0.16,0.0,0.1,"[419, 203, 98, 120]",0.42,0.0,0.14,0.01,0.14,0.02,0.27,,,,,,,,,,,,,,,,,,,,,,,,
137,"[923, 155, 100, 124]",0.7,0.0,0.09,0.0,0.1,0.0,0.11,"[425, 193, 102, 123]",0.31,0.0,0.02,0.01,0.08,0.0,0.58,,,,,,,,,,,,,,,,,,,,,,,,
138,"[908, 154, 104, 128]",0.49,0.0,0.12,0.01,0.11,0.05,0.21,"[428, 198, 97, 120]",0.5,0.0,0.12,0.0,0.19,0.08,0.11,,,,,,,,,,,,,,,,,,,,,,,,
139,"[445, 184, 100, 127]",0.36,0.0,0.1,0.0,0.25,0.0,0.28,"[911, 160, 95, 115]",0.48,0.0,0.3,0.0,0.16,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,
140,"[431, 189, 102, 131]",0.6,0.0,0.06,0.0,0.11,0.04,0.2,"[922, 153, 91, 123]",0.64,0.0,0.07,0.0,0.25,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,
141,"[444, 189, 95, 125]",0.46,0.0,0.03,0.0,0.09,0.0,0.41,"[921, 159, 88, 112]",0.21,0.0,0.3,0.0,0.38,0.03,0.08,,,,,,,,,,,,,,,,,,,,,,,,
142,"[914, 163, 87, 111]",0.25,0.0,0.38,0.0,0.33,0.0,0.03,"[675, 200, 42, 53]",0.51,0.0,0.03,0.04,0.35,0.0,0.06,"[452, 187, 104, 132]",0.27,0.0,0.09,0.0,0.37,0.0,0.26,,,,,,,,,,,,,,,,
143,"[936, 159, 95, 115]",0.3,0.01,0.15,0.0,0.36,0.0,0.18,"[224, 209, 56, 69]",0.22,0.0,0.08,0.01,0.56,0.0,0.13,"[453, 192, 98, 124]",0.37,0.0,0.03,0.01,0.12,0.0,0.47,,,,,,,,,,,,,,,,
144,"[942, 155, 97, 116]",0.68,0.01,0.12,0.0,0.12,0.0,0.07,"[428, 197, 94, 118]",0.63,0.0,0.09,0.0,0.15,0.01,0.11,,,,,,,,,,,,,,,,,,,,,,,,
145,"[919, 156, 95, 117]",0.46,0.0,0.3,0.0,0.18,0.0,0.06,"[441, 188, 99, 126]",0.27,0.0,0.01,0.0,0.09,0.01,0.62,"[452, 267, 303, 330]",0.13,0.0,0.0,0.12,0.43,0.0,0.31,,,,,,,,,,,,,,,,
146,"[431, 191, 102, 129]",0.27,0.0,0.03,0.0,0.04,0.51,0.15,"[921, 158, 90, 113]",0.43,0.0,0.33,0.0,0.2,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,
147,"[935, 147, 96, 119]",0.78,0.0,0.04,0.0,0.12,0.0,0.06,"[437, 190, 105, 130]",0.13,0.0,0.02,0.0,0.13,0.1,0.61,,,,,,,,,,,,,,,,,,,,,,,,
148,"[931, 155, 89, 114]",0.4,0.0,0.11,0.0,0.36,0.0,0.13,"[444, 189, 102, 130]",0.27,0.0,0.02,0.02,0.1,0.01,0.57,,,,,,,,,,,,,,,,,,,,,,,,
149,"[949, 153, 94, 114]",0.34,0.01,0.17,0.0,0.32,0.0,0.16,"[411, 200, 98, 123]",0.45,0.0,0.14,0.04,0.12,0.19,0.07,,,,,,,,,,,,,,,,,,,,,,,,
150,"[937, 156, 96, 118]",0.43,0.0,0.07,0.01,0.19,0.0,0.31,"[440, 194, 99, 128]",0.35,0.0,0.04,0.01,0.1,0.06,0.44,,,,,,,,,,,,,,,,,,,,,,,,
151,"[917, 159, 96, 120]",0.43,0.0,0.24,0.0,0.23,0.0,0.09,"[442, 192, 106, 132]",0.38,0.0,0.03,0.01,0.25,0.05,0.28,,,,,,,,,,,,,,,,,,,,,,,,
152,"[429, 187, 104, 132]",0.17,0.0,0.03,0.0,0.23,0.06,0.5,"[914, 157, 99, 122]",0.15,0.0,0.13,0.0,0.5,0.0,0.22,"[429, 241, 328, 379]",0.19,0.0,0.01,0.16,0.49,0.0,0.14,,,,,,,,,,,,,,,,
153,"[917, 160, 91, 115]",0.51,0.0,0.23,0.0,0.25,0.0,0.01,"[440, 188, 102, 127]",0.1,0.0,0.06,0.0,0.27,0.0,0.56,,,,,,,,,,,,,,,,,,,,,,,,
154,"[936, 160, 92, 116]",0.41,0.0,0.1,0.0,0.32,0.0,0.15,"[424, 197, 100, 118]",0.28,0.0,0.03,0.0,0.14,0.01,0.53,"[440, 268, 304, 351]",0.02,0.0,0.01,0.02,0.82,0.0,0.12,,,,,,,,,,,,,,,,
155,"[438, 191, 107, 129]",0.15,0.0,0.09,0.0,0.15,0.03,0.58,"[937, 154, 100, 119]",0.4,0.0,0.06,0.0,0.23,0.0,0.31,,,,,,,,,,,,,,,,,,,,,,,,
156,"[426, 193, 100, 122]",0.34,0.0,0.1,0.0,0.06,0.01,0.48,"[915, 152, 101, 121]",0.56,0.0,0.13,0.0,0.25,0.0,0.06,"[434, 246, 333, 375]",0.06,0.0,0.07,0.03,0.73,0.0,0.1,,,,,,,,,,,,,,,,
157,"[424, 188, 106, 127]",0.09,0.0,0.05,0.0,0.38,0.0,0.47,"[918, 153, 99, 121]",0.54,0.0,0.16,0.0,0.22,0.0,0.08,"[428, 247, 328, 379]",0.09,0.0,0.03,0.16,0.56,0.02,0.15,,,,,,,,,,,,,,,,
158,"[925, 158, 94, 118]",0.59,0.0,0.11,0.0,0.2,0.0,0.1,"[441, 196, 107, 126]",0.15,0.0,0.05,0.01,0.22,0.0,0.57,,,,,,,,,,,,,,,,,,,,,,,,
159,"[925, 159, 95, 119]",0.48,0.0,0.21,0.0,0.2,0.0,0.1,"[432, 193, 98, 125]",0.36,0.0,0.15,0.0,0.22,0.06,0.2,,,,,,,,,,,,,,,,,,,,,,,,
160,"[922, 165, 86, 112]",0.14,0.0,0.3,0.0,0.48,0.0,0.07,"[439, 192, 99, 124]",0.11,0.0,0.05,0.0,0.06,0.01,0.76,"[436, 260, 306, 364]",0.03,0.0,0.0,0.02,0.71,0.02,0.21,,,,,,,,,,,,,,,,
161,"[911, 165, 93, 110]",0.32,0.01,0.44,0.0,0.2,0.0,0.03,"[423, 205, 87, 111]",0.39,0.0,0.08,0.0,0.27,0.01,0.25,"[422, 244, 323, 373]",0.07,0.0,0.0,0.24,0.32,0.01,0.35,,,,,,,,,,,,,,,,
162,"[925, 165, 101, 126]",0.45,0.0,0.36,0.0,0.13,0.0,0.06,"[413, 204, 100, 125]",0.27,0.0,0.22,0.0,0.37,0.01,0.13,"[431, 240, 335, 397]",0.12,0.0,0.01,0.08,0.57,0.06,0.15,,,,,,,,,,,,,,,,
163,"[930, 149, 103, 128]",0.93,0.0,0.03,0.0,0.03,0.0,0.02,"[440, 188, 102, 133]",0.17,0.0,0.09,0.0,0.27,0.02,0.45,,,,,,,,,,,,,,,,,,,,,,,,
164,"[937, 148, 96, 121]",0.77,0.0,0.09,0.01,0.08,0.0,0.05,"[408, 197, 99, 123]",0.2,0.0,0.29,0.02,0.26,0.09,0.14,,,,,,,,,,,,,,,,,,,,,,,,
165,"[931, 152, 98, 122]",0.75,0.0,0.07,0.0,0.14,0.0,0.04,"[437, 187, 101, 126]",0.57,0.0,0.03,0.0,0.1,0.01,0.29,"[438, 249, 321, 381]",0.03,0.0,0.0,0.03,0.62,0.01,0.3,,,,,,,,,,,,,,,,
166,"[419, 193, 100, 123]",0.22,0.0,0.1,0.01,0.24,0.07,0.36,"[905, 166, 91, 110]",0.26,0.0,0.39,0.0,0.31,0.0,0.02,"[426, 245, 343, 381]",0.05,0.0,0.02,0.04,0.71,0.02,0.16,,,,,,,,,,,,,,,,
167,"[911, 157, 98, 118]",0.36,0.0,0.28,0.0,0.3,0.01,0.05,"[408, 196, 97, 119]",0.23,0.0,0.09,0.0,0.32,0.03,0.33,"[86, 295, 53, 65]",0.08,0.0,0.01,0.69,0.05,0.0,0.17,"[429, 239, 326, 388]",0.05,0.0,0.0,0.2,0.58,0.0,0.16,,,,,,,,
168,"[437, 187, 102, 127]",0.06,0.0,0.02,0.0,0.2,0.0,0.72,"[923, 167, 84, 110]",0.12,0.0,0.28,0.0,0.56,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,
169,"[436, 187, 103, 127]",0.08,0.0,0.02,0.0,0.12,0.0,0.78,"[923, 167, 84, 109]",0.15,0.0,0.29,0.0,0.51,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,
170,"[436, 187, 103, 127]",0.08,0.0,0.02,0.0,0.12,0.0,0.78,"[923, 167, 84, 109]",0.15,0.0,0.29,0.0,0.51,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,
171,"[436, 187, 103, 127]",0.08,0.0,0.02,0.0,0.12,0.0,0.78,"[923, 167, 84, 109]",0.15,0.0,0.29,0.0,0.51,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,
172,"[436, 187, 103, 127]",0.08,0.0,0.02,0.0,0.12,0.0,0.78,"[923, 167, 84, 109]",0.15,0.0,0.29,0.0,0.51,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,
173,"[436, 187, 103, 127]",0.08,0.0,0.02,0.0,0.12,0.0,0.78,"[923, 167, 84, 109]",0.15,0.0,0.29,0.0,0.51,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,
174,"[438, 189, 101, 124]",0.1,0.0,0.05,0.0,0.23,0.0,0.62,"[923, 167, 84, 109]",0.14,0.0,0.3,0.0,0.51,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,
175,"[438, 189, 101, 124]",0.1,0.0,0.05,0.0,0.23,0.0,0.62,"[923, 167, 84, 109]",0.14,0.0,0.3,0.0,0.51,0.0,0.04,"[426, 247, 311, 374]",0.08,0.0,0.01,0.01,0.7,0.01,0.19,,,,,,,,,,,,,,,,
