,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4,box5,angry5,disgust5,fear5,happy5,sad5,surprise5,neutral5
216,"[551, 188, 126, 150]",0.04,0.0,0.01,0.11,0.03,0.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,"[550, 190, 126, 152]",0.07,0.0,0.01,0.06,0.02,0.0,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,"[551, 190, 124, 151]",0.04,0.0,0.01,0.04,0.02,0.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,"[551, 193, 123, 149]",0.07,0.0,0.01,0.02,0.04,0.0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,"[558, 187, 121, 150]",0.4,0.0,0.05,0.01,0.06,0.03,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,"[557, 184, 123, 148]",0.2,0.0,0.02,0.03,0.04,0.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,"[557, 189, 121, 149]",0.09,0.0,0.01,0.17,0.03,0.01,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,"[553, 191, 124, 146]",0.1,0.0,0.02,0.0,0.05,0.0,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,"[553, 193, 125, 149]",0.06,0.0,0.0,0.0,0.02,0.0,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,"[558, 191, 121, 146]",0.03,0.0,0.01,0.03,0.02,0.0,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,"[552, 192, 126, 149]",0.03,0.0,0.01,0.07,0.01,0.0,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,"[562, 190, 121, 148]",0.15,0.0,0.0,0.01,0.05,0.0,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,"[559, 190, 120, 152]",0.14,0.0,0.04,0.0,0.06,0.02,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,"[563, 186, 122, 150]",0.05,0.0,0.0,0.04,0.03,0.0,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,"[570, 192, 117, 143]",0.09,0.0,0.01,0.01,0.03,0.0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,"[580, 187, 118, 146]",0.24,0.0,0.1,0.03,0.05,0.04,0.54,"[583, 325, 178, 227]",0.05,0.0,0.08,0.03,0.63,0.01,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,"[576, 186, 120, 146]",0.15,0.0,0.06,0.04,0.09,0.02,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,"[584, 183, 121, 145]",0.09,0.0,0.05,0.02,0.12,0.01,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,"[583, 187, 121, 147]",0.07,0.0,0.03,0.08,0.09,0.01,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,"[583, 188, 119, 146]",0.09,0.0,0.02,0.01,0.09,0.0,0.79,"[585, 317, 190, 251]",0.05,0.0,0.02,0.15,0.48,0.01,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,"[585, 188, 119, 147]",0.05,0.0,0.02,0.01,0.06,0.0,0.85,"[583, 312, 193, 256]",0.07,0.0,0.04,0.1,0.65,0.01,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,"[586, 188, 121, 146]",0.05,0.0,0.03,0.0,0.09,0.0,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,"[589, 189, 118, 144]",0.08,0.0,0.02,0.0,0.05,0.0,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,"[590, 192, 119, 148]",0.07,0.0,0.1,0.06,0.1,0.01,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,"[591, 188, 118, 146]",0.07,0.0,0.03,0.01,0.07,0.0,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,"[590, 188, 117, 149]",0.16,0.0,0.13,0.03,0.14,0.01,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,"[590, 188, 117, 148]",0.03,0.0,0.05,0.06,0.08,0.0,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,"[587, 184, 116, 146]",0.15,0.0,0.13,0.0,0.12,0.01,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,"[590, 190, 116, 145]",0.12,0.0,0.07,0.04,0.1,0.01,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,"[592, 193, 118, 146]",0.12,0.0,0.06,0.0,0.09,0.01,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,"[589, 191, 119, 146]",0.04,0.0,0.01,0.02,0.04,0.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,"[583, 187, 121, 143]",0.15,0.0,0.08,0.0,0.1,0.01,0.66,"[581, 304, 199, 269]",0.06,0.0,0.03,0.12,0.64,0.01,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,"[581, 188, 122, 145]",0.12,0.0,0.05,0.06,0.12,0.01,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,"[584, 189, 120, 147]",0.09,0.0,0.04,0.03,0.1,0.0,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,"[602, 194, 111, 141]",0.41,0.0,0.02,0.0,0.12,0.01,0.44,"[586, 323, 183, 245]",0.05,0.0,0.05,0.07,0.52,0.01,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,"[584, 194, 118, 144]",0.04,0.0,0.01,0.01,0.04,0.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
