,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4,box5,angry5,disgust5,fear5,happy5,sad5,surprise5,neutral5,box6,angry6,disgust6,fear6,happy6,sad6,surprise6,neutral6,box7,angry7,disgust7,fear7,happy7,sad7,surprise7,neutral7,box8,angry8,disgust8,fear8,happy8,sad8,surprise8,neutral8,box9,angry9,disgust9,fear9,happy9,sad9,surprise9,neutral9,box10,angry10,disgust10,fear10,happy10,sad10,surprise10,neutral10,box11,angry11,disgust11,fear11,happy11,sad11,surprise11,neutral11,box12,angry12,disgust12,fear12,happy12,sad12,surprise12,neutral12,box13,angry13,disgust13,fear13,happy13,sad13,surprise13,neutral13,box14,angry14,disgust14,fear14,happy14,sad14,surprise14,neutral14
0,"[602, 107, 143, 185]",0.16,0.0,0.02,0.01,0.05,0.0,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"[574, 117, 143, 182]",0.46,0.01,0.05,0.06,0.08,0.06,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"[573, 112, 145, 187]",0.39,0.0,0.13,0.03,0.16,0.02,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"[568, 100, 141, 179]",0.08,0.0,0.02,0.02,0.02,0.08,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,"[554, 103, 145, 178]",0.04,0.0,0.0,0.0,0.01,0.01,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,"[556, 109, 142, 174]",0.2,0.0,0.1,0.01,0.12,0.04,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,"[562, 105, 148, 186]",0.09,0.0,0.01,0.13,0.03,0.03,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,"[579, 93, 149, 182]",0.05,0.0,0.01,0.33,0.01,0.01,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,"[601, 95, 147, 183]",0.14,0.0,0.04,0.18,0.03,0.02,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,"[578, 91, 147, 186]",0.16,0.0,0.18,0.13,0.06,0.08,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,"[545, 98, 141, 176]",0.12,0.0,0.38,0.06,0.12,0.02,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,"[515, 93, 146, 181]",0.03,0.0,0.03,0.77,0.02,0.06,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,"[483, 94, 150, 184]",0.07,0.0,0.07,0.0,0.09,0.0,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,"[504, 92, 154, 185]",0.21,0.0,0.01,0.0,0.02,0.03,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,"[540, 95, 142, 179]",0.08,0.0,0.1,0.01,0.02,0.56,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,"[539, 91, 147, 179]",0.08,0.0,0.02,0.01,0.03,0.05,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,"[528, 99, 146, 180]",0.11,0.0,0.07,0.0,0.1,0.0,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,"[532, 97, 144, 177]",0.06,0.0,0.01,0.0,0.03,0.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,"[535, 97, 138, 177]",0.1,0.0,0.07,0.01,0.07,0.21,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,"[540, 99, 144, 185]",0.16,0.0,0.0,0.01,0.02,0.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,"[540, 98, 145, 181]",0.23,0.0,0.01,0.04,0.01,0.0,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,"[528, 92, 151, 184]",0.19,0.0,0.03,0.0,0.01,0.37,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,"[534, 86, 150, 181]",0.11,0.0,0.04,0.0,0.04,0.04,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"[539, 90, 148, 181]",0.17,0.0,0.02,0.0,0.02,0.03,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,"[545, 94, 143, 179]",0.09,0.0,0.03,0.01,0.01,0.16,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,"[546, 95, 144, 182]",0.13,0.0,0.06,0.01,0.02,0.17,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,"[548, 99, 142, 173]",0.12,0.0,0.01,0.0,0.03,0.01,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,"[537, 107, 135, 168]",0.19,0.0,0.11,0.02,0.09,0.06,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"[534, 102, 140, 173]",0.14,0.0,0.02,0.06,0.02,0.02,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,"[540, 88, 149, 182]",0.08,0.0,0.1,0.0,0.04,0.01,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,"[543, 92, 147, 183]",0.12,0.0,0.12,0.0,0.02,0.03,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,"[550, 100, 140, 176]",0.04,0.0,0.01,0.03,0.02,0.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,"[553, 95, 142, 179]",0.1,0.0,0.01,0.05,0.04,0.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,"[553, 93, 144, 185]",0.04,0.0,0.01,0.01,0.01,0.0,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,"[549, 98, 137, 178]",0.08,0.0,0.04,0.02,0.04,0.03,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,"[553, 102, 135, 175]",0.16,0.0,0.13,0.01,0.19,0.02,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,"[546, 88, 147, 181]",0.28,0.0,0.17,0.0,0.02,0.21,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,"[548, 99, 138, 178]",0.04,0.0,0.0,0.0,0.02,0.0,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,"[538, 98, 145, 175]",0.17,0.0,0.0,0.0,0.02,0.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,"[539, 102, 141, 176]",0.18,0.0,0.24,0.01,0.08,0.21,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,"[541, 88, 144, 179]",0.04,0.0,0.01,0.06,0.0,0.03,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,"[539, 84, 148, 177]",0.1,0.0,0.09,0.0,0.05,0.02,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,"[508, 91, 144, 177]",0.19,0.0,0.24,0.0,0.21,0.02,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,"[481, 96, 147, 183]",0.15,0.0,0.07,0.0,0.1,0.02,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,"[484, 96, 150, 188]",0.14,0.0,0.04,0.02,0.06,0.04,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,"[521, 101, 137, 171]",0.16,0.0,0.07,0.18,0.04,0.09,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,"[564, 91, 140, 168]",0.06,0.0,0.68,0.0,0.01,0.23,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,"[570, 98, 144, 177]",0.37,0.0,0.14,0.01,0.08,0.05,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,"[575, 92, 146, 182]",0.11,0.0,0.07,0.0,0.02,0.02,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,"[578, 97, 142, 181]",0.18,0.0,0.31,0.0,0.09,0.23,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,"[556, 89, 153, 189]",0.03,0.0,0.01,0.06,0.01,0.02,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,"[510, 111, 152, 179]",0.11,0.0,0.05,0.02,0.13,0.01,0.68,"[519, 604, 52, 61]",0.04,0.0,0.09,0.66,0.06,0.01,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,"[525, 112, 143, 170]",0.18,0.0,0.04,0.0,0.11,0.01,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,"[463, 461, 194, 259]",0.33,0.0,0.05,0.16,0.27,0.06,0.13,"[1067, 437, 191, 250]",0.34,0.0,0.05,0.07,0.25,0.14,0.15,"[344, 306, 139, 174]",0.49,0.0,0.06,0.02,0.18,0.1,0.14,"[115, 252, 134, 158]",0.3,0.0,0.04,0.22,0.28,0.04,0.12,"[601, 283, 110, 132]",0.6,0.0,0.02,0.07,0.14,0.13,0.04,"[962, 183, 74, 95]",0.33,0.02,0.07,0.07,0.24,0.25,0.03,"[579, 125, 65, 81]",0.16,0.0,0.16,0.05,0.6,0.02,0.01,"[17, 109, 56, 70]",0.46,0.01,0.03,0.11,0.21,0.14,0.03,"[491, 106, 51, 63]",0.14,0.0,0.08,0.16,0.5,0.04,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,"[500, 458, 194, 258]",0.36,0.0,0.04,0.15,0.28,0.07,0.11,"[1109, 434, 179, 243]",0.4,0.0,0.05,0.04,0.2,0.21,0.11,"[375, 305, 145, 180]",0.4,0.0,0.05,0.03,0.23,0.08,0.2,"[151, 258, 141, 162]",0.55,0.0,0.05,0.07,0.2,0.05,0.07,"[638, 282, 108, 131]",0.6,0.0,0.03,0.06,0.16,0.12,0.03,"[642, 175, 81, 109]",0.27,0.0,0.04,0.01,0.34,0.05,0.29,"[94, 160, 77, 104]",0.11,0.0,0.05,0.0,0.71,0.04,0.09,"[53, 108, 70, 87]",0.36,0.03,0.04,0.09,0.17,0.28,0.02,"[404, 188, 66, 85]",0.05,0.0,0.06,0.0,0.63,0.0,0.25,"[16, 107, 62, 77]",0.55,0.01,0.07,0.03,0.18,0.11,0.04,"[617, 127, 53, 69]",0.28,0.0,0.06,0.03,0.6,0.01,0.01,"[1032, 54, 29, 35]",0.46,0.0,0.08,0.02,0.42,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,
55,"[571, 467, 182, 238]",0.37,0.0,0.04,0.1,0.24,0.13,0.12,"[447, 304, 141, 175]",0.6,0.0,0.04,0.03,0.14,0.08,0.1,"[229, 254, 132, 156]",0.46,0.0,0.04,0.16,0.22,0.06,0.06,"[468, 188, 65, 81]",0.04,0.0,0.05,0.0,0.72,0.0,0.19,"[84, 104, 61, 76]",0.5,0.01,0.08,0.03,0.23,0.12,0.04,"[119, 110, 57, 69]",0.33,0.06,0.04,0.07,0.24,0.22,0.03,"[280, 104, 55, 66]",0.51,0.01,0.08,0.03,0.32,0.04,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,"[640, 463, 196, 259]",0.34,0.0,0.05,0.17,0.27,0.09,0.09,"[502, 306, 159, 198]",0.48,0.01,0.05,0.04,0.19,0.12,0.11,"[306, 268, 119, 141]",0.54,0.0,0.02,0.14,0.24,0.02,0.04,"[233, 164, 76, 102]",0.21,0.01,0.06,0.0,0.61,0.04,0.08,"[538, 193, 68, 84]",0.07,0.0,0.05,0.0,0.67,0.0,0.2,"[189, 112, 62, 77]",0.4,0.03,0.05,0.03,0.2,0.27,0.02,"[157, 108, 61, 77]",0.55,0.02,0.08,0.07,0.15,0.1,0.03,"[350, 104, 57, 71]",0.57,0.01,0.06,0.04,0.27,0.04,0.02,"[35, 96, 54, 68]",0.49,0.01,0.04,0.08,0.27,0.09,0.03,"[665, 111, 50, 61]",0.13,0.0,0.07,0.25,0.42,0.08,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,"[714, 478, 196, 256]",0.32,0.0,0.09,0.11,0.28,0.06,0.13,"[572, 316, 158, 195]",0.46,0.0,0.07,0.03,0.25,0.1,0.08,"[381, 264, 136, 162]",0.49,0.0,0.04,0.13,0.19,0.05,0.1,"[306, 166, 81, 113]",0.11,0.0,0.08,0.0,0.68,0.04,0.08,"[848, 193, 80, 105]",0.27,0.0,0.05,0.01,0.46,0.03,0.19,"[611, 202, 66, 82]",0.07,0.0,0.07,0.0,0.71,0.0,0.14,"[825, 135, 61, 78]",0.39,0.01,0.09,0.05,0.43,0.01,0.01,"[229, 118, 60, 74]",0.52,0.02,0.07,0.06,0.17,0.12,0.05,"[417, 113, 57, 69]",0.62,0.01,0.05,0.03,0.24,0.03,0.02,"[110, 106, 55, 67]",0.5,0.01,0.03,0.08,0.23,0.13,0.03,"[271, 126, 53, 64]",0.4,0.03,0.04,0.1,0.25,0.17,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,"[638, 318, 157, 192]",0.47,0.0,0.06,0.04,0.2,0.09,0.13,"[6, 264, 121, 158]",0.45,0.02,0.04,0.04,0.25,0.15,0.06,"[441, 277, 127, 149]",0.53,0.0,0.03,0.16,0.18,0.04,0.05,"[176, 369, 105, 131]",0.22,0.0,0.15,0.09,0.42,0.04,0.09,"[369, 177, 78, 100]",0.24,0.01,0.11,0.0,0.53,0.03,0.07,"[672, 212, 59, 72]",0.1,0.0,0.11,0.0,0.7,0.0,0.09,"[293, 126, 58, 72]",0.46,0.04,0.08,0.03,0.26,0.1,0.04,"[479, 120, 58, 71]",0.5,0.0,0.05,0.06,0.32,0.04,0.03,"[330, 131, 54, 66]",0.37,0.05,0.04,0.07,0.28,0.16,0.03,"[175, 110, 51, 66]",0.45,0.01,0.04,0.06,0.25,0.16,0.03,"[140, 105, 48, 59]",0.35,0.0,0.09,0.13,0.39,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,"[865, 499, 178, 230]",0.51,0.0,0.05,0.05,0.27,0.06,0.06,"[733, 330, 144, 177]",0.56,0.0,0.04,0.04,0.16,0.07,0.12,"[529, 283, 124, 148]",0.5,0.0,0.04,0.14,0.22,0.04,0.05,"[103, 274, 115, 155]",0.47,0.01,0.04,0.05,0.27,0.1,0.06,"[995, 204, 77, 102]",0.24,0.0,0.03,0.01,0.45,0.02,0.24,"[619, 155, 70, 87]",0.51,0.0,0.05,0.04,0.26,0.09,0.05,"[758, 215, 63, 82]",0.08,0.0,0.05,0.0,0.74,0.0,0.13,"[45, 224, 65, 78]",0.37,0.0,0.05,0.06,0.37,0.1,0.04,"[562, 125, 58, 70]",0.72,0.0,0.04,0.02,0.17,0.03,0.02,"[879, 129, 55, 68]",0.05,0.0,0.06,0.33,0.45,0.05,0.05,"[414, 138, 55, 68]",0.37,0.08,0.04,0.05,0.25,0.18,0.02,"[380, 135, 52, 68]",0.42,0.02,0.06,0.08,0.23,0.14,0.05,"[258, 119, 52, 67]",0.47,0.01,0.03,0.09,0.29,0.08,0.03,"[995, 32, 41, 49]",0.46,0.01,0.03,0.09,0.35,0.05,0.01,,,,,,,,
60,"[912, 500, 193, 242]",0.5,0.0,0.1,0.03,0.22,0.11,0.03,"[787, 332, 145, 177]",0.56,0.0,0.05,0.03,0.15,0.08,0.13,"[581, 284, 125, 151]",0.49,0.0,0.04,0.14,0.23,0.03,0.07,"[159, 273, 114, 154]",0.51,0.0,0.04,0.04,0.24,0.09,0.07,"[1053, 203, 77, 105]",0.26,0.0,0.04,0.01,0.36,0.03,0.3,"[99, 217, 79, 97]",0.26,0.0,0.07,0.05,0.38,0.2,0.03,"[1, 161, 67, 90]",0.44,0.0,0.02,0.07,0.21,0.21,0.05,"[677, 156, 67, 83]",0.55,0.0,0.06,0.06,0.21,0.08,0.04,"[470, 134, 66, 82]",0.46,0.04,0.06,0.03,0.21,0.18,0.02,"[432, 132, 64, 81]",0.53,0.02,0.09,0.02,0.24,0.08,0.03,"[621, 127, 58, 70]",0.71,0.0,0.06,0.02,0.14,0.06,0.02,"[312, 121, 54, 68]",0.47,0.0,0.03,0.07,0.34,0.06,0.02,,,,,,,,,,,,,,,,,,,,,,,,
61,"[479, 100, 145, 183]",0.02,0.0,0.07,0.01,0.01,0.01,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,"[476, 92, 146, 179]",0.05,0.0,0.04,0.04,0.03,0.02,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,"[516, 105, 145, 176]",0.09,0.0,0.2,0.49,0.06,0.12,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,"[507, 110, 138, 172]",0.15,0.0,0.11,0.02,0.04,0.2,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,"[498, 106, 140, 173]",0.02,0.0,0.03,0.13,0.0,0.17,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,"[494, 109, 145, 184]",0.06,0.0,0.01,0.04,0.01,0.05,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,"[488, 108, 150, 185]",0.04,0.0,0.03,0.02,0.02,0.08,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,"[483, 107, 150, 185]",0.09,0.0,0.02,0.05,0.02,0.06,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
