,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4
109,"[541, 113, 214, 272]",0.41,0.0,0.1,0.0,0.19,0.0,0.29,"[1028, 174, 27, 35]",0.6,0.0,0.02,0.0,0.09,0.0,0.29,"[1029, 343, 33, 43]",0.47,0.0,0.02,0.06,0.16,0.0,0.29,"[488, 311, 400, 422]",0.14,0.0,0.05,0.08,0.15,0.0,0.58,,,,,,,,
110,"[1028, 174, 27, 34]",0.34,0.0,0.01,0.0,0.11,0.0,0.53,"[467, 117, 223, 278]",0.27,0.0,0.05,0.0,0.1,0.0,0.57,"[1029, 342, 33, 43]",0.43,0.0,0.01,0.02,0.14,0.01,0.4,,,,,,,,,,,,,,,,
111,"[1028, 175, 25, 33]",0.54,0.0,0.03,0.0,0.18,0.0,0.25,"[521, 100, 219, 280]",0.26,0.0,0.11,0.12,0.1,0.0,0.41,,,,,,,,,,,,,,,,,,,,,,,,
112,"[1028, 174, 27, 34]",0.32,0.0,0.01,0.0,0.1,0.0,0.57,"[514, 99, 214, 274]",0.37,0.0,0.14,0.08,0.11,0.0,0.29,"[960, 351, 13, 17]",0.08,0.0,0.13,0.01,0.61,0.0,0.16,,,,,,,,,,,,,,,,
113,"[1028, 174, 28, 35]",0.49,0.0,0.01,0.0,0.08,0.0,0.41,"[495, 86, 218, 280]",0.14,0.0,0.18,0.28,0.08,0.01,0.32,"[1030, 345, 34, 43]",0.29,0.0,0.03,0.0,0.17,0.12,0.39,,,,,,,,,,,,,,,,
114,"[1028, 174, 27, 34]",0.4,0.0,0.01,0.0,0.11,0.0,0.48,"[560, 104, 220, 280]",0.2,0.0,0.17,0.02,0.28,0.0,0.33,"[1028, 343, 34, 42]",0.38,0.0,0.04,0.01,0.14,0.01,0.42,,,,,,,,,,,,,,,,
115,"[1028, 174, 28, 35]",0.55,0.0,0.03,0.0,0.09,0.0,0.34,"[475, 106, 220, 273]",0.5,0.01,0.14,0.01,0.21,0.0,0.14,"[1030, 346, 33, 42]",0.3,0.0,0.03,0.01,0.25,0.09,0.31,,,,,,,,,,,,,,,,
116,"[495, 95, 215, 266]",0.83,0.0,0.07,0.0,0.07,0.0,0.03,"[1027, 174, 29, 34]",0.67,0.0,0.01,0.0,0.05,0.0,0.27,"[1030, 345, 33, 43]",0.31,0.0,0.04,0.01,0.26,0.12,0.26,,,,,,,,,,,,,,,,
117,"[1028, 175, 27, 33]",0.57,0.0,0.01,0.0,0.05,0.0,0.37,"[504, 97, 218, 286]",0.25,0.0,0.3,0.1,0.22,0.02,0.11,"[1030, 345, 34, 43]",0.38,0.0,0.03,0.01,0.23,0.05,0.29,,,,,,,,,,,,,,,,
118,"[477, 73, 228, 286]",0.48,0.0,0.25,0.01,0.11,0.01,0.14,"[1027, 175, 28, 34]",0.69,0.0,0.01,0.0,0.06,0.0,0.24,"[1028, 342, 34, 44]",0.4,0.0,0.01,0.07,0.16,0.0,0.35,,,,,,,,,,,,,,,,
119,"[1028, 174, 27, 35]",0.49,0.0,0.02,0.0,0.14,0.0,0.35,"[490, 91, 234, 304]",0.19,0.0,0.48,0.11,0.08,0.01,0.13,"[1029, 343, 33, 43]",0.45,0.0,0.04,0.03,0.2,0.01,0.28,,,,,,,,,,,,,,,,
120,"[1027, 175, 27, 34]",0.49,0.0,0.02,0.0,0.05,0.0,0.44,"[515, 105, 220, 286]",0.47,0.0,0.19,0.0,0.12,0.01,0.21,"[1029, 343, 33, 42]",0.31,0.0,0.04,0.05,0.15,0.02,0.44,,,,,,,,,,,,,,,,
121,"[1028, 174, 28, 35]",0.48,0.0,0.01,0.0,0.1,0.0,0.41,"[1030, 345, 34, 42]",0.21,0.0,0.03,0.01,0.22,0.1,0.44,"[473, 92, 228, 290]",0.14,0.0,0.17,0.01,0.04,0.0,0.64,,,,,,,,,,,,,,,,
122,"[1028, 175, 28, 35]",0.56,0.0,0.01,0.0,0.04,0.0,0.39,"[509, 103, 221, 280]",0.34,0.0,0.22,0.01,0.26,0.0,0.18,,,,,,,,,,,,,,,,,,,,,,,,
123,"[1028, 174, 27, 35]",0.53,0.0,0.02,0.0,0.12,0.0,0.33,"[491, 91, 224, 298]",0.36,0.0,0.41,0.09,0.06,0.03,0.06,"[1029, 344, 35, 44]",0.32,0.0,0.04,0.02,0.26,0.11,0.25,,,,,,,,,,,,,,,,
124,"[561, 82, 210, 275]",0.35,0.01,0.37,0.02,0.2,0.0,0.04,"[1028, 174, 28, 36]",0.58,0.0,0.01,0.0,0.07,0.0,0.33,,,,,,,,,,,,,,,,,,,,,,,,
125,"[505, 108, 201, 251]",0.02,0.0,0.03,0.01,0.08,0.0,0.86,"[1028, 174, 27, 35]",0.6,0.0,0.02,0.0,0.07,0.0,0.31,"[1029, 344, 36, 45]",0.24,0.0,0.02,0.03,0.22,0.04,0.44,,,,,,,,,,,,,,,,
126,"[1028, 174, 28, 34]",0.58,0.0,0.01,0.0,0.1,0.0,0.3,"[491, 94, 229, 293]",0.23,0.0,0.03,0.03,0.06,0.0,0.65,"[1029, 344, 35, 44]",0.37,0.0,0.02,0.04,0.25,0.04,0.29,,,,,,,,,,,,,,,,
127,"[1028, 174, 27, 34]",0.6,0.0,0.01,0.0,0.09,0.0,0.3,"[529, 87, 211, 263]",0.16,0.0,0.27,0.06,0.09,0.01,0.4,"[1028, 343, 34, 43]",0.54,0.0,0.04,0.02,0.21,0.01,0.18,"[961, 351, 12, 16]",0.09,0.0,0.17,0.01,0.58,0.01,0.15,,,,,,,,
128,"[1028, 174, 27, 35]",0.61,0.0,0.02,0.0,0.13,0.0,0.24,"[475, 86, 215, 283]",0.02,0.0,0.14,0.01,0.12,0.01,0.7,"[1030, 343, 33, 43]",0.36,0.0,0.02,0.03,0.23,0.02,0.34,,,,,,,,,,,,,,,,
129,"[1028, 174, 28, 36]",0.57,0.0,0.02,0.0,0.08,0.0,0.33,"[522, 65, 221, 276]",0.04,0.0,0.11,0.12,0.12,0.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,
130,"[1027, 174, 29, 35]",0.58,0.0,0.02,0.0,0.14,0.0,0.26,"[530, 103, 238, 307]",0.02,0.0,0.11,0.02,0.02,0.0,0.83,"[1030, 344, 34, 44]",0.33,0.0,0.01,0.02,0.37,0.02,0.25,,,,,,,,,,,,,,,,
131,"[1028, 175, 27, 33]",0.6,0.0,0.02,0.0,0.11,0.0,0.27,"[531, 118, 228, 295]",0.16,0.01,0.06,0.0,0.1,0.0,0.68,"[1030, 343, 33, 44]",0.68,0.0,0.01,0.02,0.11,0.02,0.16,,,,,,,,,,,,,,,,
132,"[1028, 174, 27, 36]",0.6,0.0,0.01,0.0,0.07,0.0,0.32,"[519, 118, 217, 282]",0.39,0.0,0.07,0.02,0.15,0.0,0.36,"[1030, 345, 35, 43]",0.39,0.0,0.03,0.01,0.18,0.07,0.33,,,,,,,,,,,,,,,,
133,"[1028, 175, 28, 34]",0.72,0.0,0.02,0.0,0.04,0.0,0.22,"[481, 105, 222, 285]",0.12,0.0,0.13,0.01,0.22,0.0,0.52,"[1030, 345, 34, 43]",0.34,0.0,0.03,0.02,0.19,0.1,0.33,,,,,,,,,,,,,,,,
134,"[584, 84, 223, 297]",0.42,0.0,0.11,0.21,0.23,0.01,0.02,"[1028, 174, 27, 35]",0.53,0.0,0.03,0.0,0.14,0.0,0.29,"[1030, 345, 34, 43]",0.3,0.0,0.02,0.01,0.18,0.17,0.32,,,,,,,,,,,,,,,,
135,"[502, 99, 218, 282]",0.33,0.0,0.46,0.03,0.14,0.03,0.02,"[1027, 176, 27, 32]",0.81,0.0,0.01,0.0,0.03,0.0,0.15,"[1029, 342, 32, 43]",0.35,0.0,0.02,0.02,0.17,0.01,0.43,,,,,,,,,,,,,,,,
136,"[1027, 174, 28, 36]",0.61,0.0,0.02,0.0,0.11,0.0,0.26,"[494, 94, 209, 263]",0.48,0.0,0.18,0.0,0.25,0.0,0.09,"[1029, 342, 33, 44]",0.4,0.0,0.01,0.02,0.23,0.01,0.33,"[867, 357, 31, 40]",0.12,0.0,0.14,0.45,0.17,0.01,0.11,,,,,,,,
137,"[1028, 174, 28, 35]",0.37,0.0,0.02,0.0,0.1,0.0,0.51,"[509, 73, 221, 265]",0.38,0.0,0.12,0.01,0.18,0.0,0.31,"[872, 357, 27, 35]",0.06,0.0,0.07,0.14,0.46,0.01,0.26,,,,,,,,,,,,,,,,
138,"[1028, 174, 28, 34]",0.54,0.0,0.01,0.0,0.11,0.0,0.34,"[534, 102, 214, 275]",0.57,0.0,0.21,0.01,0.09,0.01,0.11,"[1030, 344, 35, 45]",0.2,0.0,0.04,0.01,0.28,0.05,0.42,,,,,,,,,,,,,,,,
139,"[1028, 174, 27, 35]",0.55,0.0,0.01,0.0,0.09,0.0,0.36,"[516, 95, 223, 289]",0.05,0.0,0.39,0.02,0.18,0.01,0.36,"[1030, 344, 35, 45]",0.26,0.0,0.05,0.01,0.22,0.05,0.42,"[162, 550, 139, 181]",0.03,0.0,0.47,0.02,0.46,0.01,0.02,,,,,,,,
140,"[1028, 174, 28, 34]",0.58,0.0,0.0,0.0,0.1,0.0,0.32,"[1030, 344, 34, 44]",0.35,0.0,0.02,0.01,0.27,0.07,0.28,"[568, 96, 212, 291]",0.04,0.0,0.22,0.01,0.04,0.03,0.66,,,,,,,,,,,,,,,,
141,"[1028, 174, 28, 34]",0.58,0.0,0.01,0.0,0.08,0.0,0.33,"[528, 109, 223, 292]",0.15,0.0,0.49,0.02,0.07,0.05,0.22,"[1030, 345, 35, 43]",0.35,0.0,0.02,0.01,0.2,0.05,0.37,,,,,,,,,,,,,,,,
142,"[1028, 175, 28, 34]",0.65,0.0,0.02,0.0,0.06,0.0,0.27,"[506, 67, 226, 281]",0.0,0.0,0.05,0.0,0.08,0.0,0.87,"[1030, 345, 35, 43]",0.36,0.0,0.03,0.01,0.21,0.05,0.35,,,,,,,,,,,,,,,,
143,"[1028, 174, 27, 34]",0.64,0.0,0.01,0.0,0.08,0.0,0.27,"[539, 82, 209, 265]",0.04,0.0,0.04,0.01,0.06,0.01,0.85,"[1030, 344, 34, 43]",0.47,0.0,0.02,0.0,0.25,0.05,0.2,,,,,,,,,,,,,,,,
144,"[1028, 174, 27, 34]",0.36,0.0,0.01,0.0,0.17,0.0,0.46,"[500, 78, 230, 290]",0.0,0.0,0.01,0.0,0.03,0.0,0.95,"[192, 544, 174, 214]",0.24,0.0,0.13,0.07,0.4,0.01,0.14,"[1030, 343, 33, 42]",0.29,0.0,0.02,0.04,0.17,0.05,0.43,,,,,,,,
145,"[1028, 174, 28, 35]",0.49,0.0,0.03,0.0,0.1,0.0,0.38,"[497, 70, 236, 297]",0.02,0.0,0.02,0.13,0.04,0.0,0.79,"[1030, 344, 34, 43]",0.35,0.0,0.04,0.01,0.25,0.07,0.28,,,,,,,,,,,,,,,,
146,"[1028, 174, 28, 33]",0.64,0.0,0.01,0.0,0.09,0.0,0.26,"[512, 55, 239, 298]",0.03,0.0,0.12,0.0,0.3,0.0,0.54,"[1029, 343, 33, 43]",0.54,0.0,0.03,0.02,0.15,0.02,0.24,,,,,,,,,,,,,,,,
147,"[1028, 174, 27, 34]",0.59,0.0,0.0,0.0,0.12,0.0,0.28,"[496, 80, 227, 289]",0.12,0.0,0.04,0.03,0.07,0.0,0.73,"[1030, 345, 34, 44]",0.54,0.0,0.02,0.01,0.11,0.08,0.23,,,,,,,,,,,,,,,,
148,"[1028, 174, 27, 35]",0.4,0.0,0.01,0.0,0.11,0.0,0.48,"[536, 86, 220, 273]",0.25,0.0,0.33,0.02,0.17,0.0,0.23,"[1028, 342, 36, 45]",0.39,0.0,0.02,0.01,0.18,0.01,0.39,,,,,,,,,,,,,,,,
149,"[1028, 174, 27, 35]",0.52,0.0,0.01,0.0,0.09,0.0,0.38,"[507, 90, 209, 268]",0.53,0.0,0.17,0.02,0.15,0.0,0.13,"[1028, 342, 34, 44]",0.62,0.0,0.01,0.02,0.12,0.01,0.23,,,,,,,,,,,,,,,,
150,"[1028, 175, 28, 34]",0.71,0.0,0.02,0.0,0.04,0.0,0.23,"[610, 92, 225, 283]",0.72,0.0,0.16,0.0,0.1,0.0,0.01,"[1030, 344, 34, 44]",0.24,0.0,0.03,0.02,0.38,0.09,0.24,,,,,,,,,,,,,,,,
151,"[1028, 174, 27, 35]",0.58,0.0,0.01,0.0,0.09,0.0,0.32,"[475, 93, 208, 270]",0.06,0.0,0.13,0.01,0.28,0.0,0.51,"[1030, 345, 34, 42]",0.29,0.0,0.03,0.01,0.24,0.1,0.33,,,,,,,,,,,,,,,,
152,"[1027, 174, 28, 34]",0.21,0.0,0.01,0.0,0.13,0.0,0.65,"[504, 89, 232, 309]",0.57,0.0,0.13,0.01,0.15,0.0,0.13,"[1029, 342, 33, 43]",0.32,0.0,0.04,0.03,0.21,0.01,0.39,,,,,,,,,,,,,,,,
153,"[1028, 174, 28, 34]",0.59,0.0,0.01,0.0,0.08,0.0,0.31,"[494, 87, 222, 280]",0.75,0.01,0.15,0.02,0.03,0.0,0.04,"[865, 353, 35, 45]",0.31,0.0,0.15,0.29,0.17,0.02,0.06,,,,,,,,,,,,,,,,
154,"[504, 100, 222, 291]",0.0,0.0,0.03,0.0,0.09,0.0,0.88,"[1028, 174, 27, 34]",0.57,0.0,0.01,0.0,0.1,0.0,0.33,"[1030, 345, 34, 43]",0.3,0.0,0.02,0.0,0.18,0.13,0.36,,,,,,,,,,,,,,,,
155,"[1028, 174, 27, 34]",0.64,0.0,0.01,0.0,0.11,0.0,0.24,"[464, 69, 229, 305]",0.01,0.0,0.15,0.03,0.02,0.38,0.41,"[1030, 342, 33, 43]",0.3,0.0,0.01,0.01,0.07,0.02,0.59,,,,,,,,,,,,,,,,
156,"[1028, 174, 28, 35]",0.48,0.0,0.01,0.0,0.07,0.0,0.43,"[527, 73, 212, 276]",0.03,0.0,0.03,0.11,0.02,0.01,0.8,"[1030, 343, 33, 42]",0.3,0.0,0.02,0.01,0.07,0.04,0.56,"[960, 350, 15, 18]",0.1,0.0,0.05,0.01,0.61,0.0,0.23,,,,,,,,
157,"[1028, 175, 28, 33]",0.39,0.0,0.01,0.0,0.09,0.0,0.51,"[494, 72, 227, 295]",0.25,0.0,0.14,0.02,0.15,0.0,0.44,"[1029, 343, 32, 43]",0.64,0.0,0.02,0.02,0.16,0.01,0.16,,,,,,,,,,,,,,,,
158,"[1028, 174, 28, 35]",0.58,0.0,0.01,0.0,0.08,0.0,0.34,"[507, 88, 233, 299]",0.0,0.0,0.0,0.0,0.01,0.0,0.98,"[1029, 342, 33, 44]",0.47,0.0,0.01,0.03,0.18,0.01,0.3,,,,,,,,,,,,,,,,
159,"[1028, 174, 28, 34]",0.54,0.0,0.01,0.0,0.07,0.0,0.39,"[1030, 344, 33, 43]",0.22,0.0,0.05,0.01,0.32,0.07,0.33,"[499, 84, 230, 304]",0.01,0.0,0.19,0.01,0.05,0.36,0.39,,,,,,,,,,,,,,,,
160,"[496, 101, 230, 289]",0.02,0.0,0.02,0.0,0.01,0.0,0.95,"[1028, 174, 28, 34]",0.48,0.0,0.01,0.0,0.09,0.0,0.42,"[1029, 342, 33, 44]",0.26,0.0,0.02,0.06,0.19,0.03,0.43,,,,,,,,,,,,,,,,
161,"[525, 102, 221, 275]",0.02,0.0,0.04,0.0,0.01,0.0,0.92,"[1028, 175, 28, 34]",0.46,0.0,0.01,0.0,0.04,0.0,0.48,"[1029, 341, 34, 46]",0.29,0.0,0.01,0.01,0.25,0.02,0.42,,,,,,,,,,,,,,,,
162,"[1028, 174, 28, 35]",0.37,0.0,0.02,0.0,0.1,0.0,0.51,"[527, 78, 231, 293]",0.02,0.0,0.39,0.0,0.07,0.17,0.36,"[1029, 343, 33, 43]",0.53,0.0,0.04,0.02,0.16,0.03,0.23,,,,,,,,,,,,,,,,
163,"[1028, 174, 27, 34]",0.5,0.0,0.01,0.0,0.17,0.0,0.32,"[1029, 344, 35, 44]",0.33,0.0,0.05,0.01,0.38,0.05,0.18,"[572, 68, 226, 300]",0.06,0.0,0.01,0.81,0.11,0.0,0.02,,,,,,,,,,,,,,,,
164,"[1027, 174, 29, 36]",0.75,0.0,0.01,0.0,0.06,0.0,0.19,"[476, 120, 225, 285]",0.53,0.0,0.1,0.0,0.12,0.0,0.25,"[1030, 345, 33, 42]",0.26,0.0,0.03,0.01,0.28,0.06,0.36,,,,,,,,,,,,,,,,
165,"[1028, 174, 27, 34]",0.41,0.0,0.01,0.0,0.09,0.0,0.49,"[577, 84, 216, 279]",0.51,0.0,0.21,0.02,0.11,0.0,0.14,"[1031, 343, 32, 43]",0.38,0.0,0.02,0.01,0.21,0.03,0.35,,,,,,,,,,,,,,,,
166,"[1028, 174, 28, 36]",0.67,0.0,0.03,0.0,0.08,0.0,0.22,"[468, 65, 221, 284]",0.02,0.0,0.02,0.0,0.02,0.0,0.93,"[1030, 344, 35, 44]",0.29,0.0,0.05,0.01,0.26,0.06,0.33,,,,,,,,,,,,,,,,
167,"[1028, 175, 27, 34]",0.57,0.0,0.02,0.0,0.04,0.0,0.36,"[476, 61, 221, 276]",0.02,0.0,0.12,0.0,0.04,0.0,0.82,"[1029, 342, 32, 44]",0.46,0.0,0.05,0.01,0.29,0.02,0.17,,,,,,,,,,,,,,,,
168,"[1027, 175, 28, 34]",0.43,0.0,0.03,0.0,0.06,0.0,0.47,"[1030, 342, 32, 44]",0.42,0.0,0.03,0.01,0.26,0.02,0.26,,,,,,,,,,,,,,,,,,,,,,,,
169,"[471, 100, 228, 282]",0.01,0.0,0.02,0.0,0.04,0.0,0.93,"[1027, 174, 28, 35]",0.51,0.0,0.02,0.0,0.1,0.0,0.37,"[1028, 342, 34, 45]",0.54,0.0,0.03,0.02,0.18,0.02,0.22,,,,,,,,,,,,,,,,
170,"[562, 74, 231, 293]",0.13,0.0,0.09,0.51,0.09,0.0,0.19,"[1027, 174, 28, 35]",0.43,0.0,0.02,0.0,0.13,0.0,0.42,"[1028, 342, 35, 44]",0.45,0.0,0.02,0.02,0.23,0.01,0.29,,,,,,,,,,,,,,,,
171,"[1027, 174, 29, 36]",0.53,0.0,0.02,0.0,0.1,0.0,0.35,"[473, 88, 225, 285]",0.12,0.0,0.17,0.02,0.14,0.0,0.54,"[1030, 343, 32, 42]",0.37,0.0,0.03,0.01,0.15,0.01,0.44,,,,,,,,,,,,,,,,
172,"[1028, 174, 28, 35]",0.45,0.0,0.02,0.0,0.1,0.0,0.43,"[1030, 345, 35, 43]",0.37,0.0,0.03,0.01,0.26,0.06,0.27,,,,,,,,,,,,,,,,,,,,,,,,
173,"[1028, 174, 28, 34]",0.36,0.0,0.01,0.0,0.14,0.0,0.48,"[478, 65, 226, 280]",0.08,0.0,0.04,0.0,0.13,0.01,0.74,"[1030, 345, 34, 43]",0.27,0.0,0.02,0.01,0.38,0.04,0.28,"[1078, 340, 17, 27]",0.23,0.01,0.2,0.03,0.48,0.0,0.06,,,,,,,,
174,"[1028, 174, 28, 34]",0.56,0.0,0.01,0.0,0.09,0.0,0.34,"[486, 69, 225, 284]",0.03,0.0,0.09,0.01,0.11,0.0,0.75,"[1077, 340, 17, 26]",0.19,0.01,0.12,0.02,0.59,0.0,0.08,,,,,,,,,,,,,,,,
175,"[1028, 174, 28, 34]",0.5,0.0,0.01,0.0,0.08,0.0,0.41,"[461, 76, 230, 290]",0.41,0.0,0.09,0.0,0.13,0.0,0.36,"[1030, 345, 34, 43]",0.3,0.0,0.02,0.01,0.23,0.06,0.38,,,,,,,,,,,,,,,,
176,"[1027, 174, 29, 35]",0.59,0.0,0.02,0.0,0.12,0.0,0.26,"[490, 69, 216, 276]",0.19,0.0,0.17,0.02,0.07,0.01,0.54,"[1030, 345, 34, 43]",0.35,0.0,0.02,0.0,0.3,0.04,0.28,,,,,,,,,,,,,,,,
177,"[1028, 174, 28, 35]",0.61,0.0,0.01,0.0,0.08,0.0,0.3,"[1030, 345, 35, 44]",0.49,0.0,0.02,0.01,0.21,0.04,0.23,"[499, 66, 229, 283]",0.0,0.0,0.01,0.0,0.03,0.0,0.96,,,,,,,,,,,,,,,,
178,"[1028, 174, 27, 34]",0.55,0.0,0.0,0.0,0.07,0.0,0.37,"[498, 62, 226, 286]",0.03,0.0,0.36,0.01,0.19,0.05,0.36,"[1028, 342, 34, 44]",0.44,0.0,0.03,0.01,0.36,0.01,0.14,,,,,,,,,,,,,,,,
179,"[1028, 174, 27, 34]",0.55,0.0,0.01,0.0,0.08,0.0,0.36,"[502, 90, 234, 301]",0.04,0.0,0.07,0.17,0.12,0.01,0.59,"[1029, 343, 34, 45]",0.48,0.0,0.04,0.01,0.26,0.04,0.18,,,,,,,,,,,,,,,,
180,"[1028, 174, 28, 34]",0.57,0.0,0.01,0.0,0.09,0.0,0.33,"[476, 74, 219, 279]",0.04,0.0,0.22,0.03,0.42,0.0,0.28,"[1030, 344, 35, 44]",0.38,0.0,0.04,0.0,0.23,0.06,0.29,,,,,,,,,,,,,,,,
181,"[1028, 174, 28, 36]",0.72,0.0,0.01,0.0,0.06,0.0,0.21,"[514, 74, 220, 289]",0.16,0.0,0.38,0.02,0.09,0.0,0.34,"[1030, 345, 34, 44]",0.47,0.0,0.03,0.01,0.22,0.07,0.2,,,,,,,,,,,,,,,,
182,"[481, 97, 224, 276]",0.27,0.0,0.04,0.02,0.08,0.0,0.59,"[1028, 174, 27, 34]",0.52,0.0,0.01,0.0,0.16,0.0,0.31,,,,,,,,,,,,,,,,,,,,,,,,
183,"[1028, 174, 28, 34]",0.38,0.0,0.01,0.0,0.13,0.0,0.48,"[493, 101, 216, 279]",0.81,0.0,0.07,0.0,0.09,0.0,0.04,"[1030, 344, 34, 44]",0.33,0.0,0.03,0.02,0.21,0.14,0.27,,,,,,,,,,,,,,,,
184,"[1028, 174, 28, 36]",0.52,0.0,0.02,0.0,0.08,0.0,0.38,"[512, 97, 202, 258]",0.87,0.0,0.05,0.0,0.06,0.0,0.01,"[1030, 344, 33, 42]",0.37,0.0,0.03,0.01,0.16,0.03,0.41,,,,,,,,,,,,,,,,
185,"[1028, 175, 27, 34]",0.47,0.0,0.04,0.0,0.08,0.0,0.41,"[549, 96, 213, 279]",0.64,0.03,0.14,0.01,0.14,0.01,0.04,"[1030, 343, 32, 42]",0.25,0.0,0.02,0.01,0.19,0.01,0.53,,,,,,,,,,,,,,,,
186,"[1028, 174, 28, 35]",0.55,0.0,0.03,0.01,0.08,0.0,0.34,"[582, 143, 215, 274]",0.49,0.05,0.06,0.0,0.4,0.0,0.01,"[1030, 345, 34, 43]",0.19,0.0,0.03,0.0,0.19,0.23,0.35,"[864, 353, 36, 47]",0.38,0.01,0.12,0.18,0.15,0.01,0.15,,,,,,,,
187,"[1028, 174, 27, 34]",0.28,0.0,0.01,0.0,0.08,0.0,0.63,"[484, 104, 214, 274]",0.55,0.01,0.2,0.0,0.12,0.0,0.12,"[1030, 345, 34, 44]",0.49,0.0,0.01,0.01,0.12,0.09,0.28,,,,,,,,,,,,,,,,
188,"[1028, 174, 28, 35]",0.47,0.0,0.02,0.0,0.07,0.0,0.44,"[584, 109, 214, 277]",0.78,0.11,0.04,0.0,0.06,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,
189,"[489, 110, 224, 282]",0.28,0.05,0.09,0.01,0.32,0.0,0.24,"[1028, 175, 28, 34]",0.53,0.0,0.01,0.0,0.03,0.0,0.43,"[1030, 344, 35, 44]",0.37,0.0,0.01,0.02,0.25,0.02,0.33,,,,,,,,,,,,,,,,
190,"[1028, 174, 27, 34]",0.49,0.0,0.01,0.0,0.09,0.0,0.41,"[518, 62, 219, 279]",0.28,0.0,0.19,0.01,0.19,0.0,0.32,"[1031, 344, 34, 43]",0.44,0.0,0.02,0.0,0.31,0.02,0.2,,,,,,,,,,,,,,,,
191,"[518, 85, 221, 267]",0.11,0.0,0.09,0.2,0.09,0.0,0.52,"[1029, 174, 27, 35]",0.63,0.0,0.02,0.0,0.04,0.0,0.31,"[1031, 344, 34, 44]",0.34,0.0,0.02,0.01,0.31,0.03,0.29,,,,,,,,,,,,,,,,
192,"[503, 62, 237, 297]",0.19,0.0,0.48,0.02,0.25,0.0,0.05,"[1028, 174, 28, 35]",0.53,0.0,0.02,0.0,0.11,0.0,0.34,"[1030, 344, 35, 44]",0.24,0.0,0.02,0.04,0.24,0.04,0.43,,,,,,,,,,,,,,,,
193,"[1028, 174, 28, 35]",0.41,0.0,0.02,0.0,0.09,0.0,0.48,"[509, 66, 226, 287]",0.08,0.0,0.19,0.12,0.21,0.0,0.38,"[1029, 344, 35, 44]",0.23,0.0,0.01,0.05,0.24,0.03,0.44,,,,,,,,,,,,,,,,
194,"[1028, 173, 27, 36]",0.4,0.0,0.02,0.0,0.2,0.0,0.38,"[495, 77, 243, 312]",0.14,0.0,0.13,0.22,0.4,0.0,0.1,"[1030, 345, 33, 43]",0.33,0.0,0.02,0.02,0.19,0.11,0.34,,,,,,,,,,,,,,,,
195,"[1028, 174, 28, 34]",0.48,0.0,0.01,0.0,0.07,0.0,0.43,"[531, 94, 232, 298]",0.85,0.03,0.03,0.0,0.05,0.0,0.04,"[1029, 342, 34, 45]",0.27,0.0,0.02,0.03,0.26,0.01,0.41,,,,,,,,,,,,,,,,
196,"[1027, 175, 27, 33]",0.5,0.0,0.02,0.0,0.1,0.0,0.38,"[525, 109, 214, 273]",0.46,0.06,0.23,0.0,0.16,0.0,0.1,"[1029, 341, 36, 46]",0.4,0.0,0.01,0.02,0.22,0.01,0.34,,,,,,,,,,,,,,,,
197,"[1027, 174, 29, 36]",0.62,0.0,0.01,0.0,0.04,0.0,0.33,"[474, 63, 227, 283]",0.22,0.0,0.3,0.03,0.21,0.0,0.24,"[1029, 345, 35, 43]",0.25,0.0,0.03,0.01,0.34,0.1,0.27,,,,,,,,,,,,,,,,
198,"[1028, 175, 27, 34]",0.56,0.0,0.02,0.0,0.03,0.0,0.39,"[492, 103, 223, 280]",0.76,0.0,0.05,0.02,0.06,0.0,0.1,"[1029, 342, 34, 44]",0.39,0.0,0.02,0.05,0.25,0.02,0.28,,,,,,,,,,,,,,,,
199,"[1028, 175, 27, 34]",0.65,0.0,0.02,0.0,0.05,0.0,0.27,"[511, 85, 225, 290]",0.08,0.0,0.27,0.01,0.21,0.0,0.43,"[1030, 345, 34, 43]",0.31,0.0,0.03,0.01,0.28,0.12,0.26,,,,,,,,,,,,,,,,
200,"[1028, 175, 28, 34]",0.71,0.0,0.02,0.0,0.06,0.0,0.21,"[501, 86, 235, 298]",0.03,0.0,0.53,0.01,0.25,0.02,0.16,"[1030, 345, 34, 43]",0.28,0.0,0.04,0.0,0.23,0.13,0.32,,,,,,,,,,,,,,,,
201,"[1028, 174, 27, 34]",0.47,0.0,0.01,0.0,0.13,0.0,0.39,"[506, 60, 236, 294]",0.07,0.0,0.22,0.0,0.06,0.03,0.62,"[1030, 345, 34, 43]",0.26,0.0,0.01,0.01,0.18,0.09,0.45,,,,,,,,,,,,,,,,
202,"[1028, 174, 27, 35]",0.67,0.0,0.01,0.0,0.09,0.0,0.23,"[554, 88, 209, 269]",0.6,0.0,0.11,0.0,0.11,0.0,0.18,"[1030, 342, 33, 44]",0.41,0.0,0.01,0.01,0.18,0.03,0.36,,,,,,,,,,,,,,,,
