,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4,box5,angry5,disgust5,fear5,happy5,sad5,surprise5,neutral5,box6,angry6,disgust6,fear6,happy6,sad6,surprise6,neutral6,box7,angry7,disgust7,fear7,happy7,sad7,surprise7,neutral7,box8,angry8,disgust8,fear8,happy8,sad8,surprise8,neutral8
0,"[1015, 409, 27, 33]",0.51,0.0,0.09,0.08,0.18,0.0,0.14,"[763, 414, 20, 29]",0.15,0.0,0.3,0.03,0.35,0.01,0.15,"[1162, 419, 20, 29]",0.1,0.01,0.1,0.15,0.2,0.22,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"[521, 418, 22, 29]",0.24,0.0,0.27,0.12,0.19,0.07,0.12,"[764, 413, 21, 28]",0.17,0.0,0.15,0.03,0.2,0.01,0.44,"[1162, 423, 20, 25]",0.23,0.01,0.13,0.05,0.17,0.37,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"[887, 419, 23, 30]",0.1,0.02,0.29,0.01,0.34,0.12,0.11,"[520, 415, 21, 28]",0.55,0.0,0.26,0.0,0.1,0.06,0.03,"[758, 414, 20, 28]",0.23,0.0,0.36,0.16,0.18,0.01,0.07,"[1159, 417, 20, 27]",0.11,0.0,0.12,0.07,0.23,0.11,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"[888, 410, 23, 32]",0.19,0.0,0.16,0.11,0.38,0.01,0.14,"[637, 408, 23, 29]",0.62,0.0,0.14,0.05,0.16,0.0,0.04,"[760, 413, 22, 31]",0.19,0.0,0.46,0.14,0.11,0.01,0.08,"[518, 415, 22, 29]",0.29,0.0,0.41,0.05,0.1,0.06,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,"[882, 410, 25, 33]",0.36,0.01,0.09,0.19,0.29,0.01,0.05,"[402, 415, 26, 30]",0.15,0.0,0.09,0.11,0.31,0.06,0.29,"[765, 410, 23, 28]",0.56,0.0,0.03,0.03,0.06,0.07,0.24,"[519, 415, 22, 29]",0.28,0.0,0.37,0.05,0.14,0.04,0.13,"[1143, 412, 20, 29]",0.16,0.0,0.04,0.05,0.58,0.0,0.16,"[639, 415, 21, 27]",0.54,0.0,0.27,0.02,0.13,0.02,0.03,,,,,,,,,,,,,,,,,,,,,,,,
5,"[1008, 413, 25, 30]",0.37,0.0,0.23,0.06,0.23,0.01,0.1,"[403, 420, 24, 30]",0.09,0.0,0.12,0.02,0.6,0.0,0.17,"[518, 415, 23, 29]",0.22,0.0,0.45,0.02,0.13,0.03,0.15,"[641, 412, 23, 29]",0.53,0.0,0.21,0.05,0.16,0.03,0.02,"[1144, 412, 19, 29]",0.17,0.01,0.03,0.06,0.59,0.0,0.14,"[765, 412, 20, 26]",0.36,0.0,0.02,0.03,0.08,0.19,0.32,,,,,,,,,,,,,,,,,,,,,,,,
6,"[402, 421, 27, 32]",0.06,0.0,0.11,0.02,0.6,0.01,0.2,"[643, 410, 24, 30]",0.37,0.0,0.37,0.03,0.13,0.04,0.07,"[520, 415, 21, 28]",0.18,0.0,0.45,0.01,0.16,0.02,0.17,"[761, 413, 21, 28]",0.58,0.0,0.08,0.1,0.11,0.01,0.13,"[1144, 413, 20, 28]",0.2,0.02,0.03,0.06,0.53,0.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,"[624, 169, 148, 206]",0.09,0.0,0.38,0.28,0.03,0.06,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,"[636, 187, 145, 189]",0.29,0.0,0.32,0.06,0.11,0.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,"[653, 190, 141, 180]",0.13,0.0,0.14,0.07,0.11,0.01,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,"[636, 189, 146, 183]",0.37,0.01,0.27,0.01,0.29,0.02,0.04,"[235, 545, 29, 38]",0.22,0.0,0.46,0.04,0.25,0.01,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,"[632, 175, 148, 185]",0.65,0.02,0.09,0.01,0.07,0.01,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,"[621, 161, 146, 201]",0.28,0.0,0.11,0.34,0.01,0.08,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,"[636, 153, 155, 208]",0.18,0.0,0.32,0.07,0.02,0.16,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,"[601, 161, 156, 198]",0.26,0.0,0.33,0.08,0.26,0.01,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,"[643, 125, 138, 195]",0.17,0.0,0.11,0.24,0.09,0.02,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,"[633, 115, 153, 213]",0.03,0.0,0.06,0.12,0.04,0.0,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,"[645, 122, 147, 205]",0.18,0.0,0.2,0.04,0.11,0.02,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,"[610, 124, 152, 193]",0.06,0.0,0.46,0.03,0.17,0.06,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,"[625, 126, 146, 192]",0.13,0.0,0.13,0.02,0.05,0.04,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,"[619, 138, 136, 193]",0.07,0.0,0.03,0.78,0.03,0.03,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,"[669, 106, 146, 204]",0.09,0.0,0.06,0.24,0.17,0.03,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,"[770, 408, 22, 29]",0.72,0.0,0.03,0.12,0.06,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"[643, 405, 25, 34]",0.31,0.0,0.42,0.01,0.17,0.03,0.06,"[880, 416, 26, 34]",0.29,0.01,0.22,0.06,0.35,0.05,0.02,"[276, 415, 25, 33]",0.16,0.0,0.05,0.41,0.28,0.01,0.09,"[1006, 414, 25, 30]",0.28,0.0,0.23,0.13,0.21,0.04,0.11,"[766, 410, 22, 28]",0.17,0.0,0.02,0.58,0.06,0.05,0.13,"[1148, 405, 20, 26]",0.2,0.11,0.07,0.05,0.49,0.01,0.07,,,,,,,,,,,,,,,,,,,,,,,,
24,"[882, 411, 24, 31]",0.34,0.0,0.14,0.21,0.25,0.02,0.04,"[1006, 413, 23, 30]",0.26,0.0,0.22,0.1,0.28,0.03,0.12,"[766, 411, 22, 28]",0.56,0.0,0.03,0.11,0.06,0.08,0.16,"[148, 420, 22, 28]",0.37,0.01,0.36,0.01,0.21,0.03,0.01,"[1164, 420, 21, 26]",0.14,0.02,0.19,0.02,0.29,0.12,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,"[273, 415, 26, 35]",0.09,0.0,0.07,0.56,0.17,0.03,0.08,"[1006, 412, 26, 32]",0.27,0.0,0.21,0.09,0.24,0.02,0.17,"[883, 410, 24, 30]",0.21,0.0,0.13,0.32,0.24,0.02,0.07,"[645, 410, 23, 30]",0.82,0.0,0.05,0.02,0.03,0.04,0.03,"[764, 411, 23, 29]",0.28,0.0,0.03,0.25,0.06,0.13,0.24,"[1166, 421, 21, 27]",0.13,0.0,0.34,0.04,0.24,0.05,0.19,,,,,,,,,,,,,,,,,,,,,,,,
26,"[280, 417, 25, 33]",0.19,0.01,0.07,0.56,0.07,0.07,0.04,"[886, 410, 25, 32]",0.17,0.0,0.12,0.25,0.29,0.02,0.14,"[1008, 413, 24, 31]",0.45,0.0,0.09,0.02,0.29,0.0,0.14,"[764, 411, 23, 28]",0.35,0.0,0.01,0.25,0.02,0.14,0.23,"[1164, 420, 20, 28]",0.16,0.0,0.24,0.05,0.33,0.09,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,"[403, 421, 25, 33]",0.06,0.0,0.12,0.23,0.53,0.0,0.06,"[1013, 410, 26, 31]",0.54,0.0,0.1,0.05,0.24,0.0,0.07,"[885, 412, 25, 32]",0.17,0.0,0.09,0.39,0.23,0.03,0.08,"[148, 417, 23, 31]",0.54,0.01,0.19,0.07,0.15,0.02,0.02,"[764, 411, 22, 28]",0.36,0.0,0.03,0.13,0.07,0.04,0.36,"[1163, 422, 20, 27]",0.48,0.01,0.09,0.01,0.22,0.16,0.03,,,,,,,,,,,,,,,,,,,,,,,,
28,"[149, 413, 25, 32]",0.65,0.0,0.05,0.11,0.15,0.01,0.03,"[883, 416, 24, 29]",0.29,0.0,0.05,0.25,0.31,0.01,0.09,"[1163, 420, 21, 31]",0.18,0.0,0.13,0.05,0.38,0.09,0.17,"[765, 412, 22, 28]",0.5,0.0,0.03,0.06,0.06,0.11,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,"[400, 421, 27, 33]",0.04,0.0,0.07,0.26,0.54,0.01,0.08,"[882, 415, 24, 31]",0.25,0.01,0.07,0.23,0.32,0.01,0.1,"[1010, 411, 25, 32]",0.52,0.0,0.14,0.02,0.26,0.01,0.06,"[645, 409, 23, 31]",0.49,0.0,0.11,0.08,0.2,0.02,0.09,"[763, 412, 22, 27]",0.5,0.0,0.05,0.07,0.1,0.09,0.19,"[1163, 422, 21, 28]",0.41,0.02,0.1,0.01,0.23,0.13,0.1,,,,,,,,,,,,,,,,,,,,,,,,
30,"[633, 160, 154, 195]",0.31,0.0,0.22,0.0,0.3,0.02,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,"[619, 144, 157, 197]",0.12,0.0,0.65,0.0,0.07,0.04,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,"[626, 154, 159, 197]",0.1,0.0,0.3,0.01,0.24,0.0,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,"[604, 161, 153, 216]",0.08,0.0,0.42,0.01,0.07,0.06,0.35,"[252, 590, 26, 31]",0.05,0.0,0.01,0.06,0.66,0.01,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,"[623, 146, 141, 199]",0.14,0.0,0.15,0.01,0.12,0.02,0.56,"[253, 574, 22, 28]",0.03,0.0,0.01,0.56,0.3,0.01,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,"[603, 149, 149, 208]",0.3,0.0,0.15,0.03,0.07,0.01,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,"[611, 162, 147, 191]",0.23,0.0,0.18,0.05,0.11,0.03,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,"[607, 158, 156, 201]",0.2,0.0,0.43,0.0,0.26,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,"[689, 158, 144, 206]",0.16,0.0,0.4,0.17,0.03,0.05,0.19,"[245, 588, 19, 26]",0.08,0.0,0.05,0.19,0.61,0.02,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,"[625, 187, 151, 189]",0.53,0.02,0.14,0.0,0.26,0.03,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,"[634, 160, 144, 197]",0.08,0.0,0.14,0.03,0.04,0.01,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,"[605, 155, 149, 200]",0.09,0.0,0.14,0.06,0.17,0.02,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,"[639, 169, 149, 188]",0.07,0.0,0.19,0.0,0.55,0.01,0.18,"[242, 591, 25, 31]",0.08,0.0,0.04,0.07,0.66,0.02,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,"[620, 161, 153, 191]",0.07,0.0,0.12,0.0,0.37,0.01,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,"[618, 161, 149, 197]",0.03,0.0,0.3,0.07,0.05,0.02,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,"[608, 166, 141, 203]",0.14,0.0,0.39,0.02,0.14,0.06,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,"[605, 167, 145, 202]",0.22,0.0,0.4,0.12,0.05,0.08,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,"[619, 166, 144, 202]",0.12,0.0,0.26,0.02,0.1,0.03,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,"[620, 170, 152, 197]",0.2,0.01,0.41,0.01,0.1,0.24,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,"[633, 167, 151, 192]",0.15,0.0,0.38,0.01,0.11,0.17,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,"[609, 165, 145, 203]",0.1,0.0,0.22,0.02,0.14,0.03,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,"[603, 164, 144, 203]",0.12,0.0,0.18,0.05,0.05,0.05,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,"[604, 166, 141, 197]",0.09,0.0,0.19,0.03,0.08,0.02,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,"[598, 167, 146, 202]",0.11,0.0,0.15,0.04,0.05,0.03,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,"[626, 173, 147, 197]",0.15,0.0,0.67,0.02,0.06,0.05,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,"[618, 175, 154, 194]",0.14,0.0,0.23,0.0,0.26,0.02,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,"[622, 173, 143, 200]",0.2,0.0,0.14,0.03,0.08,0.04,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,"[618, 156, 150, 214]",0.38,0.0,0.27,0.08,0.05,0.06,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,"[610, 141, 148, 209]",0.12,0.0,0.25,0.01,0.09,0.04,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,"[616, 142, 160, 199]",0.35,0.0,0.17,0.0,0.21,0.1,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,"[633, 154, 159, 202]",0.21,0.0,0.26,0.0,0.06,0.07,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,"[619, 155, 153, 197]",0.27,0.01,0.3,0.0,0.32,0.04,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,"[608, 159, 145, 198]",0.08,0.0,0.24,0.05,0.21,0.02,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,"[598, 160, 145, 202]",0.15,0.0,0.26,0.05,0.2,0.04,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,"[599, 154, 147, 206]",0.13,0.0,0.41,0.08,0.06,0.03,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,"[608, 175, 145, 193]",0.29,0.0,0.25,0.02,0.06,0.01,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,"[616, 170, 140, 188]",0.13,0.0,0.3,0.0,0.14,0.01,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,"[616, 165, 145, 194]",0.15,0.0,0.34,0.0,0.12,0.01,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,"[620, 156, 151, 190]",0.07,0.0,0.27,0.0,0.37,0.02,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,"[611, 151, 160, 199]",0.14,0.0,0.33,0.0,0.17,0.01,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,"[607, 175, 149, 197]",0.16,0.0,0.13,0.09,0.04,0.0,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,"[609, 167, 148, 198]",0.15,0.0,0.09,0.02,0.08,0.0,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,"[613, 173, 142, 190]",0.09,0.0,0.3,0.01,0.13,0.0,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,"[620, 171, 152, 189]",0.2,0.01,0.1,0.0,0.52,0.01,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,"[611, 164, 155, 193]",0.31,0.01,0.24,0.0,0.29,0.03,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,"[597, 164, 155, 195]",0.14,0.0,0.42,0.0,0.18,0.01,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,"[614, 169, 143, 188]",0.22,0.0,0.07,0.04,0.07,0.01,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,"[621, 182, 144, 186]",0.08,0.0,0.19,0.08,0.17,0.0,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,"[622, 159, 150, 192]",0.16,0.0,0.17,0.01,0.16,0.01,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,"[607, 161, 147, 200]",0.05,0.0,0.09,0.02,0.07,0.02,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,"[622, 159, 148, 202]",0.06,0.0,0.15,0.01,0.06,0.0,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,"[613, 174, 142, 196]",0.08,0.0,0.13,0.01,0.08,0.01,0.69,"[223, 556, 31, 40]",0.28,0.0,0.37,0.06,0.18,0.04,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,"[619, 148, 144, 204]",0.17,0.0,0.27,0.05,0.14,0.04,0.33,"[223, 556, 31, 39]",0.3,0.0,0.34,0.05,0.25,0.02,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,"[612, 162, 142, 200]",0.1,0.0,0.1,0.03,0.07,0.03,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,"[618, 159, 144, 201]",0.07,0.0,0.07,0.01,0.09,0.01,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,"[620, 167, 140, 197]",0.08,0.0,0.06,0.03,0.05,0.02,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,"[614, 173, 140, 197]",0.29,0.0,0.32,0.01,0.07,0.15,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,"[621, 165, 140, 196]",0.06,0.0,0.13,0.01,0.06,0.01,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,"[616, 175, 151, 201]",0.19,0.0,0.23,0.06,0.1,0.01,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,"[622, 162, 152, 197]",0.19,0.0,0.21,0.01,0.3,0.04,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,"[618, 162, 154, 196]",0.13,0.01,0.54,0.01,0.22,0.02,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,"[629, 171, 147, 200]",0.03,0.0,0.1,0.03,0.03,0.01,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,"[625, 163, 143, 206]",0.12,0.0,0.25,0.04,0.05,0.03,0.52,"[231, 562, 25, 31]",0.27,0.0,0.05,0.48,0.16,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,"[625, 163, 151, 202]",0.18,0.0,0.5,0.0,0.1,0.01,0.21,"[231, 562, 25, 31]",0.25,0.0,0.05,0.49,0.17,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,"[642, 170, 148, 188]",0.05,0.0,0.22,0.0,0.39,0.01,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,"[639, 171, 150, 196]",0.11,0.0,0.37,0.01,0.07,0.07,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,"[635, 173, 147, 185]",0.09,0.0,0.12,0.01,0.29,0.01,0.48,"[243, 593, 25, 29]",0.1,0.0,0.02,0.06,0.68,0.01,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,"[624, 172, 155, 192]",0.09,0.0,0.14,0.12,0.07,0.0,0.58,"[244, 593, 24, 28]",0.14,0.0,0.02,0.08,0.62,0.01,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,"[623, 166, 151, 193]",0.15,0.0,0.23,0.01,0.1,0.0,0.5,"[244, 593, 24, 28]",0.16,0.0,0.02,0.07,0.62,0.01,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,"[627, 167, 147, 198]",0.35,0.0,0.37,0.02,0.07,0.0,0.18,"[244, 592, 25, 30]",0.09,0.0,0.02,0.09,0.67,0.02,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,"[647, 171, 147, 214]",0.46,0.0,0.26,0.09,0.01,0.08,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,"[646, 157, 145, 205]",0.06,0.0,0.16,0.03,0.05,0.01,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,"[616, 171, 153, 201]",0.08,0.0,0.18,0.01,0.16,0.02,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,"[636, 177, 151, 195]",0.14,0.0,0.08,0.04,0.17,0.01,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,"[621, 180, 143, 195]",0.6,0.0,0.18,0.03,0.03,0.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
