,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4,box5,angry5,disgust5,fear5,happy5,sad5,surprise5,neutral5,box6,angry6,disgust6,fear6,happy6,sad6,surprise6,neutral6,box7,angry7,disgust7,fear7,happy7,sad7,surprise7,neutral7,box8,angry8,disgust8,fear8,happy8,sad8,surprise8,neutral8,box9,angry9,disgust9,fear9,happy9,sad9,surprise9,neutral9,box10,angry10,disgust10,fear10,happy10,sad10,surprise10,neutral10,box11,angry11,disgust11,fear11,happy11,sad11,surprise11,neutral11,box12,angry12,disgust12,fear12,happy12,sad12,surprise12,neutral12,box13,angry13,disgust13,fear13,happy13,sad13,surprise13,neutral13,box14,angry14,disgust14,fear14,happy14,sad14,surprise14,neutral14,box15,angry15,disgust15,fear15,happy15,sad15,surprise15,neutral15,box16,angry16,disgust16,fear16,happy16,sad16,surprise16,neutral16,box17,angry17,disgust17,fear17,happy17,sad17,surprise17,neutral17,box18,angry18,disgust18,fear18,happy18,sad18,surprise18,neutral18,box19,angry19,disgust19,fear19,happy19,sad19,surprise19,neutral19,box20,angry20,disgust20,fear20,happy20,sad20,surprise20,neutral20,box21,angry21,disgust21,fear21,happy21,sad21,surprise21,neutral21,box22,angry22,disgust22,fear22,happy22,sad22,surprise22,neutral22,box23,angry23,disgust23,fear23,happy23,sad23,surprise23,neutral23,box24,angry24,disgust24,fear24,happy24,sad24,surprise24,neutral24,box25,angry25,disgust25,fear25,happy25,sad25,surprise25,neutral25,box26,angry26,disgust26,fear26,happy26,sad26,surprise26,neutral26,box27,angry27,disgust27,fear27,happy27,sad27,surprise27,neutral27,box28,angry28,disgust28,fear28,happy28,sad28,surprise28,neutral28,box29,angry29,disgust29,fear29,happy29,sad29,surprise29,neutral29
24,"[545, 138, 167, 204]",0.0,0.0,0.0,0.93,0.0,0.01,0.04,"[1017, 234, 88, 113]",0.32,0.01,0.09,0.19,0.32,0.02,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,"[513, 139, 162, 198]",0.04,0.0,0.03,0.8,0.03,0.01,0.09,"[996, 244, 90, 112]",0.17,0.0,0.1,0.14,0.49,0.03,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,"[646, 170, 168, 199]",0.04,0.0,0.03,0.46,0.34,0.01,0.13,"[542, 112, 79, 107]",0.2,0.0,0.16,0.17,0.22,0.03,0.21,"[1148, 89, 82, 103]",0.46,0.01,0.08,0.13,0.16,0.04,0.11,"[235, 670, 29, 37]",0.39,0.02,0.08,0.19,0.21,0.04,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,"[553, 158, 166, 195]",0.15,0.0,0.04,0.25,0.12,0.01,0.44,"[1129, 538, 90, 114]",0.22,0.0,0.07,0.35,0.21,0.01,0.14,"[982, 259, 89, 110]",0.19,0.01,0.11,0.19,0.4,0.02,0.07,"[1147, 87, 84, 102]",0.49,0.01,0.07,0.15,0.17,0.03,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"[591, 78, 170, 200]",0.24,0.01,0.24,0.0,0.39,0.02,0.09,"[981, 261, 89, 110]",0.2,0.01,0.09,0.18,0.38,0.04,0.1,"[1093, 537, 87, 111]",0.29,0.01,0.1,0.21,0.28,0.02,0.1,"[224, 668, 23, 31]",0.09,0.08,0.02,0.11,0.39,0.02,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,"[485, 102, 171, 202]",0.03,0.0,0.0,0.94,0.0,0.0,0.02,"[-1, 364, 103, 125]",0.26,0.0,0.07,0.31,0.18,0.01,0.18,"[1139, 532, 95, 123]",0.22,0.01,0.12,0.19,0.3,0.02,0.14,"[980, 258, 86, 109]",0.28,0.01,0.07,0.2,0.34,0.02,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,"[525, 175, 167, 196]",0.05,0.0,0.01,0.01,0.26,0.0,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,"[571, 70, 181, 227]",0.22,0.0,0.04,0.25,0.07,0.05,0.38,"[362, 190, 102, 130]",0.36,0.0,0.08,0.12,0.22,0.02,0.2,"[1133, 72, 87, 106]",0.41,0.01,0.07,0.14,0.2,0.04,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,"[496, 174, 166, 200]",0.0,0.0,0.01,0.81,0.02,0.03,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,"[551, 179, 168, 201]",0.26,0.0,0.04,0.55,0.1,0.0,0.05,"[-37, 380, 109, 134]",0.38,0.0,0.09,0.21,0.16,0.01,0.16,"[1112, 96, 95, 115]",0.32,0.04,0.11,0.13,0.26,0.05,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,"[497, 172, 168, 202]",0.01,0.0,0.01,0.54,0.25,0.0,0.17,"[-48, 384, 117, 139]",0.44,0.0,0.05,0.15,0.23,0.01,0.12,"[347, 212, 106, 130]",0.1,0.0,0.11,0.05,0.55,0.03,0.16,"[951, 271, 96, 119]",0.23,0.01,0.1,0.17,0.4,0.02,0.08,"[1123, 555, 91, 118]",0.2,0.0,0.08,0.35,0.25,0.02,0.1,"[1121, 103, 89, 109]",0.34,0.02,0.08,0.16,0.26,0.05,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,"[524, 179, 165, 200]",0.02,0.0,0.03,0.6,0.08,0.01,0.25,"[-28, 398, 104, 128]",0.32,0.0,0.03,0.29,0.22,0.01,0.13,"[1131, 110, 83, 102]",0.37,0.01,0.08,0.17,0.21,0.04,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,"[560, 86, 166, 203]",0.27,0.0,0.05,0.01,0.28,0.01,0.37,"[-20, 386, 102, 126]",0.35,0.0,0.04,0.31,0.17,0.01,0.11,"[1117, 551, 97, 125]",0.22,0.01,0.12,0.29,0.26,0.02,0.08,"[966, 270, 91, 114]",0.19,0.01,0.1,0.19,0.41,0.02,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,"[472, 134, 166, 201]",0.17,0.0,0.08,0.41,0.18,0.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,"[543, 172, 162, 197]",0.16,0.0,0.06,0.02,0.26,0.02,0.49,"[953, 264, 86, 115]",0.24,0.01,0.07,0.29,0.28,0.02,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,"[552, 185, 159, 194]",0.04,0.0,0.03,0.82,0.04,0.03,0.03,"[1025, 550, 94, 121]",0.31,0.0,0.09,0.31,0.2,0.02,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,"[422, 173, 164, 203]",0.04,0.0,0.05,0.65,0.09,0.11,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,"[528, 140, 157, 196]",0.14,0.0,0.06,0.06,0.66,0.01,0.07,"[943, 253, 88, 112]",0.27,0.01,0.07,0.31,0.23,0.04,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,"[561, 174, 163, 196]",0.11,0.0,0.01,0.04,0.19,0.0,0.63,"[1051, 548, 102, 131]",0.19,0.01,0.07,0.27,0.36,0.03,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,"[475, 170, 163, 199]",0.03,0.0,0.02,0.56,0.09,0.18,0.11,"[16, 363, 89, 114]",0.34,0.0,0.05,0.24,0.15,0.01,0.2,"[1025, 261, 83, 106]",0.16,0.03,0.07,0.3,0.25,0.08,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,"[617, 170, 169, 204]",0.09,0.0,0.03,0.15,0.15,0.0,0.58,"[1148, 540, 93, 119]",0.24,0.01,0.06,0.47,0.15,0.02,0.05,"[5, 369, 93, 118]",0.22,0.0,0.06,0.4,0.12,0.02,0.18,"[1005, 257, 90, 113]",0.22,0.01,0.1,0.31,0.23,0.03,0.1,"[515, 97, 82, 111]",0.22,0.0,0.11,0.32,0.14,0.01,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,"[601, 57, 58, 68]",0.09,0.0,0.03,0.28,0.19,0.01,0.41,"[770, 3, 48, 64]",0.19,0.0,0.16,0.01,0.47,0.0,0.17,"[37, 121, 48, 55]",0.17,0.0,0.05,0.4,0.28,0.02,0.08,"[248, 133, 43, 53]",0.19,0.0,0.19,0.16,0.33,0.03,0.1,"[31, 22, 43, 49]",0.13,0.0,0.05,0.1,0.26,0.01,0.44,"[216, 25, 42, 45]",0.03,0.0,0.14,0.16,0.17,0.01,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,"[607, 107, 52, 61]",0.09,0.0,0.11,0.31,0.3,0.03,0.16,"[40, 119, 46, 53]",0.2,0.0,0.04,0.01,0.69,0.01,0.04,"[249, 134, 43, 52]",0.32,0.0,0.15,0.01,0.25,0.04,0.24,"[25, 22, 42, 48]",0.32,0.0,0.15,0.09,0.25,0.04,0.16,"[218, 26, 43, 45]",0.1,0.0,0.14,0.07,0.38,0.01,0.3,"[867, 9, 17, 22]",0.08,0.0,0.09,0.08,0.63,0.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,"[651, 136, 162, 195]",0.02,0.0,0.0,0.98,0.0,0.0,0.0,"[1001, 264, 87, 111]",0.38,0.0,0.08,0.26,0.19,0.03,0.07,"[16, 383, 88, 108]",0.36,0.0,0.04,0.19,0.11,0.02,0.28,"[1169, 101, 80, 96]",0.47,0.01,0.07,0.17,0.13,0.05,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,"[496, 210, 159, 191]",0.02,0.0,0.01,0.83,0.06,0.0,0.09,"[766, 209, 109, 129]",0.2,0.01,0.08,0.32,0.17,0.02,0.21,"[998, 283, 93, 121]",0.18,0.01,0.1,0.31,0.29,0.03,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,"[540, 174, 168, 202]",0.12,0.0,0.04,0.73,0.06,0.01,0.03,"[4, 387, 86, 105]",0.22,0.0,0.06,0.19,0.15,0.02,0.35,"[1164, 103, 82, 96]",0.34,0.01,0.08,0.22,0.24,0.03,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,"[595, 68, 169, 202]",0.12,0.01,0.11,0.69,0.05,0.0,0.02,"[1146, 512, 97, 120]",0.24,0.0,0.09,0.33,0.22,0.02,0.09,"[1025, 240, 90, 113]",0.25,0.0,0.07,0.37,0.2,0.02,0.08,"[251, 640, 24, 31]",0.04,0.07,0.02,0.59,0.11,0.02,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,"[585, 147, 163, 193]",0.11,0.0,0.04,0.53,0.15,0.01,0.15,"[-4, 344, 101, 125]",0.35,0.0,0.07,0.22,0.12,0.03,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,"[468, 60, 173, 215]",0.04,0.0,0.5,0.29,0.16,0.01,0.0,"[1137, 74, 90, 111]",0.41,0.01,0.12,0.13,0.17,0.04,0.11,"[976, 248, 84, 108]",0.23,0.01,0.11,0.28,0.22,0.03,0.12,"[815, 207, 75, 88]",0.19,0.01,0.08,0.06,0.2,0.06,0.4,"[195, 647, 30, 39]",0.19,0.01,0.12,0.21,0.19,0.04,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,"[530, 107, 170, 205]",0.05,0.0,0.01,0.92,0.0,0.01,0.01,"[1144, 327, 106, 121]",0.32,0.0,0.08,0.34,0.13,0.01,0.13,"[975, 262, 88, 109]",0.27,0.0,0.08,0.3,0.22,0.02,0.11,"[-18, 375, 90, 106]",0.32,0.0,0.07,0.27,0.1,0.02,0.22,"[1136, 92, 87, 107]",0.4,0.01,0.08,0.23,0.16,0.04,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,"[514, 111, 171, 206]",0.08,0.0,0.01,0.01,0.13,0.0,0.77,"[1103, 515, 94, 120]",0.33,0.0,0.09,0.26,0.21,0.02,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,"[590, 130, 172, 209]",0.22,0.0,0.04,0.12,0.41,0.0,0.2,"[1115, 504, 102, 136]",0.26,0.0,0.13,0.29,0.2,0.01,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,"[517, 83, 181, 213]",0.09,0.0,0.04,0.6,0.1,0.0,0.18,"[-25, 345, 111, 133]",0.33,0.0,0.08,0.21,0.15,0.01,0.21,"[1146, 65, 96, 115]",0.27,0.01,0.09,0.24,0.23,0.06,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,"[489, 145, 170, 202]",0.09,0.0,0.03,0.06,0.38,0.01,0.43,"[801, -5, 70, 79]",0.24,0.04,0.12,0.21,0.18,0.11,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,"[525, 106, 182, 220]",0.05,0.0,0.02,0.53,0.16,0.0,0.24,"[1086, 522, 106, 135]",0.25,0.0,0.16,0.24,0.24,0.03,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,"[516, 125, 188, 225]",0.04,0.0,0.02,0.65,0.1,0.0,0.19,"[1082, 531, 102, 129]",0.24,0.0,0.19,0.28,0.17,0.02,0.09,"[946, 256, 91, 115]",0.3,0.01,0.1,0.28,0.19,0.03,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,"[524, 72, 180, 221]",0.2,0.0,0.0,0.75,0.01,0.0,0.04,"[945, 255, 88, 112]",0.24,0.0,0.07,0.33,0.24,0.03,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
