,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4
85,"[263, 77, 94, 114]",0.01,0.0,0.86,0.0,0.01,0.05,0.06,"[511, 149, 22, 28]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,"[566, 225, 19, 24]",0.04,0.0,0.03,0.08,0.13,0.0,0.71,"[533, 329, 28, 34]",0.05,0.0,0.13,0.09,0.28,0.01,0.44,,,,,,,,
86,"[264, 84, 98, 123]",0.01,0.0,0.28,0.0,0.09,0.02,0.61,"[512, 149, 21, 28]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,"[566, 225, 19, 24]",0.04,0.0,0.03,0.09,0.14,0.0,0.69,"[533, 328, 29, 36]",0.05,0.0,0.2,0.11,0.25,0.02,0.37,,,,,,,,
87,"[266, 74, 87, 112]",0.04,0.0,0.83,0.02,0.01,0.05,0.05,"[512, 149, 21, 28]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,"[566, 225, 19, 24]",0.04,0.0,0.03,0.09,0.15,0.0,0.67,"[533, 329, 27, 35]",0.05,0.0,0.14,0.06,0.3,0.01,0.44,,,,,,,,
88,"[511, 151, 21, 26]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,"[566, 226, 18, 22]",0.04,0.01,0.05,0.11,0.23,0.01,0.54,"[256, 76, 94, 120]",0.12,0.0,0.81,0.01,0.01,0.03,0.02,,,,,,,,,,,,,,,,
89,"[512, 149, 21, 29]",0.01,0.0,0.0,0.96,0.0,0.0,0.03,"[566, 225, 20, 24]",0.03,0.0,0.02,0.1,0.15,0.0,0.7,"[535, 329, 27, 33]",0.06,0.0,0.19,0.11,0.35,0.01,0.28,,,,,,,,,,,,,,,,
90,"[511, 150, 22, 27]",0.02,0.0,0.0,0.93,0.01,0.0,0.05,"[567, 225, 18, 23]",0.09,0.01,0.02,0.04,0.16,0.0,0.68,"[265, 80, 104, 120]",0.01,0.0,0.53,0.01,0.02,0.21,0.22,,,,,,,,,,,,,,,,
91,"[511, 151, 22, 27]",0.02,0.0,0.0,0.92,0.01,0.0,0.05,"[566, 225, 19, 24]",0.05,0.0,0.05,0.05,0.21,0.0,0.64,"[248, 84, 99, 128]",0.01,0.0,0.29,0.0,0.18,0.15,0.37,,,,,,,,,,,,,,,,
92,"[511, 151, 22, 27]",0.02,0.0,0.0,0.92,0.01,0.0,0.05,"[259, 83, 95, 121]",0.05,0.0,0.79,0.0,0.01,0.13,0.02,"[565, 225, 20, 25]",0.02,0.0,0.07,0.06,0.24,0.0,0.62,"[533, 328, 28, 35]",0.05,0.0,0.16,0.1,0.17,0.01,0.52,,,,,,,,
93,"[255, 89, 99, 122]",0.32,0.0,0.1,0.01,0.06,0.0,0.52,"[512, 149, 21, 29]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,"[566, 225, 19, 24]",0.04,0.0,0.03,0.06,0.17,0.0,0.7,"[534, 329, 27, 34]",0.05,0.0,0.13,0.17,0.24,0.01,0.41,,,,,,,,
94,"[512, 148, 21, 30]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[566, 225, 19, 25]",0.01,0.0,0.04,0.07,0.19,0.0,0.68,,,,,,,,,,,,,,,,,,,,,,,,
95,"[273, 73, 89, 109]",0.03,0.0,0.71,0.0,0.02,0.21,0.03,"[512, 148, 21, 30]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[566, 225, 19, 25]",0.01,0.0,0.04,0.08,0.2,0.0,0.67,"[533, 328, 29, 36]",0.03,0.0,0.13,0.09,0.23,0.0,0.52,,,,,,,,
96,"[274, 86, 97, 120]",0.18,0.0,0.1,0.01,0.24,0.0,0.46,"[511, 151, 21, 26]",0.02,0.0,0.0,0.94,0.0,0.0,0.04,"[566, 225, 19, 24]",0.05,0.01,0.04,0.1,0.14,0.01,0.67,"[533, 329, 28, 33]",0.03,0.0,0.23,0.07,0.27,0.01,0.38,,,,,,,,
97,"[276, 93, 96, 122]",0.5,0.0,0.03,0.01,0.28,0.0,0.18,"[511, 150, 22, 28]",0.01,0.0,0.0,0.96,0.0,0.0,0.02,"[566, 225, 19, 24]",0.05,0.01,0.04,0.1,0.15,0.01,0.66,"[533, 328, 28, 35]",0.04,0.0,0.16,0.1,0.18,0.01,0.52,,,,,,,,
98,"[511, 150, 22, 28]",0.01,0.0,0.0,0.96,0.0,0.0,0.02,"[566, 225, 19, 24]",0.04,0.01,0.03,0.1,0.15,0.01,0.66,"[275, 79, 95, 124]",0.08,0.0,0.75,0.0,0.0,0.15,0.0,"[533, 328, 28, 35]",0.04,0.0,0.16,0.1,0.17,0.0,0.53,,,,,,,,
99,"[512, 149, 21, 29]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[566, 225, 19, 24]",0.03,0.0,0.03,0.07,0.16,0.0,0.72,"[260, 77, 101, 124]",0.04,0.0,0.73,0.01,0.03,0.12,0.07,"[533, 329, 28, 34]",0.04,0.0,0.12,0.09,0.23,0.0,0.53,,,,,,,,
100,"[269, 70, 94, 114]",0.05,0.0,0.82,0.01,0.03,0.02,0.07,"[512, 149, 21, 29]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[566, 225, 19, 24]",0.03,0.0,0.03,0.07,0.16,0.0,0.72,"[533, 329, 28, 34]",0.03,0.0,0.1,0.09,0.21,0.0,0.57,,,,,,,,
101,"[511, 150, 22, 28]",0.02,0.0,0.0,0.93,0.0,0.0,0.04,"[566, 225, 18, 24]",0.02,0.01,0.03,0.05,0.12,0.0,0.77,"[534, 328, 27, 35]",0.03,0.0,0.14,0.08,0.18,0.0,0.56,,,,,,,,,,,,,,,,
102,"[511, 151, 22, 27]",0.02,0.0,0.0,0.92,0.01,0.0,0.06,"[566, 225, 18, 24]",0.02,0.01,0.03,0.05,0.12,0.0,0.77,"[272, 75, 95, 115]",0.03,0.0,0.75,0.0,0.02,0.12,0.07,"[534, 328, 28, 35]",0.04,0.0,0.16,0.13,0.2,0.01,0.46,,,,,,,,
103,"[272, 84, 96, 119]",0.09,0.0,0.48,0.01,0.02,0.25,0.16,"[511, 149, 22, 29]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,"[565, 226, 20, 24]",0.01,0.0,0.04,0.02,0.17,0.0,0.75,,,,,,,,,,,,,,,,
104,"[274, 87, 99, 122]",0.15,0.0,0.09,0.0,0.22,0.01,0.53,"[512, 149, 21, 29]",0.01,0.0,0.0,0.97,0.0,0.0,0.03,"[566, 225, 19, 25]",0.02,0.0,0.06,0.14,0.24,0.0,0.54,"[533, 329, 29, 35]",0.04,0.0,0.18,0.08,0.2,0.01,0.49,,,,,,,,
105,"[512, 150, 21, 28]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,"[262, 85, 102, 126]",0.14,0.0,0.56,0.03,0.05,0.01,0.21,"[566, 225, 19, 24]",0.05,0.0,0.03,0.09,0.22,0.0,0.61,"[534, 328, 29, 36]",0.07,0.0,0.24,0.13,0.24,0.01,0.31,,,,,,,,
106,"[512, 150, 21, 28]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,"[250, 83, 108, 136]",0.02,0.0,0.03,0.01,0.11,0.02,0.82,"[565, 225, 20, 24]",0.03,0.0,0.03,0.23,0.13,0.01,0.56,"[533, 328, 29, 36]",0.05,0.0,0.19,0.15,0.23,0.01,0.39,,,,,,,,
107,"[511, 151, 21, 26]",0.02,0.0,0.0,0.95,0.0,0.0,0.02,"[566, 225, 19, 24]",0.03,0.0,0.03,0.06,0.13,0.01,0.75,"[271, 73, 101, 126]",0.04,0.0,0.8,0.01,0.04,0.02,0.1,,,,,,,,,,,,,,,,
108,"[511, 151, 22, 27]",0.03,0.0,0.0,0.92,0.01,0.0,0.04,"[566, 226, 19, 23]",0.01,0.0,0.05,0.12,0.11,0.02,0.69,,,,,,,,,,,,,,,,,,,,,,,,
109,"[511, 151, 21, 28]",0.03,0.0,0.0,0.82,0.02,0.0,0.13,"[566, 225, 19, 24]",0.05,0.01,0.04,0.06,0.17,0.0,0.67,"[260, 80, 97, 123]",0.02,0.0,0.75,0.0,0.02,0.12,0.09,,,,,,,,,,,,,,,,
110,"[511, 150, 22, 28]",0.02,0.0,0.0,0.93,0.0,0.0,0.04,"[566, 226, 19, 23]",0.03,0.01,0.02,0.11,0.15,0.01,0.67,"[221, 80, 107, 130]",0.13,0.0,0.07,0.0,0.44,0.01,0.35,"[533, 329, 28, 35]",0.06,0.0,0.18,0.12,0.18,0.01,0.45,,,,,,,,
111,"[511, 150, 22, 28]",0.02,0.0,0.0,0.93,0.0,0.0,0.04,"[235, 85, 101, 119]",0.02,0.0,0.31,0.0,0.05,0.18,0.44,"[566, 226, 19, 23]",0.03,0.0,0.02,0.12,0.15,0.01,0.67,"[533, 330, 27, 34]",0.07,0.0,0.16,0.14,0.24,0.0,0.39,,,,,,,,
112,"[512, 149, 21, 29]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[237, 81, 99, 128]",0.04,0.0,0.68,0.0,0.06,0.16,0.06,"[566, 226, 19, 23]",0.02,0.0,0.03,0.16,0.09,0.01,0.68,"[533, 328, 29, 36]",0.06,0.0,0.15,0.23,0.2,0.02,0.35,,,,,,,,
113,"[512, 149, 21, 29]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[565, 225, 20, 24]",0.03,0.01,0.05,0.15,0.13,0.01,0.61,"[533, 328, 28, 35]",0.03,0.0,0.15,0.12,0.19,0.01,0.51,,,,,,,,,,,,,,,,
114,"[512, 149, 21, 29]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[261, 71, 89, 115]",0.32,0.0,0.45,0.01,0.03,0.01,0.18,"[566, 226, 18, 23]",0.01,0.0,0.07,0.16,0.12,0.02,0.61,"[534, 328, 27, 34]",0.03,0.0,0.1,0.16,0.24,0.01,0.46,,,,,,,,
115,"[511, 150, 22, 28]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[252, 79, 92, 113]",0.03,0.0,0.82,0.01,0.05,0.03,0.06,"[566, 225, 19, 25]",0.01,0.0,0.03,0.05,0.17,0.0,0.73,,,,,,,,,,,,,,,,
116,"[264, 88, 96, 115]",0.03,0.0,0.32,0.0,0.09,0.02,0.54,"[511, 150, 22, 28]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[566, 225, 19, 25]",0.01,0.0,0.03,0.05,0.17,0.0,0.73,,,,,,,,,,,,,,,,
117,"[511, 151, 21, 27]",0.01,0.0,0.0,0.95,0.0,0.0,0.04,"[566, 225, 19, 24]",0.04,0.01,0.02,0.11,0.12,0.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,
118,"[511, 150, 22, 28]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,"[566, 225, 19, 24]",0.03,0.0,0.02,0.06,0.14,0.0,0.74,"[264, 81, 95, 119]",0.02,0.0,0.71,0.0,0.06,0.07,0.14,"[533, 328, 28, 35]",0.04,0.0,0.16,0.1,0.17,0.0,0.53,,,,,,,,
119,"[511, 150, 22, 28]",0.01,0.0,0.0,0.96,0.0,0.0,0.02,"[566, 225, 19, 24]",0.03,0.0,0.02,0.06,0.14,0.0,0.75,"[295, 112, 95, 118]",0.29,0.0,0.09,0.3,0.05,0.01,0.25,"[533, 328, 28, 35]",0.06,0.0,0.21,0.14,0.21,0.01,0.38,,,,,,,,
120,"[233, 91, 105, 124]",0.2,0.0,0.03,0.05,0.05,0.01,0.66,"[511, 151, 21, 26]",0.01,0.0,0.0,0.96,0.0,0.0,0.02,"[566, 225, 19, 24]",0.03,0.0,0.02,0.04,0.11,0.0,0.8,"[533, 329, 28, 34]",0.04,0.0,0.16,0.08,0.25,0.0,0.46,,,,,,,,
121,"[511, 151, 21, 26]",0.01,0.0,0.0,0.96,0.0,0.0,0.03,"[566, 225, 19, 24]",0.03,0.0,0.02,0.04,0.11,0.0,0.79,"[267, 71, 95, 120]",0.08,0.0,0.82,0.01,0.02,0.04,0.04,"[534, 329, 26, 34]",0.07,0.0,0.16,0.11,0.38,0.01,0.27,,,,,,,,
122,"[511, 151, 21, 26]",0.01,0.0,0.0,0.96,0.0,0.0,0.02,"[264, 87, 97, 122]",0.56,0.0,0.07,0.02,0.23,0.0,0.12,"[566, 225, 19, 24]",0.03,0.0,0.02,0.04,0.12,0.0,0.79,"[534, 329, 26, 34]",0.05,0.0,0.12,0.08,0.31,0.0,0.44,,,,,,,,
123,"[511, 151, 21, 27]",0.01,0.0,0.0,0.96,0.0,0.0,0.03,"[566, 225, 19, 25]",0.01,0.0,0.04,0.1,0.18,0.0,0.66,"[533, 329, 27, 34]",0.04,0.0,0.17,0.07,0.29,0.0,0.43,,,,,,,,,,,,,,,,
124,"[245, 86, 102, 130]",0.32,0.0,0.12,0.04,0.09,0.0,0.43,"[511, 151, 21, 27]",0.01,0.0,0.0,0.96,0.0,0.0,0.02,"[565, 226, 20, 24]",0.01,0.0,0.05,0.11,0.18,0.01,0.65,,,,,,,,,,,,,,,,
125,"[511, 151, 21, 27]",0.01,0.0,0.0,0.96,0.0,0.0,0.02,"[566, 225, 18, 24]",0.03,0.01,0.03,0.1,0.13,0.01,0.71,"[534, 328, 28, 36]",0.07,0.0,0.22,0.11,0.3,0.02,0.29,,,,,,,,,,,,,,,,
126,"[260, 86, 93, 117]",0.03,0.0,0.3,0.0,0.03,0.09,0.55,"[511, 150, 22, 29]",0.01,0.0,0.0,0.96,0.0,0.0,0.03,"[566, 225, 19, 24]",0.05,0.0,0.04,0.1,0.17,0.01,0.63,"[533, 328, 28, 35]",0.03,0.0,0.11,0.14,0.14,0.0,0.58,,,,,,,,
127,"[511, 150, 22, 29]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,"[251, 88, 103, 125]",0.02,0.0,0.16,0.0,0.27,0.03,0.52,"[566, 225, 19, 24]",0.05,0.0,0.03,0.08,0.17,0.01,0.66,"[533, 328, 28, 35]",0.03,0.0,0.08,0.12,0.13,0.0,0.64,,,,,,,,
128,"[511, 148, 22, 30]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[566, 225, 19, 24]",0.04,0.01,0.03,0.09,0.14,0.01,0.7,"[266, 72, 96, 119]",0.03,0.0,0.44,0.01,0.04,0.03,0.45,,,,,,,,,,,,,,,,
129,"[511, 149, 22, 29]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,"[566, 225, 19, 24]",0.04,0.01,0.03,0.08,0.14,0.01,0.69,"[239, 76, 96, 121]",0.14,0.0,0.4,0.0,0.02,0.28,0.16,,,,,,,,,,,,,,,,
130,"[225, 86, 100, 123]",0.26,0.0,0.08,0.0,0.13,0.0,0.53,"[511, 149, 22, 29]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,"[566, 225, 19, 24]",0.04,0.01,0.03,0.09,0.15,0.01,0.69,,,,,,,,,,,,,,,,
131,"[511, 150, 21, 28]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,"[565, 225, 20, 24]",0.02,0.0,0.03,0.12,0.12,0.01,0.71,"[534, 328, 27, 35]",0.03,0.0,0.1,0.15,0.19,0.01,0.52,,,,,,,,,,,,,,,,
132,"[511, 150, 21, 28]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,"[565, 225, 20, 24]",0.02,0.0,0.03,0.12,0.12,0.01,0.71,,,,,,,,,,,,,,,,,,,,,,,,
133,"[511, 150, 21, 28]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,"[565, 225, 20, 24]",0.02,0.0,0.03,0.12,0.12,0.01,0.71,,,,,,,,,,,,,,,,,,,,,,,,
134,"[512, 150, 21, 28]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,"[566, 225, 18, 23]",0.04,0.01,0.03,0.16,0.16,0.01,0.6,"[247, 89, 98, 121]",0.02,0.0,0.29,0.05,0.16,0.06,0.42,,,,,,,,,,,,,,,,
135,"[247, 86, 100, 127]",0.17,0.0,0.2,0.4,0.04,0.03,0.17,"[511, 151, 21, 26]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,"[566, 225, 18, 23]",0.04,0.01,0.03,0.16,0.16,0.01,0.6,,,,,,,,,,,,,,,,
136,"[246, 98, 92, 112]",0.14,0.01,0.07,0.1,0.49,0.01,0.18,"[511, 148, 22, 30]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[566, 226, 19, 23]",0.02,0.0,0.04,0.12,0.15,0.01,0.66,,,,,,,,,,,,,,,,
137,"[512, 149, 21, 28]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[566, 225, 18, 23]",0.04,0.01,0.02,0.13,0.17,0.0,0.63,"[284, 73, 91, 113]",0.02,0.0,0.35,0.02,0.02,0.17,0.41,"[533, 329, 27, 33]",0.04,0.0,0.14,0.11,0.22,0.01,0.48,,,,,,,,
138,"[512, 149, 21, 28]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[566, 225, 18, 23]",0.04,0.01,0.02,0.13,0.16,0.0,0.63,,,,,,,,,,,,,,,,,,,,,,,,
139,"[283, 104, 96, 124]",0.51,0.0,0.02,0.25,0.01,0.0,0.2,"[512, 149, 21, 29]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,"[566, 225, 19, 24]",0.04,0.0,0.03,0.07,0.17,0.0,0.69,,,,,,,,,,,,,,,,
140,"[512, 149, 21, 29]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,"[566, 225, 19, 24]",0.04,0.0,0.03,0.08,0.18,0.0,0.67,"[534, 329, 27, 34]",0.04,0.0,0.21,0.06,0.31,0.02,0.36,,,,,,,,,,,,,,,,
141,"[248, 101, 103, 125]",0.69,0.0,0.11,0.06,0.06,0.0,0.07,"[512, 149, 21, 29]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,"[566, 225, 19, 24]",0.04,0.0,0.03,0.08,0.18,0.0,0.66,"[534, 329, 26, 34]",0.04,0.0,0.18,0.04,0.34,0.0,0.4,,,,,,,,
142,"[510, 148, 22, 29]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[250, 93, 93, 115]",0.05,0.0,0.18,0.0,0.23,0.1,0.44,"[565, 225, 18, 24]",0.02,0.0,0.05,0.08,0.24,0.0,0.6,"[532, 328, 28, 36]",0.03,0.0,0.17,0.09,0.22,0.01,0.48,,,,,,,,
143,"[251, 80, 95, 118]",0.05,0.0,0.87,0.0,0.02,0.02,0.02,"[508, 148, 22, 29]",0.01,0.0,0.0,0.96,0.0,0.0,0.03,"[562, 225, 20, 25]",0.04,0.0,0.07,0.04,0.35,0.0,0.49,,,,,,,,,,,,,,,,
144,"[252, 89, 92, 112]",0.13,0.0,0.41,0.08,0.07,0.09,0.23,"[507, 149, 22, 28]",0.01,0.0,0.0,0.96,0.0,0.0,0.02,"[562, 225, 19, 23]",0.04,0.01,0.03,0.12,0.13,0.01,0.67,,,,,,,,,,,,,,,,
145,"[253, 98, 95, 119]",0.25,0.0,0.04,0.13,0.1,0.0,0.48,"[504, 155, 21, 28]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[558, 231, 20, 25]",0.02,0.0,0.04,0.03,0.26,0.0,0.65,,,,,,,,,,,,,,,,
146,"[240, 93, 101, 120]",0.01,0.0,0.11,0.0,0.38,0.01,0.49,"[504, 152, 22, 28]",0.01,0.0,0.0,0.98,0.0,0.0,0.01,"[558, 228, 19, 23]",0.05,0.01,0.02,0.15,0.14,0.0,0.63,"[526, 331, 27, 33]",0.07,0.0,0.14,0.22,0.22,0.0,0.34,,,,,,,,
147,"[503, 151, 23, 30]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,"[238, 102, 95, 115]",0.22,0.0,0.03,0.03,0.16,0.0,0.56,"[558, 227, 20, 26]",0.02,0.0,0.04,0.21,0.24,0.0,0.5,,,,,,,,,,,,,,,,
148,"[243, 84, 101, 122]",0.12,0.0,0.15,0.0,0.09,0.01,0.63,"[504, 143, 21, 28]",0.02,0.0,0.0,0.95,0.0,0.0,0.03,"[558, 219, 19, 23]",0.02,0.0,0.03,0.14,0.18,0.01,0.61,"[526, 322, 27, 34]",0.04,0.0,0.07,0.3,0.48,0.01,0.09,,,,,,,,
149,"[259, 76, 100, 123]",0.68,0.0,0.25,0.02,0.03,0.01,0.02,"[503, 135, 23, 31]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[558, 213, 19, 24]",0.02,0.0,0.02,0.02,0.17,0.0,0.76,"[526, 316, 28, 35]",0.22,0.0,0.1,0.16,0.43,0.0,0.08,,,,,,,,
150,"[507, 143, 22, 29]",0.02,0.0,0.0,0.93,0.01,0.0,0.04,"[194, 49, 106, 133]",0.63,0.0,0.14,0.05,0.01,0.04,0.13,"[561, 219, 20, 25]",0.02,0.0,0.06,0.05,0.26,0.01,0.61,,,,,,,,,,,,,,,,
151,"[249, 72, 98, 123]",0.15,0.0,0.51,0.01,0.01,0.21,0.11,"[506, 159, 22, 29]",0.01,0.0,0.0,0.98,0.0,0.0,0.01,"[560, 235, 20, 24]",0.03,0.01,0.03,0.07,0.21,0.01,0.65,,,,,,,,,,,,,,,,
152,"[255, 78, 107, 139]",0.28,0.0,0.17,0.02,0.05,0.0,0.48,"[506, 150, 22, 29]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,"[560, 226, 19, 25]",0.03,0.0,0.03,0.08,0.27,0.0,0.59,,,,,,,,,,,,,,,,
153,"[233, 80, 99, 124]",0.01,0.0,0.14,0.0,0.03,0.01,0.81,"[501, 146, 22, 30]",0.01,0.0,0.0,0.96,0.0,0.0,0.03,"[523, 326, 28, 36]",0.03,0.0,0.17,0.15,0.24,0.01,0.39,"[556, 223, 17, 23]",0.03,0.0,0.03,0.12,0.18,0.02,0.62,,,,,,,,
154,"[242, 71, 97, 118]",0.05,0.0,0.87,0.01,0.02,0.02,0.01,"[555, 216, 19, 23]",0.02,0.0,0.02,0.11,0.13,0.01,0.7,"[501, 139, 22, 29]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,"[523, 318, 29, 36]",0.07,0.0,0.11,0.3,0.45,0.0,0.07,,,,,,,,
155,"[236, 74, 105, 129]",0.05,0.0,0.08,0.0,0.19,0.0,0.68,"[502, 142, 22, 28]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,"[556, 218, 19, 24]",0.03,0.0,0.05,0.13,0.16,0.01,0.61,"[524, 321, 26, 34]",0.05,0.0,0.04,0.22,0.58,0.0,0.11,,,,,,,,
156,"[250, 92, 98, 120]",0.3,0.0,0.07,0.07,0.33,0.02,0.21,"[503, 143, 22, 28]",0.01,0.0,0.0,0.95,0.0,0.0,0.03,"[557, 218, 20, 24]",0.03,0.0,0.03,0.11,0.15,0.01,0.67,,,,,,,,,,,,,,,,
157,"[234, 86, 94, 117]",0.12,0.0,0.01,0.82,0.01,0.0,0.05,"[505, 142, 22, 28]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,"[559, 217, 21, 27]",0.01,0.0,0.02,0.28,0.2,0.0,0.49,"[527, 321, 28, 36]",0.09,0.0,0.07,0.3,0.34,0.01,0.18,,,,,,,,
158,"[505, 143, 22, 29]",0.01,0.0,0.0,0.96,0.0,0.0,0.03,"[560, 219, 19, 24]",0.01,0.0,0.05,0.08,0.22,0.01,0.63,"[528, 321, 29, 37]",0.08,0.0,0.13,0.18,0.39,0.01,0.22,,,,,,,,,,,,,,,,
159,"[506, 142, 21, 28]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[246, 70, 101, 127]",0.05,0.0,0.74,0.04,0.01,0.15,0.02,"[560, 219, 19, 24]",0.01,0.0,0.05,0.04,0.24,0.0,0.65,"[527, 321, 28, 36]",0.08,0.0,0.07,0.09,0.46,0.0,0.3,,,,,,,,
160,"[236, 76, 94, 117]",0.03,0.0,0.32,0.0,0.1,0.15,0.4,"[506, 142, 21, 28]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[560, 219, 19, 24]",0.01,0.0,0.06,0.03,0.26,0.0,0.64,"[528, 321, 27, 35]",0.07,0.01,0.09,0.16,0.46,0.01,0.2,,,,,,,,
161,"[505, 143, 22, 28]",0.01,0.0,0.0,0.95,0.0,0.0,0.03,"[230, 70, 107, 132]",0.09,0.0,0.18,0.0,0.07,0.33,0.33,"[560, 219, 19, 23]",0.02,0.0,0.06,0.1,0.14,0.02,0.67,"[527, 322, 27, 35]",0.04,0.0,0.08,0.12,0.55,0.0,0.21,,,,,,,,
162,"[505, 142, 22, 30]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,"[236, 97, 99, 123]",0.72,0.0,0.04,0.03,0.07,0.01,0.13,"[560, 219, 19, 24]",0.02,0.0,0.05,0.06,0.19,0.01,0.67,"[527, 321, 29, 37]",0.05,0.0,0.11,0.26,0.38,0.0,0.2,,,,,,,,
163,"[251, 79, 104, 130]",0.17,0.0,0.14,0.04,0.22,0.02,0.42,"[506, 141, 21, 29]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,"[560, 219, 19, 24]",0.02,0.0,0.09,0.1,0.24,0.01,0.53,"[526, 321, 29, 36]",0.06,0.0,0.08,0.31,0.29,0.01,0.24,,,,,,,,
164,"[505, 143, 22, 28]",0.01,0.0,0.0,0.95,0.0,0.0,0.03,"[254, 70, 98, 120]",0.06,0.0,0.53,0.0,0.15,0.04,0.22,"[559, 218, 19, 24]",0.02,0.0,0.02,0.09,0.14,0.0,0.71,"[527, 322, 28, 35]",0.06,0.0,0.08,0.24,0.37,0.01,0.25,,,,,,,,
165,"[505, 143, 22, 28]",0.01,0.0,0.0,0.95,0.0,0.0,0.03,"[559, 217, 21, 26]",0.04,0.0,0.05,0.14,0.26,0.0,0.51,"[527, 322, 28, 35]",0.06,0.0,0.07,0.23,0.38,0.01,0.26,,,,,,,,,,,,,,,,
166,"[506, 142, 21, 29]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,"[211, 86, 105, 125]",0.19,0.0,0.14,0.27,0.09,0.01,0.31,"[560, 219, 19, 24]",0.02,0.0,0.05,0.1,0.2,0.01,0.63,"[527, 321, 29, 37]",0.06,0.0,0.11,0.23,0.38,0.01,0.21,,,,,,,,
167,"[505, 142, 22, 28]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[242, 80, 108, 129]",0.08,0.0,0.2,0.03,0.14,0.02,0.52,"[559, 218, 20, 23]",0.07,0.01,0.03,0.16,0.22,0.01,0.5,"[527, 321, 28, 37]",0.04,0.0,0.14,0.21,0.46,0.01,0.15,,,,,,,,
168,"[505, 142, 22, 28]",0.0,0.0,0.0,0.97,0.0,0.0,0.03,"[559, 218, 20, 25]",0.03,0.0,0.04,0.06,0.3,0.0,0.56,"[246, 90, 98, 120]",0.25,0.0,0.06,0.06,0.09,0.0,0.54,"[527, 321, 29, 37]",0.05,0.0,0.15,0.2,0.45,0.01,0.15,,,,,,,,
169,"[505, 142, 22, 29]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[259, 74, 96, 116]",0.03,0.0,0.62,0.0,0.09,0.07,0.18,"[560, 219, 19, 23]",0.04,0.0,0.05,0.11,0.15,0.01,0.64,"[527, 321, 28, 36]",0.09,0.0,0.09,0.22,0.35,0.01,0.24,,,,,,,,
170,"[505, 143, 22, 28]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,"[560, 219, 19, 24]",0.03,0.0,0.04,0.05,0.2,0.01,0.67,"[271, 67, 98, 121]",0.03,0.0,0.77,0.01,0.05,0.03,0.11,"[527, 322, 29, 35]",0.06,0.0,0.11,0.24,0.41,0.01,0.17,,,,,,,,
