,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4,box5,angry5,disgust5,fear5,happy5,sad5,surprise5,neutral5
149,"[529, 123, 239, 321]",0.09,0.0,0.42,0.01,0.04,0.1,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,"[1010, 310, 114, 141]",0.23,0.0,0.13,0.12,0.43,0.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,"[1060, 343, 95, 116]",0.22,0.01,0.15,0.1,0.41,0.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,"[1108, 373, 79, 99]",0.23,0.01,0.15,0.1,0.39,0.0,0.12,"[958, 35, 89, 113]",0.37,0.0,0.05,0.19,0.06,0.01,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,"[527, 90, 232, 322]",0.14,0.0,0.07,0.0,0.03,0.11,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,"[534, 93, 237, 322]",0.14,0.0,0.57,0.0,0.04,0.07,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,"[526, 103, 244, 325]",0.06,0.0,0.13,0.01,0.04,0.05,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,"[530, 109, 242, 322]",0.08,0.0,0.41,0.0,0.02,0.28,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,"[509, 96, 245, 321]",0.04,0.0,0.26,0.0,0.07,0.07,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,"[524, 89, 240, 322]",0.45,0.0,0.08,0.0,0.1,0.02,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,"[530, 102, 239, 322]",0.04,0.0,0.81,0.01,0.05,0.08,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,"[534, 129, 238, 309]",0.07,0.0,0.2,0.0,0.18,0.02,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,"[528, 101, 249, 335]",0.11,0.0,0.13,0.02,0.04,0.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,"[547, 137, 232, 317]",0.17,0.0,0.04,0.42,0.01,0.01,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,"[534, 125, 236, 310]",0.2,0.0,0.28,0.0,0.05,0.09,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,"[554, 137, 234, 323]",0.14,0.0,0.36,0.42,0.03,0.05,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,"[535, 102, 237, 310]",0.11,0.0,0.09,0.0,0.25,0.01,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,"[541, 127, 236, 318]",0.17,0.0,0.5,0.0,0.09,0.03,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,"[529, 79, 237, 314]",0.23,0.0,0.06,0.0,0.18,0.02,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,"[533, 104, 243, 325]",0.06,0.0,0.21,0.02,0.04,0.13,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,"[542, 101, 229, 312]",0.17,0.0,0.35,0.0,0.09,0.07,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,"[529, 108, 243, 324]",0.13,0.0,0.12,0.01,0.06,0.02,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,"[548, 130, 236, 320]",0.18,0.0,0.71,0.0,0.09,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,"[536, 96, 246, 331]",0.13,0.0,0.42,0.02,0.25,0.01,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,"[536, 105, 239, 323]",0.09,0.0,0.59,0.02,0.04,0.21,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,"[539, 91, 236, 310]",0.26,0.0,0.13,0.0,0.09,0.01,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,"[539, 111, 238, 318]",0.06,0.0,0.08,0.0,0.02,0.14,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,"[547, 114, 238, 330]",0.29,0.0,0.59,0.07,0.05,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,"[546, 128, 233, 317]",0.08,0.0,0.76,0.02,0.02,0.07,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,"[549, 117, 237, 328]",0.08,0.0,0.76,0.01,0.13,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,"[544, 93, 231, 324]",0.04,0.0,0.52,0.0,0.03,0.09,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,"[544, 122, 236, 320]",0.13,0.0,0.27,0.01,0.04,0.02,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,"[539, 98, 233, 320]",0.17,0.0,0.43,0.0,0.05,0.03,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,"[526, 109, 237, 323]",0.29,0.0,0.58,0.03,0.06,0.01,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,"[529, 109, 238, 318]",0.04,0.0,0.49,0.0,0.04,0.2,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,"[533, 109, 229, 315]",0.36,0.0,0.23,0.05,0.17,0.08,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,"[533, 107, 243, 328]",0.15,0.0,0.42,0.0,0.4,0.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,"[534, 108, 237, 323]",0.07,0.0,0.67,0.0,0.18,0.03,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,"[535, 110, 234, 311]",0.22,0.0,0.17,0.0,0.55,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,"[525, 114, 239, 313]",0.07,0.0,0.12,0.01,0.05,0.1,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,"[512, 78, 239, 332]",0.43,0.0,0.38,0.01,0.16,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,"[533, 115, 238, 326]",0.17,0.0,0.06,0.0,0.03,0.1,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,"[523, 83, 237, 320]",0.19,0.0,0.65,0.02,0.11,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,"[534, 131, 234, 311]",0.03,0.0,0.41,0.0,0.01,0.52,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,"[531, 101, 242, 329]",0.27,0.0,0.52,0.02,0.04,0.04,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,"[533, 99, 240, 321]",0.29,0.0,0.34,0.0,0.07,0.08,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,"[535, 112, 242, 326]",0.23,0.0,0.41,0.06,0.02,0.14,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,"[527, 105, 242, 326]",0.04,0.0,0.75,0.02,0.03,0.15,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,"[505, 80, 247, 313]",0.11,0.0,0.53,0.01,0.09,0.09,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,"[530, 91, 235, 317]",0.11,0.0,0.56,0.0,0.08,0.07,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,"[536, 101, 239, 329]",0.21,0.0,0.3,0.0,0.03,0.3,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,"[526, 83, 244, 333]",0.25,0.0,0.68,0.0,0.06,0.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,"[531, 124, 240, 318]",0.24,0.0,0.1,0.01,0.06,0.03,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,"[530, 129, 242, 324]",0.33,0.0,0.42,0.02,0.06,0.09,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,"[530, 109, 244, 324]",0.06,0.0,0.16,0.01,0.03,0.07,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,"[532, 95, 234, 318]",0.03,0.0,0.38,0.0,0.01,0.5,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,"[539, 96, 241, 324]",0.08,0.0,0.82,0.0,0.04,0.04,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,"[543, 106, 237, 320]",0.08,0.0,0.27,0.01,0.03,0.22,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,"[539, 105, 233, 329]",0.15,0.0,0.54,0.0,0.05,0.13,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,"[534, 116, 244, 328]",0.11,0.0,0.74,0.0,0.05,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,"[543, 106, 243, 326]",0.14,0.0,0.54,0.0,0.04,0.11,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,"[541, 97, 242, 317]",0.08,0.0,0.5,0.0,0.15,0.04,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,"[534, 141, 237, 310]",0.16,0.0,0.31,0.01,0.09,0.05,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,"[542, 117, 241, 321]",0.09,0.0,0.41,0.0,0.05,0.08,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,"[543, 111, 240, 320]",0.03,0.0,0.27,0.01,0.02,0.06,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,"[556, 140, 235, 314]",0.35,0.0,0.42,0.0,0.15,0.02,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,"[537, 91, 241, 328]",0.46,0.0,0.39,0.0,0.05,0.05,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,"[543, 98, 241, 330]",0.14,0.0,0.47,0.02,0.15,0.02,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,"[539, 113, 240, 315]",0.1,0.0,0.65,0.06,0.07,0.07,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,"[536, 111, 238, 325]",0.27,0.0,0.46,0.01,0.05,0.16,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,"[538, 99, 237, 323]",0.21,0.0,0.39,0.04,0.07,0.07,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,"[531, 108, 236, 314]",0.11,0.0,0.66,0.0,0.12,0.06,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,"[532, 106, 242, 320]",0.34,0.0,0.26,0.0,0.21,0.02,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,"[532, 106, 236, 311]",0.02,0.0,0.22,0.01,0.01,0.08,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,"[543, 133, 249, 318]",0.12,0.0,0.07,0.78,0.0,0.02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,"[533, 104, 240, 319]",0.15,0.0,0.37,0.0,0.33,0.02,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,"[541, 105, 240, 331]",0.13,0.0,0.38,0.04,0.08,0.03,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,"[534, 120, 234, 322]",0.27,0.0,0.47,0.04,0.1,0.08,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,"[539, 107, 239, 319]",0.06,0.0,0.63,0.01,0.04,0.18,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,"[543, 111, 236, 316]",0.06,0.0,0.58,0.01,0.02,0.25,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,"[543, 115, 237, 321]",0.07,0.0,0.14,0.0,0.03,0.04,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,"[546, 113, 241, 321]",0.11,0.0,0.13,0.01,0.05,0.02,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,"[522, 120, 237, 307]",0.0,0.0,0.01,0.94,0.0,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,"[535, 89, 235, 325]",0.03,0.0,0.64,0.0,0.01,0.25,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,"[544, 101, 240, 326]",0.32,0.0,0.53,0.02,0.06,0.02,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,"[541, 112, 237, 314]",0.15,0.0,0.28,0.01,0.08,0.1,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,"[543, 113, 244, 321]",0.07,0.0,0.29,0.01,0.04,0.12,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,"[534, 101, 241, 325]",0.23,0.0,0.3,0.01,0.18,0.03,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,"[533, 94, 242, 336]",0.08,0.0,0.89,0.0,0.02,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,"[544, 110, 244, 327]",0.06,0.0,0.79,0.01,0.03,0.06,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,"[542, 102, 246, 333]",0.17,0.0,0.57,0.01,0.22,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,"[546, 109, 239, 323]",0.14,0.0,0.58,0.0,0.05,0.04,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,"[544, 132, 241, 329]",0.08,0.0,0.66,0.01,0.12,0.02,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,"[540, 125, 237, 313]",0.27,0.0,0.22,0.03,0.35,0.01,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,"[543, 105, 238, 324]",0.06,0.0,0.33,0.07,0.05,0.2,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,"[542, 103, 242, 329]",0.08,0.0,0.44,0.12,0.24,0.05,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,"[541, 118, 235, 313]",0.1,0.0,0.34,0.0,0.06,0.03,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,"[541, 103, 245, 330]",0.17,0.0,0.57,0.0,0.06,0.08,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,"[535, 104, 246, 327]",0.08,0.0,0.67,0.16,0.04,0.03,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,"[549, 130, 236, 317]",0.03,0.0,0.15,0.05,0.02,0.08,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,"[537, 123, 235, 316]",0.15,0.0,0.14,0.0,0.07,0.03,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,"[529, 117, 242, 330]",0.3,0.0,0.46,0.15,0.05,0.02,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,"[536, 103, 235, 317]",0.03,0.0,0.43,0.02,0.01,0.43,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,"[542, 112, 238, 314]",0.04,0.0,0.28,0.0,0.01,0.44,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,"[546, 132, 230, 303]",0.07,0.0,0.7,0.01,0.1,0.09,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,"[560, 142, 240, 319]",0.09,0.0,0.19,0.03,0.09,0.05,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,"[546, 116, 236, 314]",0.07,0.0,0.35,0.0,0.03,0.21,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,"[555, 109, 242, 334]",0.2,0.0,0.25,0.01,0.14,0.04,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,"[541, 103, 243, 322]",0.07,0.0,0.18,0.0,0.05,0.01,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,"[548, 124, 239, 313]",0.07,0.0,0.49,0.0,0.03,0.23,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,"[542, 109, 245, 326]",0.22,0.0,0.1,0.0,0.08,0.02,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,"[544, 108, 240, 326]",0.06,0.0,0.66,0.04,0.04,0.12,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,"[538, 129, 235, 313]",0.22,0.0,0.66,0.0,0.06,0.03,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,"[538, 116, 240, 324]",0.19,0.0,0.3,0.01,0.04,0.04,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,"[539, 93, 231, 321]",0.06,0.0,0.67,0.01,0.01,0.08,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,"[532, 96, 238, 318]",0.19,0.0,0.32,0.0,0.1,0.29,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,"[541, 110, 239, 318]",0.16,0.0,0.48,0.02,0.06,0.08,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,"[523, 94, 254, 335]",0.13,0.0,0.8,0.03,0.03,0.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,"[540, 108, 247, 338]",0.18,0.0,0.45,0.03,0.25,0.05,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,"[539, 107, 236, 312]",0.05,0.0,0.17,0.01,0.04,0.2,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
