,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0
73,"[220, 60, 104, 133]",0.02,0.0,0.0,0.78,0.05,0.0,0.15
74,"[206, 55, 105, 131]",0.51,0.0,0.16,0.0,0.27,0.0,0.04
75,"[213, 68, 100, 134]",0.11,0.0,0.04,0.04,0.78,0.0,0.03
76,"[215, 71, 105, 140]",0.16,0.0,0.04,0.01,0.76,0.0,0.03
77,"[201, 78, 103, 129]",0.31,0.0,0.15,0.12,0.21,0.12,0.08
78,"[220, 68, 103, 138]",0.01,0.0,0.0,0.95,0.02,0.0,0.02
79,"[224, 63, 106, 138]",0.32,0.0,0.02,0.61,0.05,0.01,0.0
80,"[239, 63, 101, 129]",0.28,0.0,0.17,0.05,0.18,0.06,0.26
81,"[255, 61, 103, 135]",0.05,0.0,0.01,0.55,0.29,0.0,0.09
82,"[230, 53, 98, 125]",0.14,0.0,0.02,0.08,0.68,0.0,0.07
83,"[233, 54, 93, 110]",0.31,0.0,0.09,0.04,0.3,0.01,0.25
84,"[228, 60, 104, 138]",0.29,0.0,0.27,0.0,0.1,0.27,0.07
85,"[235, 58, 101, 131]",0.47,0.0,0.29,0.0,0.16,0.04,0.04
86,"[225, 54, 115, 146]",0.14,0.0,0.1,0.11,0.43,0.01,0.21
87,"[237, 68, 98, 128]",0.01,0.0,0.0,0.71,0.22,0.0,0.06
88,"[237, 66, 99, 131]",0.07,0.0,0.02,0.05,0.82,0.0,0.03
89,"[236, 91, 102, 134]",0.02,0.0,0.01,0.73,0.01,0.19,0.05
90,"[253, 71, 101, 130]",0.01,0.0,0.0,0.85,0.02,0.0,0.11
91,"[254, 61, 97, 126]",0.21,0.0,0.05,0.08,0.65,0.0,0.02
92,"[243, 66, 97, 127]",0.15,0.0,0.07,0.03,0.54,0.01,0.2
93,"[243, 72, 101, 128]",0.29,0.0,0.05,0.23,0.32,0.01,0.1
94,"[234, 65, 100, 128]",0.31,0.0,0.1,0.04,0.16,0.08,0.31
