,angry,disgust,fear,happy,sad,surprise,neutral,negative,populism
157,0.19555555555555557,0.0,0.0044444444444444444,0.031111111111111114,0.5955555555555547,0.0044444444444444444,0.1688888888888889,0.8711111111111121,4.00
158,0.0871559633027523,0.0,0.0,0.0,0.5275229357798149,0.0,0.38532110091743044,0.7110091743119239,4.00
159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,0.0,0.0,0.03529411764705882,0.058823529411764705,0.2941176470588237,0.0,0.611764705882353,0.4235294117647062,4.00
161,0.015444015444015444,0.0,0.1505791505791506,0.03861003861003861,0.17374517374517373,0.04633204633204633,0.5752895752895745,0.5212355212355205,4.00
162,0.006535947712418301,0.0,0.44444444444444386,0.0,0.3398692810457514,0.0522875816993464,0.15686274509803927,0.8823529411764685,4.00
163,0.0,0.0,0.405027932960895,0.0111731843575419,0.2681564245810055,0.00558659217877095,0.310055865921788,0.7541899441340825,4.00
164,0.003676470588235294,0.0,0.08088235294117647,0.11397058823529413,0.5588235294117632,0.007352941176470588,0.23529411764705843,0.6985294117647038,4.00
165,0.012345679012345678,0.0,0.006172839506172839,0.04938271604938271,0.006172839506172839,0.018518518518518517,0.9074074074074103,0.024691358024691357,2.00
166,0.06859205776173283,0.0,0.010830324909747292,0.016245487364620937,0.1371841155234656,0.0036101083032490976,0.7635379061371912,0.3555956678700374,2.00
167,0.08754208754208752,0.0,0.0,0.0101010101010101,0.19191919191919213,0.006734006734006734,0.703703703703702,0.36363636363636354,2.00
168,0.08823529411764708,0.0,0.12941176470588242,0.0,0.03529411764705882,0.011764705882352941,0.7352941176470573,0.35882352941176454,2.00
169,0.005780346820809248,0.0,0.07514450867052021,0.0,0.0,0.12138728323699417,0.7976878612716788,0.09826589595375719,2.00
170,0.16814159292035402,0.0,0.0,0.0,0.3982300884955756,0.0,0.43362831858407125,0.8053097345132754,1.00
171,0.02791878172588833,0.0,0.0025380710659898475,0.054568527918781674,0.38071065989847513,0.0,0.5342639593908595,0.44796954314720483,1.00
172,0.2681564245810055,0.0,0.0,0.11452513966480439,0.08659217877094967,0.0,0.5307262569832425,0.449720670391063,1.00
173,0.20417633410672897,0.002320185614849188,0.0,0.19025522041763376,0.14849187935034813,0.0,0.45475638051044276,0.4083526682134587,1.00
174,0.005434782608695652,0.005434782608695652,0.005434782608695652,0.005434782608695652,0.8152173913043501,0.0,0.16304347826086948,0.9836956521739161,1.00
175,0.11607142857142853,0.0,0.026785714285714284,0.008928571428571428,0.10714285714285711,0.0,0.7410714285714283,0.3928571428571431,4.00
176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,0.05120481927710842,0.0,0.12801204819277123,0.2123493975903611,0.1265060240963857,0.16867469879518063,0.31325301204819295,0.3072289156626507,4.00
