id,populism,values,populism_values,psize,psize_seat,anger,disgust,fear,happy,sad,surprise,neutral,negative,populism_2,lr_2
171,1,3,1,2,2,0.0749873096446701,0.0066243654822335,0.0215862944162437,0.0796065989847716,0.351294416243655,0.00319796954314721,0.460647208121827,0.454492385786802,0,1
172,1,3,1,2,2,0.263715083798883,0.0076536312849162,0.0301396648044693,0.133631284916201,0.174050279329609,0.00360335195530726,0.385251396648045,0.475558659217877,0,1
173,1,3,1,2,2,0.211786542923434,0.0160092807424594,0.0216705336426914,0.189396751740139,0.194593967517401,0.00389791183294664,0.360742459396752,0.444060324825986,0,1
174,1,3,1,2,2,0.175434782608696,0.0251630434782609,0.0978804347826087,0.00494565217391304,0.467282608695652,0.00505434782608696,0.222173913043478,0.765760869565217,0,1
175,4,4,4,3,3,0.139642857142857,0.000178571428571429,0.0770535714285714,0.0114285714285714,0.228482142857143,0.0201785714285714,0.521785714285714,0.445357142857143,1,1
177,4,4,4,3,3,0.0953721682847896,0.000210355987055016,0.148640776699029,0.193608414239482,0.145485436893204,0.144919093851133,0.271165048543689,0.389708737864078,1,1
178,4,4,4,3,3,0.132422360248447,0.000201863354037267,0.0948913043478261,0.100310559006211,0.161925465838509,0.0825776397515528,0.425978260869565,0.38944099378882,1,1
179,4,4,4,3,3,0.0867295597484277,0.000880503144654088,0.108176100628931,0.0484905660377359,0.369748427672956,0.010314465408805,0.373081761006289,0.565534591194969,1,1
180,2,4,2,3,3,0.2088,0.0004,0.0404,0.2872,0.1436,0.01795,0.30055,0.3932,0,1
181,2,4,2,3,3,0.289716666666667,0.0012,0.0435666666666667,0.104083333333333,0.286783333333333,0.0256,0.2477,0.621266666666667,0,1
182,2,4,2,3,3,0.162073170731707,0.00024390243902439,0.0873170731707317,0.0523170731707317,0.075,0.0776829268292683,0.545365853658537,0.324634146341463,0,1
183,2,4,2,3,3,0.179782608695652,0,0.0716304347826087,0.0272826086956522,0.0758695652173913,0.116195652173913,0.528152173913044,0.327282608695652,0,1
184,2,4,2,3,3,0.142774390243902,0.000152439024390244,0.0513719512195122,0.0544207317073171,0.103506097560976,0.03625,0.610030487804878,0.29780487804878,0,1
185,3,4,4,2,2,0.310645604395604,0.0234203296703297,0.244134615384615,0.0183653846153846,0.147403846153846,0.0334615384615385,0.220837912087912,0.725604395604396,1,1
186,3,4,4,2,2,0.194943181818182,0.00176136363636364,0.203806818181818,0.07,0.144772727272727,0.0377272727272727,0.345909090909091,0.545284090909091,1,1
187,3,4,4,2,2,0.233212121212121,0.000242424242424242,0.162909090909091,0.018,0.359878787878788,0.0327272727272727,0.192060606060606,0.756242424242424,1,1
188,3,4,4,2,2,0.316471518987342,0.0014873417721519,0.197579113924051,0.0667088607594937,0.138496835443038,0.0235126582278481,0.254382911392405,0.654034810126582,1,1
189,3,4,4,2,2,0.14669014084507,0.00028169014084507,0.129225352112676,0.160211267605634,0.101338028169014,0.03,0.431056338028169,0.377535211267606,1,1
190,3,4,4,3,3,0.159062133645955,0.000211019929660023,0.0394607268464244,0.0486987104337632,0.350762016412661,0.0108323563892145,0.389976553341149,0.549495896834701,1,1
191,3,4,4,3,3,0.226322580645161,0,0.0604516129032258,0.0232258064516129,0.434322580645161,0.00993548387096774,0.243870967741935,0.721096774193549,1,1
192,3,4,4,3,3,0.182759643916914,0.000222551928783383,0.0687537091988131,0.0528189910979229,0.369658753709199,0.00864985163204748,0.315311572700297,0.621394658753709,1,1
193,3,4,4,3,3,0.1328,0.0003,0.0283,0.02,0.3297,0.0112,0.4755,0.4911,1,1
194,3,4,4,3,3,0.188785529715762,2.58397932816537E-05,0.0433333333333333,0.0169767441860465,0.307751937984496,0.00462532299741602,0.43640826873385,0.539896640826873,1,1
195,1,2,2,3,2,0.0771612903225806,0,0.0887096774193548,0.0298387096774194,0.152709677419355,0.0719354838709678,0.580806451612903,0.31858064516129,0,0
196,1,2,2,3,2,0.0597235772357724,0.000520325203252033,0.0150406504065041,0.0216747967479675,0.13530081300813,0.000975609756097561,0.765008130081301,0.210585365853659,0,0
197,1,2,2,3,2,0.0466239316239316,0,0.126111111111111,0.0236324786324786,0.0996153846153846,0.0455128205128205,0.657905982905983,0.272350427350427,0,0
198,1,2,2,3,2,0.156202090592335,0,0.0309756097560976,0.0232752613240418,0.184216027874565,0.00439024390243903,0.600557491289199,0.371393728222997,0,0
199,1,2,2,3,2,0.0838280329799765,8.24499411071849E-05,0.0280800942285041,0.0326737338044759,0.0898233215547703,0.00250883392226148,0.761825677267373,0.201813898704358,0,0
200,2,1,1,3,3,0.115480225988701,0,0.0494350282485876,0.0681920903954802,0.0877966101694915,0.00971751412429379,0.66774011299435,0.25271186440678,0,0
201,2,1,1,3,3,0.0728571428571429,0,0.0353246753246753,0.0728571428571429,0.135584415584416,0.0116883116883117,0.671038961038961,0.243766233766234,0,0
202,2,1,1,3,3,0.134698608964451,0.000510046367851623,0.0583616692426584,0.0633075734157651,0.364775888717156,0.0277588871715611,0.349366306027821,0.558346213292118,0,0
203,2,1,1,3,3,0.0562903225806452,0,0.0490322580645161,0.0266129032258065,0.130967741935484,0.00032258064516129,0.735483870967742,0.236290322580645,0,0
204,2,1,1,3,3,0.0427469135802469,0.000185185185185185,0.0548302469135802,0.0116666666666667,0.0713734567901235,0.0058641975308642,0.811913580246914,0.169135802469136,0,0
205,4,1,3,2,2,0.075703125,0.000234375,0.0678125,0.164375,0.4596875,0.006484375,0.2240625,0.6034375,1,0
206,4,1,3,2,2,0.0762790697674419,0.00063953488372093,0.0517441860465116,0.0148837209302326,0.429825581395349,0.0263372093023256,0.398720930232558,0.558488372093023,1,0
207,4,1,3,2,2,0.296979865771812,0.00519015659955257,0.14407158836689,0.0717897091722595,0.270156599552573,0.00950782997762864,0.201208053691275,0.716398210290828,1,0
208,4,1,3,2,2,0.0314141414141414,0,0.0618181818181818,0.00393939393939394,0.16949494949495,0.0233333333333333,0.708282828282828,0.262727272727273,1,0
209,4,1,3,2,2,0.428954802259887,0.000112994350282486,0.187598870056497,0.0920621468926554,0.122005649717514,0.0259887005649718,0.142231638418079,0.738672316384181,1,0
210,3,1,3,3,3,0.1134,0.00015,0.15925,0.531,0.0393,0.0368,0.11755,0.3121,1,0
211,3,1,3,3,3,0.0965580448065173,0.00054989816700611,0.106272912423625,0.593503054989817,0.039877800407332,0.0242362525458248,0.136965376782077,0.243258655804481,1,0
212,3,1,3,3,3,0.122181818181818,9.09090909090909E-05,0.05,0.160454545454545,0.269090909090909,0.0109090909090909,0.386545454545455,0.441363636363636,1,0
213,3,1,3,3,3,0.124919540229885,0.00211494252873563,0.0488275862068966,0.345701149425287,0.204896551724138,0.0203448275862069,0.251448275862069,0.380758620689655,1,0
215,2,3,1,3,3,0.183153846153846,0,0.284076923076923,0.000846153846153846,0.271923076923077,0.0433846153846154,0.215538461538461,0.739153846153846,0,1
216,2,3,1,3,3,0.193564356435644,0.000594059405940594,0.154851485148515,0.0969306930693069,0.228613861386139,0.0125742574257426,0.310891089108911,0.577623762376238,0,1
217,2,3,1,3,3,0.272123552123552,0.000463320463320463,0.184092664092664,0.0111969111969112,0.272548262548263,0.015984555984556,0.241119691119691,0.729227799227799,0,1
218,2,3,1,3,3,0.141269841269841,0,0.151428571428571,0.00277777777777778,0.425396825396825,0.0026984126984127,0.273809523809524,0.718095238095238,0,1
219,2,3,1,3,3,0.15728,0.00072,0.21024,0.01024,0.26008,0.01752,0.34272,0.62832,0,1
